"Hours since thread went live","Jujutsu Kaisen Season 2 - Episode 9 discussion"
0,3
0,15
0.08333333333333333,52
0.16666666666666666,91
0.25,127
0.3333333333333333,166
0.4166666666666667,206
0.5,250
0.5833333333333334,308
0.6666666666666666,369
0.75,434
0.8333333333333334,477
0.9166666666666666,525
1,579
1.0833333333333333,629
1.1666666666666667,675
1.25,723
1.3333333333333333,770
1.4166666666666667,818
1.5,851
1.5833333333333333,892
1.6666666666666667,937
1.75,968
1.8333333333333333,1007
1.9166666666666667,1045
2,1077
2.0833333333333335,1116
2.1666666666666665,1145
2.25,1196
2.3333333333333335,1227
2.4166666666666665,1268
2.5,1298
2.5833333333333335,1325
2.6666666666666665,1350
2.75,1385
2.8333333333333335,1433
2.9166666666666665,1458
3,1481
3.0833333333333335,1513
3.1666666666666665,1543
3.25,1576
3.3333333333333335,1600
3.4166666666666665,1637
3.5,1664
3.5833333333333335,1681
3.6666666666666665,1696
3.75,1718
3.8333333333333335,1739
3.9166666666666665,1764
4,1788
4.083333333333333,1825
4.166666666666667,1861
4.25,1888
4.333333333333333,1912
4.416666666666667,1937
4.5,1962
4.583333333333333,1996
4.666666666666667,2016
4.75,2031
4.833333333333333,2057
4.916666666666667,2069
5,2087
5.083333333333333,2110
5.166666666666667,2128
5.25,2154
5.333333333333333,2169
5.416666666666667,2196
5.5,2224
5.583333333333333,2242
5.666666666666667,2266
5.75,2283
5.833333333333333,2304
5.916666666666667,2321
6,2347
6.083333333333333,2360
6.166666666666667,2382
6.25,2401
6.333333333333333,2423
6.416666666666667,2443
6.5,2465
6.583333333333333,2474
6.666666666666667,2485
6.75,2506
6.833333333333333,2524
6.916666666666667,2547
7,2570
7.083333333333333,2584
7.166666666666667,2591
7.25,2607
7.333333333333333,2622
7.416666666666667,2639
7.5,2668
7.583333333333333,2680
7.666666666666667,2705
7.75,2711
7.833333333333333,2725
7.916666666666667,2742
8,2763
8.083333333333334,2770
8.166666666666666,2786
8.25,2803
8.333333333333334,2811
8.416666666666666,2831
8.5,2846
8.583333333333334,2863
8.666666666666666,2889
8.75,2896
8.833333333333334,2913
8.916666666666666,2938
9,2945
9.083333333333334,2958
9.166666666666666,2983
9.25,3003
9.333333333333334,3015
9.416666666666666,3034
9.5,3044
9.583333333333334,3066
9.666666666666666,3086
9.75,3099
9.833333333333334,3117
9.916666666666666,3128
10,3134
10.083333333333334,3151
10.166666666666666,3176
10.25,3190
10.333333333333334,3195
10.416666666666666,3210
10.5,3214
