"Hours since thread went live","Mushoku Tensei: Isekai Ittara Honki Dasu Season 2 • Mushoku Tensei: Jobless Reincarnation Season 2 - Episode 2 discussion"
0,0
0,16
0.08333333333333333,47
0.16666666666666666,79
0.25,112
0.3333333333333333,142
0.4166666666666667,210
0.5,246
0.5833333333333334,300
0.6666666666666666,363
0.75,426
0.8333333333333334,490
0.9166666666666666,550
1,617
1.0833333333333333,676
1.1666666666666667,739
1.25,803
1.3333333333333333,879
1.4166666666666667,933
1.5,988
1.5833333333333333,1044
1.6666666666666667,1086
1.75,1142
1.8333333333333333,1184
1.9166666666666667,1222
2,1267
2.0833333333333335,1308
2.1666666666666665,1355
2.25,1410
2.3333333333333335,1446
2.4166666666666665,1506
2.5,1559
2.5833333333333335,1603
2.6666666666666665,1644
2.75,1685
2.8333333333333335,1721
2.9166666666666665,1760
3,1797
3.0833333333333335,1833
3.1666666666666665,1888
3.25,1930
3.3333333333333335,1949
3.4166666666666665,1995
3.5,2015
3.5833333333333335,2047
3.6666666666666665,2081
3.75,2130
3.8333333333333335,2165
3.9166666666666665,2189
4,2229
4.083333333333333,2268
4.166666666666667,2301
4.25,2340
4.333333333333333,2377
4.416666666666667,2408
4.5,2448
4.583333333333333,2463
4.666666666666667,2499
4.75,2525
4.833333333333333,2554
4.916666666666667,2584
5,2616
5.083333333333333,2649
5.166666666666667,2677
5.25,2701
5.333333333333333,2726
5.416666666666667,2750
5.5,2768
5.583333333333333,2793
5.666666666666667,2823
5.75,2845
5.833333333333333,2877
5.916666666666667,2897
6,2915
6.083333333333333,2937
6.166666666666667,2961
6.25,2975
6.333333333333333,2990
6.416666666666667,3018
6.5,3030
6.583333333333333,3061
6.666666666666667,3083
6.75,3097
6.833333333333333,3117
6.916666666666667,3126
7,3146
7.083333333333333,3168
7.166666666666667,3191
7.25,3201
7.333333333333333,3206
7.416666666666667,3238
7.5,3256
7.583333333333333,3260
7.666666666666667,3288
7.75,3305
7.833333333333333,3315
7.916666666666667,3327
8,3353
8.083333333333334,3370
8.166666666666666,3376
8.25,3396
8.333333333333334,3414
8.416666666666666,3436
8.5,3440
8.583333333333334,3460
8.666666666666666,3472
8.75,3485
8.833333333333334,3505
8.916666666666666,3526
9,3528
9.083333333333334,3550
9.166666666666666,3573
9.25,3583
9.333333333333334,3592
9.416666666666666,3613
9.5,3622
9.583333333333334,3631
9.666666666666666,3645
9.75,3654
9.833333333333334,3670
9.916666666666666,3692
10,3702
10.083333333333334,3706
10.166666666666666,3720
10.25,3728
10.333333333333334,3738
10.416666666666666,3751
10.5,3761
10.583333333333334,3773
10.666666666666666,3779
10.75,3796
10.833333333333334,3799
10.916666666666666,3826
11,3831
11.083333333333334,3841
11.166666666666666,3854
11.25,3861
11.333333333333334,3885
11.416666666666666,3890
11.5,3901
11.583333333333334,3912
11.666666666666666,3936
11.75,3951
11.833333333333334,3950
11.916666666666666,3974
12,3982
12.083333333333334,3999
12.166666666666666,4012
12.25,4023
12.333333333333334,4030
12.416666666666666,4038
12.5,4051
12.583333333333334,4069
12.666666666666666,4073
12.75,4080
12.833333333333334,4098
12.916666666666666,4109
13,4127
13.083333333333334,4138
13.166666666666666,4149
13.25,4150
13.333333333333334,4159
13.416666666666666,4165
13.5,4188
13.583333333333334,4186
13.666666666666666,4196
13.75,4206
13.833333333333334,4213
13.916666666666666,4225
14,4227
14.083333333333334,4233
14.166666666666666,4247
14.25,4262
