"Hours since thread went live","Sousou no Frieren • Frieren: Beyond Journey's End - Episode 4 discussion"
0,1
0,9
0.08333333333333333,26
0.16666666666666666,41
0.25,56
0.3333333333333333,73
0.4166666666666667,92
0.5,108
0.5833333333333334,119
0.6666666666666666,134
0.75,146
0.8333333333333334,163
0.9166666666666666,189
1,206
1.0833333333333333,227
1.1666666666666667,237
1.25,262
1.3333333333333333,280
1.4166666666666667,296
1.5,310
1.5833333333333333,329
1.6666666666666667,346
1.75,377
1.8333333333333333,386
1.9166666666666667,402
2,422
2.0833333333333335,438
2.1666666666666665,464
2.25,482
2.3333333333333335,500
2.4166666666666665,518
2.5,537
2.5833333333333335,548
2.6666666666666665,559
2.75,578
2.8333333333333335,593
2.9166666666666665,613
3,633
3.0833333333333335,643
3.1666666666666665,665
3.25,679
3.3333333333333335,692
3.4166666666666665,715
3.5,742
3.5833333333333335,757
3.6666666666666665,775
3.75,788
3.8333333333333335,807
3.9166666666666665,824
4,849
4.083333333333333,854
4.166666666666667,865
4.25,876
4.333333333333333,894
4.416666666666667,907
4.5,931
4.583333333333333,955
4.666666666666667,967
4.75,972
4.833333333333333,988
4.916666666666667,1002
5,1018
5.083333333333333,1038
5.166666666666667,1052
5.25,1071
5.333333333333333,1087
5.416666666666667,1100
5.5,1116
5.583333333333333,1124
5.666666666666667,1139
5.75,1163
5.833333333333333,1172
5.916666666666667,1180
6,1200
6.083333333333333,1210
6.166666666666667,1225
6.25,1232
6.333333333333333,1238
6.416666666666667,1256
6.5,1270
6.583333333333333,1285
6.666666666666667,1301
6.75,1309
6.833333333333333,1322
6.916666666666667,1330
7,1350
7.083333333333333,1364
7.166666666666667,1372
7.25,1380
7.333333333333333,1398
7.416666666666667,1403
7.5,1406
7.583333333333333,1417
7.666666666666667,1431
7.75,1448
7.833333333333333,1454
7.916666666666667,1469
8,1463
8.083333333333334,1481
8.166666666666666,1484
8.25,1500
8.333333333333334,1501
8.416666666666666,1516
8.5,1519
8.583333333333334,1539
8.666666666666666,1547
8.75,1560
8.833333333333334,1569
8.916666666666666,1575
9,1591
9.083333333333334,1600
9.166666666666666,1614
9.25,1620
9.333333333333334,1626
9.416666666666666,1642
9.5,1651
9.583333333333334,1656
9.666666666666666,1673
9.75,1680
9.833333333333334,1686
9.916666666666666,1687
10,1702
10.083333333333334,1709
10.166666666666666,1721
10.25,1737
10.333333333333334,1747
10.416666666666666,1763
10.5,1773
10.583333333333334,1777
10.666666666666666,1790
10.75,1807
10.833333333333334,1819
10.916666666666666,1831
11,1833
11.083333333333334,1840
11.166666666666666,1856
11.25,1866
11.333333333333334,1871
11.416666666666666,1878
11.5,1883
11.583333333333334,1892
11.666666666666666,1903
11.75,1909
11.833333333333334,1907
11.916666666666666,1920
12,1937
12.083333333333334,1945
12.166666666666666,1952
12.25,1960
12.333333333333334,1973
12.416666666666666,1975
12.5,1978
12.583333333333334,1988
12.666666666666666,1997
12.75,1992
12.833333333333334,2004
12.916666666666666,2019
13,2021
13.083333333333334,2034
13.166666666666666,2044
13.25,2055
13.333333333333334,2081
13.416666666666666,2087
13.5,2091
13.583333333333334,2107
13.666666666666666,2111
13.75,2114
13.833333333333334,2128
13.916666666666666,2133
14,2145
14.083333333333334,2159
14.166666666666666,2166
14.25,2168
14.333333333333334,2175
14.416666666666666,2182
14.5,2190
14.583333333333334,2194
14.666666666666666,2207
14.75,2214
14.833333333333334,2212
14.916666666666666,2228
15,2240
15.083333333333334,2248
15.166666666666666,2251
15.25,2267
15.333333333333334,2268
15.416666666666666,2270
15.5,2279
15.583333333333334,2286
15.666666666666666,2289
15.75,2290
15.833333333333334,2293
15.916666666666666,2299
16,2306
16.083333333333332,2314
16.166666666666668,2318
16.25,2328
16.333333333333332,2331
16.416666666666668,2335
16.5,2339
16.583333333333332,2347
16.666666666666668,2351
16.75,2352
16.833333333333332,2359
16.916666666666668,2364
17,2367
17.083333333333332,2368
17.166666666666668,2379
17.25,2381
17.333333333333332,2388
17.416666666666668,2389
17.5,2395
17.583333333333332,2402
17.666666666666668,2416
17.75,2414
17.833333333333332,2425
17.916666666666668,2425
18,2433
18.083333333333332,2447
18.166666666666668,2450
18.25,2453
18.333333333333332,2458
18.416666666666668,2461
18.5,2467
18.583333333333332,2464
18.666666666666668,2474
18.75,2483
18.833333333333332,2480
18.916666666666668,2489
19,2492
19.083333333333332,2505
19.166666666666668,2508
19.25,2509
19.333333333333332,2517
19.416666666666668,2520
19.5,2524
19.583333333333332,2527
19.666666666666668,2527
19.75,2535
19.833333333333332,2536
19.916666666666668,2541
20,2543
20.083333333333332,2555
20.166666666666668,2557
20.25,2557
20.333333333333332,2567
20.416666666666668,2574
20.5,2571
20.583333333333332,2581
20.666666666666668,2578
20.75,2582
20.833333333333332,2597
20.916666666666668,2594
21,2608
21.083333333333332,2605
21.166666666666668,2611
21.25,2615
21.333333333333332,2628
21.416666666666668,2630
21.5,2631
21.583333333333332,2631
21.666666666666668,2633
21.75,2641
21.833333333333332,2648
21.916666666666668,2645
22,2659
22.083333333333332,2664
22.166666666666668,2666
22.25,2675
22.333333333333332,2674
22.416666666666668,2684
22.5,2678
22.583333333333332,2684
22.666666666666668,2685
22.75,2695
22.833333333333332,2696
22.916666666666668,2705
23,2705
23.083333333333332,2714
23.166666666666668,2724
23.25,2728
23.333333333333332,2730
23.416666666666668,2738
23.5,2737
23.583333333333332,2743
23.666666666666668,2746
23.75,2744
23.833333333333332,2758
23.916666666666668,2762
24,2768
24.083333333333332,2773
24.166666666666668,2772
24.25,2777
24.333333333333332,2784
24.416666666666668,2786
24.5,2784
24.583333333333332,2790
24.666666666666668,2787
24.75,2795
24.833333333333332,2796
24.916666666666668,2806
25,2804
25.083333333333332,2811
25.166666666666668,2817
25.25,2815
25.333333333333332,2824
25.416666666666668,2822
25.5,2828
25.583333333333332,2828
25.666666666666668,2828
25.75,2835
25.833333333333332,2832
25.916666666666668,2836
26,2839
26.083333333333332,2844
26.166666666666668,2850
26.25,2850
26.333333333333332,2849
26.416666666666668,2854
26.5,2857
26.583333333333332,2858
26.666666666666668,2865
26.75,2867
26.833333333333332,2869
26.916666666666668,2878
27,2879
27.083333333333332,2883
27.166666666666668,2878
27.25,2880
27.333333333333332,2889
27.416666666666668,2890
27.5,2896
27.583333333333332,2896
27.666666666666668,2897
27.75,2899
27.833333333333332,2906
27.916666666666668,2901
28,2910
28.083333333333332,2908
28.166666666666668,2914
28.25,2918
28.333333333333332,2923
28.416666666666668,2920
28.5,2922
28.583333333333332,2928
28.666666666666668,2930
28.75,2942
28.833333333333332,2936
28.916666666666668,2937
29,2943
29.083333333333332,2952
29.166666666666668,2951
29.25,2958
29.333333333333332,2953
29.416666666666668,2964
29.5,2960
29.583333333333332,2961
29.666666666666668,2965
29.75,2970
29.833333333333332,2970
29.916666666666668,2975
30,2984
30.083333333333332,2986
30.166666666666668,2980
30.25,2987
30.333333333333332,2998
30.416666666666668,2996
30.5,3002
30.583333333333332,2996
30.666666666666668,2999
30.75,3005
30.833333333333332,3001
30.916666666666668,3004
31,3012
31.083333333333332,3012
31.166666666666668,3014
31.25,3015
31.333333333333332,3016
31.416666666666668,3018
31.5,3018
31.583333333333332,3028
31.666666666666668,3029
31.75,3033
31.833333333333332,3028
31.916666666666668,3034
32,3041
32.083333333333336,3037
32.166666666666664,3036
32.25,3039
32.333333333333336,3043
32.416666666666664,3041
32.5,3043
32.583333333333336,3047
32.666666666666664,3045
32.75,3056
32.833333333333336,3057
32.916666666666664,3051
33,3056
33.083333333333336,3053
33.166666666666664,3058
33.25,3056
33.333333333333336,3061
33.416666666666664,3057
33.5,3062
33.583333333333336,3065
33.666666666666664,3066
33.75,3064
33.833333333333336,3071
33.916666666666664,3076
34,3069
34.083333333333336,3074
34.166666666666664,3078
34.25,3078
34.333333333333336,3080
34.416666666666664,3079
34.5,3077
34.583333333333336,3078
34.666666666666664,3083
34.75,3081
34.833333333333336,3082
34.916666666666664,3083
35,3080
35.083333333333336,3086
35.166666666666664,3082
35.25,3081
35.333333333333336,3086
35.416666666666664,3085
35.5,3085
35.583333333333336,3091
35.666666666666664,3091
35.75,3094
35.833333333333336,3095
35.916666666666664,3097
36,3100
36.083333333333336,3099
36.166666666666664,3103
36.25,3106
36.333333333333336,3103
36.416666666666664,3108
36.5,3103
36.583333333333336,3105
36.666666666666664,3111
36.75,3113
36.833333333333336,3106
36.916666666666664,3113
37,3115
37.083333333333336,3117
37.166666666666664,3116
37.25,3119
37.333333333333336,3128
37.416666666666664,3122
37.5,3120
37.583333333333336,3125
37.666666666666664,3126
37.75,3134
37.833333333333336,3130
37.916666666666664,3132
38,3137
38.083333333333336,3138
38.166666666666664,3134
38.25,3130
38.333333333333336,3141
38.416666666666664,3137
38.5,3135
38.583333333333336,3139
38.666666666666664,3139
38.75,3137
38.833333333333336,3140
38.916666666666664,3143
39,3139
39.083333333333336,3145
39.166666666666664,3147
39.25,3144
39.333333333333336,3150
39.416666666666664,3150
39.5,3150
39.583333333333336,3154
39.666666666666664,3152
39.75,3148
39.833333333333336,3150
39.916666666666664,3149
40,3156
40.083333333333336,3154
40.166666666666664,3159
40.25,3155
40.333333333333336,3153
40.416666666666664,3159
40.5,3160
40.583333333333336,3162
40.666666666666664,3159
40.75,3159
40.833333333333336,3160
40.916666666666664,3163
41,3161
41.083333333333336,3165
41.166666666666664,3158
41.25,3165
41.333333333333336,3169
41.416666666666664,3162
41.5,3166
41.583333333333336,3165
41.666666666666664,3167
41.75,3169
41.833333333333336,3166
41.916666666666664,3172
42,3168
42.083333333333336,3170
42.166666666666664,3176
42.25,3168
42.333333333333336,3173
42.416666666666664,3176
42.5,3181
42.583333333333336,3184
42.666666666666664,3186
42.75,3183
42.833333333333336,3183
42.916666666666664,3184
43,3185
43.083333333333336,3181
43.166666666666664,3181
43.25,3182
43.333333333333336,3186
43.416666666666664,3190
43.5,3186
43.583333333333336,3187
43.666666666666664,3189
43.75,3187
43.833333333333336,3189
43.916666666666664,3187
44,3190
44.083333333333336,3192
44.166666666666664,3186
44.25,3191
44.333333333333336,3191
44.416666666666664,3192
44.5,3194
44.583333333333336,3198
44.666666666666664,3193
44.75,3191
44.833333333333336,3192
44.916666666666664,3194
45,3195
45.083333333333336,3194
45.166666666666664,3197
45.25,3198
45.333333333333336,3195
45.416666666666664,3199
45.5,3194
45.583333333333336,3197
45.666666666666664,3206
45.75,3204
45.833333333333336,3206
45.916666666666664,3205
46,3212
46.083333333333336,3213
46.166666666666664,3211
46.25,3215
46.333333333333336,3218
46.416666666666664,3216
46.5,3215
46.583333333333336,3220
46.666666666666664,3214
46.75,3215
46.833333333333336,3209
46.916666666666664,3215
47,3216
47.083333333333336,3215
47.166666666666664,3221
47.25,3215
47.333333333333336,3220
47.416666666666664,3217
47.5,3224
47.583333333333336,3221
47.666666666666664,3224
47.75,3220
47.833333333333336,3223
47.916666666666664,3229
