"Hours since thread went live","Jujutsu Kaisen Season 2 - Episode 26 discussion"
0,12
0,37
0.08333333333333333,80
0.16666666666666666,116
0.25,166
0.3333333333333333,214
0.4166666666666667,267
0.5,316
0.5833333333333334,348
0.6666666666666666,404
0.75,454
0.8333333333333334,488
0.9166666666666666,524
1,556
1.0833333333333333,604
1.1666666666666667,656
1.25,703
1.3333333333333333,740
1.4166666666666667,791
1.5,834
1.5833333333333333,877
1.6666666666666667,916
1.75,965
1.8333333333333333,1011
1.9166666666666667,1044
2,1075
2.0833333333333335,1116
2.1666666666666665,1154
2.25,1196
2.3333333333333335,1230
2.4166666666666665,1268
2.5,1303
2.5833333333333335,1328
2.6666666666666665,1359
2.75,1381
2.8333333333333335,1412
2.9166666666666665,1449
3,1472
3.0833333333333335,1510
3.1666666666666665,1536
3.25,1559
3.3333333333333335,1590
3.4166666666666665,1618
3.5,1638
3.5833333333333335,1653
3.6666666666666665,1676
3.75,1705
3.8333333333333335,1734
3.9166666666666665,1752
4,1773
4.083333333333333,1797
4.166666666666667,1824
4.25,1839
4.333333333333333,1863
4.416666666666667,1896
4.5,1917
4.583333333333333,1944
4.666666666666667,1967
4.75,1989
4.833333333333333,2009
4.916666666666667,2032
5,2046
5.083333333333333,2059
5.166666666666667,2076
5.25,2094
5.333333333333333,2116
5.416666666666667,2137
5.5,2154
5.583333333333333,2170
5.666666666666667,2193
5.75,2208
5.833333333333333,2238
5.916666666666667,2252
6,2268
6.083333333333333,2288
6.166666666666667,2301
6.25,2316
6.333333333333333,2332
6.416666666666667,2345
6.5,2356
6.583333333333333,2381
6.666666666666667,2394
6.75,2411
6.833333333333333,2429
6.916666666666667,2459
7,2465
7.083333333333333,2484
7.166666666666667,2502
7.25,2517
7.333333333333333,2528
7.416666666666667,2550
7.5,2566
7.583333333333333,2583
7.666666666666667,2603
7.75,2614
7.833333333333333,2619
7.916666666666667,2641
8,2652
8.083333333333334,2669
8.166666666666666,2676
8.25,2695
8.333333333333334,2703
8.416666666666666,2706
8.5,2726
8.583333333333334,2751
8.666666666666666,2761
8.75,2767
8.833333333333334,2772
8.916666666666666,2793
9,2816
9.083333333333334,2822
9.166666666666666,2836
9.25,2848
9.333333333333334,2870
9.416666666666666,2880
9.5,2898
9.583333333333334,2916
9.666666666666666,2923
9.75,2940
9.833333333333334,2955
9.916666666666666,2963
10,2970
10.083333333333334,2994
10.166666666666666,3002
10.25,3011
10.333333333333334,3015
10.416666666666666,3031
10.5,3035
10.583333333333334,3051
10.666666666666666,3057
10.75,3068
10.833333333333334,3084
10.916666666666666,3093
11,3105
11.083333333333334,3112
11.166666666666666,3127
11.25,3136
11.333333333333334,3142
11.416666666666666,3141
11.5,3153
11.583333333333334,3160
11.666666666666666,3175
11.75,3191
11.833333333333334,3198
11.916666666666666,3211
12,3214
12.083333333333334,3218
12.166666666666666,3237
12.25,3243
12.333333333333334,3252
12.416666666666666,3259
12.5,3270
12.583333333333334,3267
12.666666666666666,3287
12.75,3290
12.833333333333334,3304
12.916666666666666,3312
13,3311
13.083333333333334,3326
13.166666666666666,3323
13.25,3334
13.333333333333334,3337
13.416666666666666,3352
13.5,3354
13.583333333333334,3367
13.666666666666666,3370
13.75,3367
13.833333333333334,3373
13.916666666666666,3386
14,3391
14.083333333333334,3398
14.166666666666666,3403
14.25,3404
14.333333333333334,3408
14.416666666666666,3411
14.5,3421
14.583333333333334,3422
14.666666666666666,3436
14.75,3430
14.833333333333334,3444
14.916666666666666,3449
15,3442
15.083333333333334,3459
15.166666666666666,3462
15.25,3456
15.333333333333334,3470
15.416666666666666,3472
15.5,3480
15.583333333333334,3490
15.666666666666666,3496
15.75,3490
15.833333333333334,3506
15.916666666666666,3510
16,3518
16.083333333333332,3517
16.166666666666668,3525
16.25,3535
16.333333333333332,3544
16.416666666666668,3547
16.5,3554
16.583333333333332,3562
16.666666666666668,3572
16.75,3567
16.833333333333332,3584
16.916666666666668,3583
17,3593
17.083333333333332,3600
17.166666666666668,3604
17.25,3616
17.333333333333332,3617
