"Hours since thread went live","Oi! Tonbo • Tonbo! - Episode 4 discussion"
21.833333333333332,69
21.916666666666668,72
22,76
22.083333333333332,74
22.166666666666668,74
22.25,72
22.333333333333332,72
22.5,73
22.583333333333332,69
22.666666666666668,74
22.75,69
22.833333333333332,74
22.916666666666668,73
23,73
23.083333333333332,73
23.166666666666668,74
23.25,76
23.333333333333332,78
23.416666666666668,78
23.5,76
23.583333333333332,75
23.666666666666668,74
23.75,75
23.833333333333332,73
23.916666666666668,71
24,73
24.083333333333332,75
24.166666666666668,78
24.25,74
24.333333333333332,75
24.416666666666668,76
24.5,74
24.583333333333332,76
24.666666666666668,76
24.75,77
24.833333333333332,76
24.916666666666668,75
25,80
25.083333333333332,75
25.166666666666668,75
25.25,77
25.333333333333332,75
25.416666666666668,73
25.5,74
25.583333333333332,79
25.666666666666668,78
25.75,80
25.833333333333332,76
25.916666666666668,76
26,73
26.083333333333332,76
26.166666666666668,76
26.25,79
26.333333333333332,80
26.416666666666668,79
26.5,80
26.583333333333332,79
26.666666666666668,81
26.75,76
26.833333333333332,78
26.916666666666668,74
27,78
27.083333333333332,79
27.166666666666668,81
27.25,76
27.333333333333332,77
27.416666666666668,81
27.5,79
27.583333333333332,78
27.666666666666668,81
27.75,76
27.833333333333332,78
27.916666666666668,78
28,80
28.083333333333332,79
28.166666666666668,77
28.25,80
28.333333333333332,81
28.416666666666668,81
28.5,81
28.583333333333332,76
28.666666666666668,82
28.75,77
28.833333333333332,77
28.916666666666668,79
29,78
29.166666666666668,79
29.25,85
29.333333333333332,81
29.416666666666668,78
29.5,78
29.583333333333332,82
29.666666666666668,80
29.75,81
29.833333333333332,77
29.916666666666668,80
30,79
30.083333333333332,82
30.166666666666668,81
30.25,81
30.333333333333332,83
30.416666666666668,81
30.5,80
30.583333333333332,78
30.666666666666668,80
30.75,80
30.833333333333332,80
30.916666666666668,78
31,81
31.083333333333332,78
31.166666666666668,83
31.25,81
31.333333333333332,82
31.416666666666668,80
31.5,83
31.583333333333332,84
31.666666666666668,80
31.75,84
31.833333333333332,80
31.916666666666668,86
32,80
32.083333333333336,82
32.166666666666664,81
32.25,81
32.333333333333336,82
32.416666666666664,82
32.5,78
32.583333333333336,82
32.666666666666664,82
32.75,81
32.833333333333336,78
32.916666666666664,82
33,80
33.083333333333336,80
33.166666666666664,79
33.25,81
33.333333333333336,80
33.416666666666664,84
33.5,83
33.583333333333336,81
33.666666666666664,82
33.75,84
33.833333333333336,80
33.916666666666664,80
34,79
34.083333333333336,84
34.166666666666664,81
34.25,79
34.333333333333336,83
34.416666666666664,83
34.5,80
34.583333333333336,84
34.666666666666664,81
34.75,79
34.833333333333336,84
34.916666666666664,84
35,81
35.083333333333336,80
35.166666666666664,81
35.25,80
35.333333333333336,82
35.416666666666664,82
35.5,82
35.583333333333336,81
35.666666666666664,81
35.75,79
35.833333333333336,82
35.916666666666664,81
36,82
36.083333333333336,83
36.166666666666664,81
36.25,78
36.333333333333336,79
36.416666666666664,80
36.5,79
36.583333333333336,78
36.666666666666664,82
36.75,78
36.833333333333336,82
36.916666666666664,81
37,80
37.083333333333336,80
37.166666666666664,82
37.25,80
37.333333333333336,78
37.416666666666664,81
37.5,84
37.583333333333336,81
37.666666666666664,81
37.75,83
37.833333333333336,83
37.916666666666664,81
38,82
38.083333333333336,84
38.166666666666664,86
38.25,85
38.333333333333336,82
38.416666666666664,84
38.5,83
38.583333333333336,84
38.666666666666664,87
38.75,79
38.833333333333336,85
38.916666666666664,83
39,83
39.083333333333336,83
39.166666666666664,85
39.25,83
39.333333333333336,80
39.416666666666664,83
39.5,81
39.583333333333336,82
39.666666666666664,84
39.75,81
39.833333333333336,81
39.916666666666664,82
40,86
40.083333333333336,85
40.166666666666664,87
40.25,84
40.333333333333336,87
40.416666666666664,85
40.5,83
40.583333333333336,82
40.666666666666664,87
40.75,83
40.833333333333336,83
40.916666666666664,83
41,86
41.083333333333336,87
41.166666666666664,86
41.25,86
41.333333333333336,82
41.416666666666664,82
41.5,86
41.583333333333336,81
41.666666666666664,83
41.75,84
41.833333333333336,83
41.916666666666664,85
42,85
42.083333333333336,83
42.166666666666664,85
42.25,85
42.333333333333336,88
42.416666666666664,88
42.5,88
42.583333333333336,85
42.666666666666664,83
42.75,85
42.833333333333336,88
42.916666666666664,85
43,86
43.083333333333336,85
43.166666666666664,81
43.25,88
43.333333333333336,85
43.416666666666664,82
43.5,86
43.583333333333336,84
43.666666666666664,85
43.75,88
43.833333333333336,87
43.916666666666664,85
44,82
44.083333333333336,86
44.166666666666664,90
44.25,86
44.333333333333336,85
44.416666666666664,85
44.5,85
44.583333333333336,83
44.666666666666664,85
44.75,89
44.833333333333336,86
44.916666666666664,89
45,87
45.083333333333336,85
45.166666666666664,90
45.25,86
45.333333333333336,89
45.416666666666664,83
45.5,83
45.583333333333336,87
45.666666666666664,84
45.75,86
45.833333333333336,87
45.916666666666664,83
46,86
46.083333333333336,89
46.166666666666664,88
46.25,87
46.333333333333336,88
46.416666666666664,86
46.5,85
46.583333333333336,83
46.666666666666664,87
46.75,84
46.833333333333336,85
46.916666666666664,86
47,85
47.083333333333336,86
47.166666666666664,87
47.25,84
47.333333333333336,83
47.416666666666664,90
47.5,89
47.583333333333336,86
47.666666666666664,89
47.75,88
47.833333333333336,87
47.916666666666664,89
