"Hours since thread went live","Shingeki no Kyojin: The Final Season Part 2 - Episode 78 discussion"
16.083333333333332,11422
16.166666666666668,11438
16.25,11459
16.333333333333332,11491
16.416666666666668,11497
16.5,11516
16.583333333333332,11540
16.666666666666668,11557
16.75,11572
16.833333333333332,11587
16.916666666666668,11601
17,11617
17.083333333333332,11626
17.166666666666668,11643
17.25,11663
17.333333333333332,11682
17.416666666666668,11698
17.5,11712
17.583333333333332,11723
17.666666666666668,11731
17.75,11755
17.833333333333332,11768
17.916666666666668,11784
18,11796
18.083333333333332,11806
18.166666666666668,11815
18.25,11831
18.333333333333332,11846
18.416666666666668,11852
18.5,11861
18.583333333333332,11865
18.666666666666668,11883
18.75,11894
18.833333333333332,11908
18.916666666666668,11927
19,11938
19.083333333333332,11960
19.166666666666668,11975
19.25,11989
19.333333333333332,11999
19.416666666666668,12019
19.5,12026
19.583333333333332,12037
19.666666666666668,12056
19.75,12072
19.833333333333332,12085
19.916666666666668,12105
20,12116
20.083333333333332,12128
20.166666666666668,12142
20.25,12158
20.333333333333332,12186
20.416666666666668,12192
20.5,12214
20.583333333333332,12222
20.666666666666668,12242
20.75,12262
20.833333333333332,12275
20.916666666666668,12280
21,12289
21.083333333333332,12305
21.166666666666668,12309
21.25,12332
21.333333333333332,12337
21.416666666666668,12347
21.5,12369
21.583333333333332,12381
21.666666666666668,12385
21.75,12416
21.833333333333332,12419
21.916666666666668,12441
22,12441
22.083333333333332,12457
22.166666666666668,12476
22.25,12489
22.333333333333332,12499
22.416666666666668,12521
22.5,12533
22.583333333333332,12555
22.666666666666668,12567
22.75,12573
22.833333333333332,12587
22.916666666666668,12590
23,12616
23.083333333333332,12625
23.166666666666668,12636
23.25,12651
23.333333333333332,12666
23.416666666666668,12682
23.5,12702
23.583333333333332,12702
23.666666666666668,12721
23.75,12731
23.833333333333332,12745
23.916666666666668,12757
24,12767
24.083333333333332,12775
24.166666666666668,12788
24.25,12790
24.333333333333332,12803
24.416666666666668,12812
24.5,12826
24.583333333333332,12830
24.666666666666668,12846
24.75,12848
24.833333333333332,12859
24.916666666666668,12860
25,12863
25.083333333333332,12868
25.166666666666668,12874
25.25,12879
25.333333333333332,12891
25.416666666666668,12893
25.5,12881
25.583333333333332,12900
25.666666666666668,12895
25.75,12915
25.833333333333332,12919
25.916666666666668,12913
26,12929
26.083333333333332,12928
26.166666666666668,12935
26.25,12940
26.333333333333332,12948
26.416666666666668,12960
26.5,12965
26.583333333333332,12967
26.666666666666668,12980
26.75,12986
26.833333333333332,12994
26.916666666666668,13001
27,13002
27.083333333333332,13006
27.166666666666668,13018
27.25,13019
27.333333333333332,13024
27.416666666666668,13026
27.5,13036
27.583333333333332,13037
27.666666666666668,13048
27.75,13042
27.833333333333332,13051
27.916666666666668,13054
28,13061
28.083333333333332,13067
28.166666666666668,13071
28.25,13083
28.333333333333332,13083
28.416666666666668,13094
28.5,13104
28.583333333333332,13114
28.666666666666668,13112
28.75,13123
28.833333333333332,13130
28.916666666666668,13137
29,13142
29.083333333333332,13150
29.166666666666668,13151
29.25,13161
29.333333333333332,13168
29.416666666666668,13164
29.5,13170
29.583333333333332,13175
29.666666666666668,13180
29.75,13194
29.833333333333332,13189
29.916666666666668,13193
30,13204
30.083333333333332,13201
30.166666666666668,13206
30.25,13210
30.333333333333332,13211
30.416666666666668,13218
30.5,13223
30.583333333333332,13220
31.416666666666668,13225
31.5,13233
31.583333333333332,13243
31.666666666666668,13248
31.75,13255
31.833333333333332,13271
31.916666666666668,13278
32,13271
32.083333333333336,13279
32.166666666666664,13280
32.25,13282
32.333333333333336,13285
32.416666666666664,13298
32.5,13299
32.583333333333336,13293
32.666666666666664,13302
32.75,13296
32.833333333333336,13304
32.916666666666664,13309
33,13309
33.083333333333336,13322
33.166666666666664,13323
33.25,13324
33.333333333333336,13333
33.416666666666664,13329
33.5,13344
33.583333333333336,13339
33.666666666666664,13350
33.75,13352
33.833333333333336,13355
33.916666666666664,13362
34,13370
34.083333333333336,13367
34.166666666666664,13371
34.25,13373
34.333333333333336,13378
34.416666666666664,13383
34.5,13387
34.583333333333336,13382
34.666666666666664,13395
34.75,13392
34.833333333333336,13387
34.916666666666664,13399
35,13399
35.083333333333336,13413
35.166666666666664,13413
35.25,13420
35.333333333333336,13422
35.416666666666664,13428
35.5,13427
35.583333333333336,13430
35.666666666666664,13425
35.75,13433
35.833333333333336,13441
35.916666666666664,13446
36,13442
36.083333333333336,13446
36.166666666666664,13460
36.25,13457
36.333333333333336,13458
36.416666666666664,13467
36.5,13472
36.583333333333336,13469
36.666666666666664,13466
36.75,13469
36.833333333333336,13481
36.916666666666664,13476
37,13491
37.083333333333336,13486
37.166666666666664,13488
37.25,13490
37.333333333333336,13494
37.416666666666664,13501
37.5,13498
37.583333333333336,13509
37.666666666666664,13505
37.75,13501
37.833333333333336,13508
37.916666666666664,13511
38,13511
38.083333333333336,13519
38.166666666666664,13519
38.25,13519
38.333333333333336,13530
38.416666666666664,13518
38.5,13524
38.583333333333336,13522
38.666666666666664,13528
38.75,13533
38.833333333333336,13537
38.916666666666664,13534
39,13539
39.083333333333336,13539
39.166666666666664,13540
39.25,13544
39.333333333333336,13536
39.416666666666664,13539
39.5,13547
39.583333333333336,13551
39.666666666666664,13548
39.75,13549
39.833333333333336,13552
39.916666666666664,13556
40,13557
40.083333333333336,13553
40.166666666666664,13551
40.25,13557
40.333333333333336,13551
40.416666666666664,13569
40.5,13563
40.583333333333336,13569
40.666666666666664,13567
40.75,13572
40.833333333333336,13568
40.916666666666664,13568
41,13567
41.083333333333336,13572
41.166666666666664,13574
41.25,13568
41.333333333333336,13569
41.416666666666664,13576
41.5,13579
41.583333333333336,13588
41.666666666666664,13579
41.75,13590
41.833333333333336,13589
41.916666666666664,13587
42,13588
42.083333333333336,13584
42.166666666666664,13587
42.25,13589
42.333333333333336,13595
42.416666666666664,13594
42.5,13600
42.583333333333336,13598
42.666666666666664,13601
42.75,13600
42.833333333333336,13610
42.916666666666664,13607
43,13607
43.083333333333336,13605
43.166666666666664,13604
43.25,13613
43.333333333333336,13601
43.416666666666664,13613
43.5,13618
43.583333333333336,13610
43.666666666666664,13608
43.75,13617
43.833333333333336,13614
43.916666666666664,13620
44,13623
44.083333333333336,13617
44.166666666666664,13621
44.25,13621
44.333333333333336,13625
44.416666666666664,13633
44.5,13623
44.583333333333336,13628
44.666666666666664,13627
44.75,13630
44.833333333333336,13633
44.916666666666664,13641
45,13641
45.083333333333336,13640
45.166666666666664,13644
45.25,13648
45.333333333333336,13648
45.416666666666664,13648
45.5,13648
45.583333333333336,13647
45.666666666666664,13649
45.75,13652
45.833333333333336,13657
45.916666666666664,13658
46,13655
46.083333333333336,13658
46.166666666666664,13659
46.25,13659
46.333333333333336,13663
46.416666666666664,13664
46.5,13664
46.583333333333336,13663
46.666666666666664,13671
46.75,13667
46.833333333333336,13676
46.916666666666664,13670
47,13672
47.083333333333336,13678
47.166666666666664,13673
47.25,13670
47.333333333333336,13681
47.416666666666664,13683
47.5,13682
47.583333333333336,13682
47.666666666666664,13690
47.75,13684
47.833333333333336,13681
47.916666666666664,13679
