"Hours since thread went live","Sousou no Frieren • Frieren: Beyond Journey's End - Episode 27 discussion"
0,6
0,14
0.08333333333333333,32
0.16666666666666666,51
0.25,82
0.3333333333333333,118
0.4166666666666667,173
0.5,230
0.5833333333333334,302
0.6666666666666666,350
0.75,417
0.8333333333333334,488
0.9166666666666666,539
1,596
1.0833333333333333,656
1.1666666666666667,710
1.25,781
1.3333333333333333,839
1.4166666666666667,917
1.5,992
1.5833333333333333,1052
1.6666666666666667,1127
1.75,1178
1.8333333333333333,1239
1.9166666666666667,1306
2,1372
2.0833333333333335,1426
2.1666666666666665,1468
2.25,1534
2.3333333333333335,1595
2.4166666666666665,1645
2.5,1706
2.5833333333333335,1760
2.6666666666666665,1809
2.75,1876
2.8333333333333335,1920
2.9166666666666665,1967
3,2017
3.0833333333333335,2047
3.1666666666666665,2106
3.25,2148
3.3333333333333335,2196
3.4166666666666665,2247
3.5,2289
3.5833333333333335,2326
3.6666666666666665,2370
3.75,2416
3.8333333333333335,2464
3.9166666666666665,2496
4,2534
4.083333333333333,2567
4.166666666666667,2612
4.25,2639
4.333333333333333,2688
4.416666666666667,2721
4.5,2765
4.583333333333333,2809
4.666666666666667,2841
4.75,2879
4.833333333333333,2902
4.916666666666667,2934
5,2966
5.083333333333333,2999
5.166666666666667,3033
5.25,3086
5.333333333333333,3133
5.416666666666667,3157
5.5,3189
5.583333333333333,3217
5.666666666666667,3262
5.75,3293
5.833333333333333,3343
5.916666666666667,3360
6,3388
6.083333333333333,3420
6.166666666666667,3441
6.25,3472
6.333333333333333,3495
6.416666666666667,3506
6.5,3550
6.583333333333333,3576
6.666666666666667,3611
6.75,3641
6.833333333333333,3671
6.916666666666667,3704
7,3723
7.083333333333333,3754
7.166666666666667,3783
7.25,3803
7.333333333333333,3831
7.416666666666667,3869
7.5,3882
7.583333333333333,3918
7.666666666666667,3947
7.75,3981
7.833333333333333,4010
7.916666666666667,4041
8,4084
8.083333333333334,4109
8.166666666666666,4150
8.25,4180
8.333333333333334,4206
8.416666666666666,4233
8.5,4256
8.583333333333334,4285
8.666666666666666,4315
8.75,4346
8.833333333333334,4367
8.916666666666666,4380
9,4411
9.083333333333334,4456
9.166666666666666,4466
9.25,4493
9.333333333333334,4521
9.416666666666666,4529
9.5,4561
9.583333333333334,4577
9.666666666666666,4592
9.75,4622
9.833333333333334,4646
9.916666666666666,4660
10,4690
10.083333333333334,4701
10.166666666666666,4720
10.25,4735
10.333333333333334,4762
10.416666666666666,4776
10.5,4803
10.583333333333334,4820
10.666666666666666,4839
10.75,4850
10.833333333333334,4871
10.916666666666666,4893
11,4910
11.083333333333334,4928
11.166666666666666,4936
11.25,4962
11.333333333333334,4979
11.416666666666666,5003
11.5,5034
11.583333333333334,5064
11.666666666666666,5086
11.75,5107
11.833333333333334,5116
11.916666666666666,5130
12,5139
12.083333333333334,5156
12.166666666666666,5177
12.25,5179
12.333333333333334,5195
12.416666666666666,5219
12.5,5226
12.583333333333334,5237
12.666666666666666,5248
12.75,5258
12.833333333333334,5278
12.916666666666666,5296
13,5310
13.083333333333334,5325
13.166666666666666,5324
13.25,5348
13.333333333333334,5369
13.416666666666666,5382
13.5,5397
13.583333333333334,5410
13.666666666666666,5431
13.75,5443
13.833333333333334,5472
13.916666666666666,5478
14,5488
14.083333333333334,5500
14.166666666666666,5510
14.25,5516
14.333333333333334,5536
14.416666666666666,5550
14.5,5565
14.583333333333334,5570
14.666666666666666,5578
14.75,5588
14.833333333333334,5596
14.916666666666666,5608
15,5622
15.083333333333334,5630
15.166666666666666,5649
15.25,5664
15.333333333333334,5675
15.416666666666666,5696
15.5,5693
15.583333333333334,5711
15.666666666666666,5720
15.75,5734
15.833333333333334,5750
15.916666666666666,5747
16,5751
16.083333333333332,5772
16.166666666666668,5783
16.25,5784
16.333333333333332,5801
16.416666666666668,5813
16.5,5817
16.583333333333332,5832
16.666666666666668,5846
16.75,5857
16.833333333333332,5856
16.916666666666668,5884
17,5883
17.083333333333332,5887
17.166666666666668,5895
17.25,5908
17.333333333333332,5912
17.416666666666668,5913
17.5,5927
17.583333333333332,5934
17.666666666666668,5945
17.75,5957
17.833333333333332,5963
17.916666666666668,5966
18,5971
18.083333333333332,5987
18.166666666666668,5990
18.25,6003
18.333333333333332,6017
18.416666666666668,6023
18.5,6030
18.583333333333332,6034
18.666666666666668,6036
18.75,6048
18.833333333333332,6055
18.916666666666668,6054
19,6066
19.083333333333332,6063
19.166666666666668,6081
19.25,6070
19.333333333333332,6095
19.416666666666668,6100
19.5,6102
19.583333333333332,6114
19.666666666666668,6116
19.75,6116
19.833333333333332,6125
19.916666666666668,6133
