"Hours since thread went live","Wind Breaker - Episode 2 discussion"
0,1
0,1
0.08333333333333333,2
0.16666666666666666,9
0.25,15
0.3333333333333333,21
0.4166666666666667,23
0.5,31
0.5833333333333334,34
0.6666666666666666,41
0.75,52
0.8333333333333334,55
0.9166666666666666,60
1,69
1.0833333333333333,73
1.1666666666666667,72
1.25,78
1.3333333333333333,86
1.4166666666666667,99
1.5,100
1.5833333333333333,103
1.6666666666666667,110
1.75,115
1.8333333333333333,127
1.9166666666666667,133
2,139
2.0833333333333335,141
2.1666666666666665,148
2.25,150
2.3333333333333335,157
2.4166666666666665,154
2.5,169
2.5833333333333335,175
2.6666666666666665,185
2.75,195
2.8333333333333335,198
2.9166666666666665,205
3,209
3.0833333333333335,215
3.1666666666666665,218
3.25,230
3.3333333333333335,232
3.4166666666666665,238
3.5,244
3.5833333333333335,243
3.6666666666666665,243
3.75,250
3.8333333333333335,255
3.9166666666666665,253
4,256
4.083333333333333,259
4.166666666666667,258
4.25,267
4.333333333333333,266
4.416666666666667,270
4.5,270
4.583333333333333,279
4.666666666666667,280
4.75,280
4.833333333333333,284
4.916666666666667,292
5,293
5.083333333333333,299
5.166666666666667,294
5.25,298
5.333333333333333,303
5.416666666666667,307
5.5,309
5.583333333333333,318
5.666666666666667,325
5.75,332
5.833333333333333,331
5.916666666666667,337
6,343
6.083333333333333,338
6.166666666666667,343
6.25,348
6.333333333333333,348
6.416666666666667,353
6.5,347
6.583333333333333,352
6.666666666666667,357
6.75,366
6.833333333333333,372
6.916666666666667,370
7,371
7.083333333333333,379
7.166666666666667,376
7.25,372
7.333333333333333,375
7.416666666666667,386
7.5,380
7.583333333333333,392
7.666666666666667,389
7.75,391
7.833333333333333,396
7.916666666666667,400
8,394
8.083333333333334,398
8.166666666666666,408
8.25,409
8.333333333333334,411
8.416666666666666,409
8.5,419
8.583333333333334,414
8.666666666666666,424
8.75,426
8.833333333333334,426
8.916666666666666,427
9,429
9.083333333333334,433
9.166666666666666,437
9.25,438
9.333333333333334,440
9.416666666666666,435
9.5,446
9.583333333333334,448
9.666666666666666,454
9.75,454
9.833333333333334,448
9.916666666666666,458
10,458
10.083333333333334,462
10.166666666666666,460
10.25,464
10.333333333333334,466
10.416666666666666,471
10.5,472
10.583333333333334,480
10.666666666666666,485
10.75,476
10.833333333333334,484
10.916666666666666,486
11,491
11.083333333333334,487
11.166666666666666,496
11.25,495
11.333333333333334,495
11.416666666666666,501
11.5,501
11.583333333333334,499
11.666666666666666,498
11.75,498
11.833333333333334,504
11.916666666666666,512
12,508
12.083333333333334,509
12.166666666666666,515
12.25,510
12.333333333333334,520
12.416666666666666,513
12.5,517
12.583333333333334,519
12.666666666666666,523
12.75,527
12.833333333333334,520
12.916666666666666,527
13,524
13.083333333333334,523
13.166666666666666,525
13.25,527
13.333333333333334,527
13.416666666666666,525
13.5,534
13.583333333333334,527
13.666666666666666,527
13.75,533
13.833333333333334,533
13.916666666666666,535
14,537
14.083333333333334,543
14.166666666666666,539
14.25,540
14.333333333333334,537
14.416666666666666,542
14.5,547
14.583333333333334,541
14.666666666666666,539
14.75,542
14.833333333333334,543
14.916666666666666,543
15,548
15.083333333333334,546
15.166666666666666,549
15.25,551
15.333333333333334,545
15.416666666666666,547
15.5,553
15.583333333333334,549
15.666666666666666,556
15.75,559
15.833333333333334,558
15.916666666666666,562
16,562
16.083333333333332,567
16.166666666666668,561
16.25,564
16.333333333333332,566
16.416666666666668,568
16.5,566
16.583333333333332,573
16.666666666666668,573
16.75,577
16.833333333333332,569
16.916666666666668,574
17,578
17.083333333333332,576
17.166666666666668,576
17.25,580
17.333333333333332,580
17.416666666666668,581
17.5,579
17.583333333333332,578
17.666666666666668,587
17.75,586
17.833333333333332,580
17.916666666666668,580
18,584
18.083333333333332,582
18.166666666666668,584
18.25,583
18.333333333333332,578
18.416666666666668,583
18.5,592
18.583333333333332,595
18.666666666666668,586
18.75,590
18.833333333333332,595
18.916666666666668,597
19,599
19.083333333333332,594
19.166666666666668,595
19.25,596
19.333333333333332,593
19.416666666666668,602
19.5,602
19.583333333333332,598
19.666666666666668,599
19.75,598
19.833333333333332,606
19.916666666666668,607
20,606
20.083333333333332,601
20.166666666666668,605
20.25,613
20.333333333333332,611
20.416666666666668,605
20.5,609
20.583333333333332,607
20.666666666666668,610
20.75,607
20.833333333333332,616
20.916666666666668,614
21,610
21.083333333333332,612
21.166666666666668,613
21.25,622
21.333333333333332,621
21.416666666666668,621
21.5,619
21.583333333333332,620
21.666666666666668,622
21.75,623
21.833333333333332,620
21.916666666666668,622
22,623
22.083333333333332,624
22.166666666666668,628
22.25,627
22.333333333333332,633
22.416666666666668,637
22.5,629
22.583333333333332,634
22.666666666666668,633
22.75,638
22.833333333333332,635
22.916666666666668,631
23,638
23.083333333333332,638
23.166666666666668,641
23.25,637
23.333333333333332,638
23.416666666666668,646
23.5,641
23.583333333333332,639
23.666666666666668,649
23.75,647
23.833333333333332,649
23.916666666666668,651
24,642
24.083333333333332,646
24.166666666666668,646
24.25,643
24.333333333333332,653
24.416666666666668,652
24.5,645
24.583333333333332,654
24.666666666666668,652
24.75,650
24.833333333333332,657
24.916666666666668,655
25,656
25.083333333333332,648
25.166666666666668,651
25.25,654
25.333333333333332,657
25.416666666666668,661
25.5,658
25.583333333333332,657
25.666666666666668,657
25.75,662
25.833333333333332,663
25.916666666666668,662
26,659
26.083333333333332,666
26.166666666666668,665
26.25,663
26.333333333333332,666
26.416666666666668,668
26.5,672
26.583333333333332,665
26.666666666666668,666
26.75,665
26.833333333333332,666
26.916666666666668,670
27,667
27.083333333333332,675
27.166666666666668,669
27.25,673
27.333333333333332,671
27.416666666666668,674
27.5,668
27.583333333333332,676
27.666666666666668,673
27.75,669
27.833333333333332,670
27.916666666666668,675
28,668
28.083333333333332,674
28.166666666666668,671
28.25,675
28.333333333333332,672
28.416666666666668,667
28.5,669
28.583333333333332,674
28.666666666666668,674
28.75,674
28.833333333333332,673
28.916666666666668,669
29,676
29.083333333333332,673
29.166666666666668,676
29.25,673
29.333333333333332,675
29.416666666666668,675
29.5,674
29.583333333333332,672
29.666666666666668,680
29.75,676
29.833333333333332,681
29.916666666666668,676
30,680
30.083333333333332,677
30.166666666666668,685
30.25,680
30.333333333333332,679
30.416666666666668,683
30.5,681
30.583333333333332,685
30.666666666666668,686
30.75,681
30.833333333333332,685
30.916666666666668,685
31,682
31.083333333333332,683
31.166666666666668,683
31.25,686
31.333333333333332,684
31.416666666666668,681
31.5,686
31.583333333333332,683
31.666666666666668,684
31.75,681
31.833333333333332,681
31.916666666666668,682
32,683
32.083333333333336,685
32.166666666666664,678
32.25,681
32.333333333333336,686
32.416666666666664,689
32.5,691
32.583333333333336,683
32.666666666666664,690
32.75,686
32.833333333333336,690
32.916666666666664,688
33,682
33.083333333333336,688
33.166666666666664,688
33.25,689
33.333333333333336,689
33.416666666666664,690
33.5,686
33.583333333333336,692
33.666666666666664,695
33.75,694
33.833333333333336,691
33.916666666666664,685
34,687
34.083333333333336,687
34.166666666666664,691
34.25,685
34.333333333333336,692
34.416666666666664,697
34.5,687
34.583333333333336,691
34.666666666666664,690
34.75,687
34.833333333333336,694
34.916666666666664,691
35,695
35.083333333333336,688
35.166666666666664,697
35.25,697
35.333333333333336,697
35.416666666666664,696
35.5,699
35.583333333333336,699
35.666666666666664,691
35.75,694
35.833333333333336,695
35.916666666666664,693
36,694
36.083333333333336,699
36.166666666666664,696
36.25,699
36.333333333333336,694
36.416666666666664,699
36.5,693
36.583333333333336,699
36.666666666666664,702
36.75,694
36.833333333333336,699
36.916666666666664,699
37,696
37.083333333333336,702
37.166666666666664,697
37.25,698
37.333333333333336,699
37.416666666666664,703
37.5,705
37.583333333333336,705
37.666666666666664,702
37.75,707
37.833333333333336,705
37.916666666666664,706
38,704
38.083333333333336,707
38.166666666666664,710
38.25,709
38.333333333333336,712
38.416666666666664,713
38.5,705
38.583333333333336,710
38.666666666666664,713
38.75,711
38.833333333333336,713
38.916666666666664,710
39,712
39.083333333333336,714
