"Hours since thread went live","Meitantei Conan • Case Closed - Episode 1121 discussion"
35.75,7
35.833333333333336,7
35.916666666666664,9
36,9
36.083333333333336,8
36.166666666666664,7
36.25,8
36.333333333333336,8
36.416666666666664,7
36.5,8
36.583333333333336,9
36.666666666666664,7
36.75,6
36.833333333333336,7
36.916666666666664,7
37,10
37.083333333333336,9
37.166666666666664,9
37.25,6
37.333333333333336,9
37.416666666666664,11
37.5,11
37.583333333333336,9
37.666666666666664,11
37.75,10
37.833333333333336,8
37.916666666666664,8
38,9
38.083333333333336,8
38.166666666666664,8
38.25,9
38.333333333333336,9
38.416666666666664,9
38.5,7
38.583333333333336,8
38.666666666666664,9
38.75,9
38.833333333333336,10
38.916666666666664,9
39,10
39.083333333333336,9
39.166666666666664,9
39.25,10
39.333333333333336,7
39.416666666666664,10
39.5,9
39.583333333333336,9
39.666666666666664,7
39.75,7
39.833333333333336,11
39.916666666666664,9
40,10
40.083333333333336,10
40.166666666666664,8
40.25,9
40.333333333333336,9
40.416666666666664,7
40.5,11
40.583333333333336,9
40.666666666666664,8
40.75,9
40.833333333333336,9
40.916666666666664,9
41,10
41.083333333333336,7
41.166666666666664,10
41.25,7
41.333333333333336,9
41.416666666666664,8
41.5,8
41.583333333333336,8
41.666666666666664,9
41.75,11
41.833333333333336,9
41.916666666666664,7
42,10
42.083333333333336,9
42.166666666666664,9
42.25,8
42.333333333333336,9
42.416666666666664,9
42.5,7
42.583333333333336,9
42.666666666666664,9
42.75,9
42.833333333333336,10
42.916666666666664,10
43,10
43.083333333333336,9
43.166666666666664,8
43.25,8
43.333333333333336,10
43.416666666666664,10
43.5,10
43.583333333333336,7
43.666666666666664,9
43.75,9
43.833333333333336,9
43.916666666666664,10
44,7
44.083333333333336,7
44.166666666666664,8
44.25,11
44.333333333333336,10
44.416666666666664,10
44.5,9
44.583333333333336,10
44.666666666666664,9
44.75,11
44.833333333333336,7
44.916666666666664,10
45,8
45.083333333333336,9
45.166666666666664,8
45.25,10
45.333333333333336,9
45.416666666666664,10
45.5,8
45.583333333333336,7
45.666666666666664,11
45.75,10
45.833333333333336,9
45.916666666666664,8
46,7
46.083333333333336,10
46.166666666666664,7
46.25,9
46.333333333333336,10
46.416666666666664,9
46.5,9
46.583333333333336,10
46.666666666666664,7
46.75,10
46.833333333333336,10
46.916666666666664,8
47,8
47.083333333333336,9
47.166666666666664,9
47.25,7
47.333333333333336,9
47.416666666666664,9
47.5,9
47.583333333333336,9
47.666666666666664,8
47.75,8
47.833333333333336,11
47.916666666666664,8
