"Hours since thread went live","Boukyaku Battery • Oblivion Battery - Episode 6 discussion"
24.25,100
24.333333333333332,99
24.416666666666668,96
24.5,100
24.583333333333332,100
24.666666666666668,97
24.75,98
24.833333333333332,100
24.916666666666668,100
25,100
25.083333333333332,101
25.166666666666668,98
25.25,99
25.333333333333332,97
25.416666666666668,98
25.5,102
25.583333333333332,105
25.666666666666668,101
25.75,105
25.833333333333332,99
25.916666666666668,100
26,102
26.083333333333332,98
26.166666666666668,103
26.25,101
26.333333333333332,102
26.416666666666668,100
26.5,99
26.583333333333332,102
26.666666666666668,103
26.75,100
26.833333333333332,101
26.916666666666668,101
27,100
27.083333333333332,98
27.166666666666668,100
27.25,105
27.333333333333332,98
27.416666666666668,104
27.5,103
27.583333333333332,101
27.666666666666668,102
27.75,101
27.833333333333332,102
27.916666666666668,102
28,102
28.083333333333332,102
28.166666666666668,103
28.25,100
28.333333333333332,102
28.416666666666668,101
28.5,103
28.583333333333332,104
28.666666666666668,100
28.75,99
28.833333333333332,102
28.916666666666668,105
29,103
29.083333333333332,107
29.166666666666668,105
29.25,102
29.333333333333332,102
29.416666666666668,105
29.5,104
29.583333333333332,109
29.666666666666668,108
29.75,105
29.833333333333332,105
29.916666666666668,104
30,107
30.083333333333332,104
30.166666666666668,110
30.25,107
30.333333333333332,110
30.416666666666668,106
30.5,106
30.583333333333332,108
30.666666666666668,106
30.75,104
30.833333333333332,108
30.916666666666668,105
31,106
31.083333333333332,108
31.166666666666668,108
31.25,109
31.333333333333332,108
31.416666666666668,103
31.5,109
31.583333333333332,105
31.666666666666668,103
31.75,104
31.833333333333332,104
31.916666666666668,107
32,107
32.083333333333336,105
32.166666666666664,104
32.25,108
32.333333333333336,106
32.416666666666664,104
32.5,104
32.583333333333336,102
32.666666666666664,103
32.75,105
32.833333333333336,105
32.916666666666664,104
33,104
33.083333333333336,107
33.166666666666664,105
33.25,104
33.333333333333336,107
33.416666666666664,108
33.5,111
33.583333333333336,108
33.666666666666664,107
33.75,104
33.833333333333336,110
33.916666666666664,107
34,106
34.083333333333336,107
34.166666666666664,107
34.25,108
34.333333333333336,109
34.416666666666664,111
34.5,104
34.583333333333336,108
34.666666666666664,104
34.75,107
34.833333333333336,106
34.916666666666664,107
35,103
35.083333333333336,109
35.166666666666664,108
35.25,107
35.333333333333336,107
35.416666666666664,106
35.5,111
35.583333333333336,109
35.666666666666664,105
35.75,109
35.833333333333336,105
35.916666666666664,108
36,106
36.083333333333336,106
36.166666666666664,104
36.25,107
36.333333333333336,109
36.416666666666664,109
36.5,108
36.583333333333336,108
36.666666666666664,107
36.75,108
36.833333333333336,108
36.916666666666664,109
37,110
37.083333333333336,108
37.166666666666664,110
37.25,105
37.333333333333336,111
37.416666666666664,108
37.5,105
37.583333333333336,110
37.666666666666664,113
37.75,106
37.833333333333336,105
37.916666666666664,105
38,109
38.083333333333336,107
38.166666666666664,106
38.25,108
38.333333333333336,110
38.416666666666664,112
38.5,106
38.583333333333336,112
38.666666666666664,108
38.75,110
38.833333333333336,112
38.916666666666664,107
39,107
39.083333333333336,110
39.166666666666664,109
39.25,109
39.333333333333336,108
39.416666666666664,112
39.5,107
39.583333333333336,113
39.666666666666664,108
39.75,110
39.833333333333336,112
39.916666666666664,111
40,114
40.083333333333336,113
40.166666666666664,109
40.25,111
40.333333333333336,114
40.416666666666664,110
40.5,111
40.583333333333336,109
40.666666666666664,108
40.75,112
40.833333333333336,111
40.916666666666664,107
41,107
41.083333333333336,111
41.166666666666664,111
41.25,110
41.333333333333336,109
41.416666666666664,113
41.5,108
41.583333333333336,111
41.666666666666664,114
41.75,107
41.833333333333336,110
41.916666666666664,112
42,112
42.083333333333336,112
42.166666666666664,109
42.25,110
42.333333333333336,110
42.416666666666664,110
42.5,112
42.583333333333336,110
42.666666666666664,107
42.75,111
42.833333333333336,110
42.916666666666664,111
43,109
43.083333333333336,110
43.166666666666664,112
43.25,112
43.333333333333336,109
43.416666666666664,112
43.5,109
43.583333333333336,111
43.666666666666664,111
43.75,112
43.833333333333336,110
43.916666666666664,109
44,113
44.083333333333336,112
44.166666666666664,111
44.25,107
44.333333333333336,115
44.416666666666664,111
44.5,108
44.583333333333336,113
44.666666666666664,109
44.75,110
44.833333333333336,111
44.916666666666664,110
45,113
45.083333333333336,113
45.166666666666664,110
45.25,111
45.333333333333336,115
45.416666666666664,112
45.5,110
45.583333333333336,115
45.666666666666664,113
45.75,112
45.833333333333336,115
45.916666666666664,114
46,110
46.083333333333336,115
46.166666666666664,114
46.25,109
46.333333333333336,112
46.416666666666664,115
46.5,116
46.583333333333336,115
46.666666666666664,110
46.75,113
46.833333333333336,115
46.916666666666664,111
47,113
47.083333333333336,113
47.166666666666664,113
47.25,117
47.333333333333336,111
47.416666666666664,113
47.5,117
47.583333333333336,110
47.666666666666664,116
47.75,113
47.833333333333336,111
47.916666666666664,116
