"Hours since thread went live","Shingeki no Kyojin: The Final Season - Episode 72 discussion"
16.416666666666668,15438
16.5,15462
16.583333333333332,15487
16.666666666666668,15512
16.75,15531
16.833333333333332,15551
16.916666666666668,15578
17,15603
17.083333333333332,15616
17.166666666666668,15639
17.25,15654
17.333333333333332,15678
17.416666666666668,15708
17.5,15733
17.583333333333332,15744
17.666666666666668,15777
17.75,15780
17.833333333333332,15790
17.916666666666668,15805
18,15814
18.083333333333332,15820
18.166666666666668,15832
18.25,15838
18.333333333333332,15853
18.416666666666668,15861
18.5,15876
18.583333333333332,15886
18.666666666666668,15880
18.75,15904
18.833333333333332,15908
18.916666666666668,15913
19,15936
19.083333333333332,15929
19.166666666666668,15942
19.25,15956
19.333333333333332,15959
19.416666666666668,15957
19.5,15974
19.583333333333332,15986
19.666666666666668,15995
19.75,15994
19.833333333333332,15998
19.916666666666668,16012
20,16017
20.083333333333332,16032
20.166666666666668,16037
20.25,16049
20.333333333333332,16063
20.416666666666668,16078
20.5,16084
20.583333333333332,16090
20.666666666666668,16085
20.75,16102
20.833333333333332,16112
20.916666666666668,16115
21,16122
21.083333333333332,16135
21.166666666666668,16135
21.25,16150
21.333333333333332,16162
21.416666666666668,16173
21.5,16184
21.583333333333332,16174
21.666666666666668,16192
21.75,16202
21.833333333333332,16207
21.916666666666668,16213
22,16222
22.083333333333332,16222
22.166666666666668,16234
22.25,16246
22.333333333333332,16247
22.416666666666668,16256
22.5,16255
22.583333333333332,16263
22.666666666666668,16275
22.75,16281
22.833333333333332,16296
22.916666666666668,16304
23,16305
23.083333333333332,16322
23.166666666666668,16316
23.25,16331
23.333333333333332,16327
23.416666666666668,16335
23.5,16341
23.583333333333332,16350
23.666666666666668,16357
23.75,16369
23.833333333333332,16368
23.916666666666668,16375
24,16382
24.083333333333332,16389
24.166666666666668,16392
24.25,16397
24.333333333333332,16398
24.416666666666668,16406
24.5,16418
24.583333333333332,16426
24.666666666666668,16437
24.75,16438
24.833333333333332,16444
24.916666666666668,16451
25,16455
25.083333333333332,16465
25.166666666666668,16465
25.25,16471
25.333333333333332,16474
25.416666666666668,16479
25.5,16488
25.583333333333332,16490
25.666666666666668,16496
25.75,16499
25.833333333333332,16520
25.916666666666668,16520
26,16529
26.083333333333332,16533
26.166666666666668,16531
26.25,16532
26.333333333333332,16552
26.416666666666668,16543
26.5,16549
26.583333333333332,16559
26.666666666666668,16555
26.75,16568
26.833333333333332,16575
26.916666666666668,16583
27,16575
27.083333333333332,16591
27.166666666666668,16594
27.25,16595
27.333333333333332,16596
27.416666666666668,16595
27.5,16605
27.583333333333332,16609
27.666666666666668,16608
27.75,16609
27.833333333333332,16619
27.916666666666668,16621
28,16626
28.083333333333332,16627
28.166666666666668,16630
28.25,16623
28.333333333333332,16637
28.416666666666668,16634
28.5,16641
28.583333333333332,16651
28.666666666666668,16655
28.75,16662
28.833333333333332,16662
28.916666666666668,16663
29,16666
29.083333333333332,16672
29.166666666666668,16677
29.25,16670
29.333333333333332,16675
29.416666666666668,16683
29.5,16684
29.583333333333332,16688
29.666666666666668,16686
29.75,16694
29.833333333333332,16700
29.916666666666668,16702
30,16712
30.083333333333332,16712
30.166666666666668,16716
30.25,16719
30.333333333333332,16728
30.416666666666668,16719
30.5,16731
30.583333333333332,16724
30.666666666666668,16730
30.75,16730
30.833333333333332,16744
30.916666666666668,16742
31,16742
31.083333333333332,16743
31.166666666666668,16738
31.25,16749
31.333333333333332,16747
31.416666666666668,16751
31.5,16756
31.583333333333332,16758
31.666666666666668,16759
31.75,16767
31.833333333333332,16772
31.916666666666668,16766
32,16773
32.083333333333336,16778
32.166666666666664,16789
32.25,16786
32.333333333333336,16787
32.416666666666664,16791
32.5,16788
32.583333333333336,16800
