"Hours since thread went live","Odekake Kozame - Episode 41 discussion"
0,1
0,1
0.08333333333333333,2
0.16666666666666666,2
0.25,3
0.3333333333333333,3
0.4166666666666667,2
0.5,2
0.5833333333333334,2
0.6666666666666666,3
0.75,4
0.8333333333333334,4
0.9166666666666666,4
1,4
1.0833333333333333,4
1.1666666666666667,4
1.25,4
1.3333333333333333,4
1.4166666666666667,4
1.5,4
1.5833333333333333,4
1.6666666666666667,6
1.75,7
1.8333333333333333,5
1.9166666666666667,6
2,7
2.0833333333333335,8
2.1666666666666665,8
2.25,8
2.3333333333333335,7
2.4166666666666665,9
2.5,9
2.5833333333333335,8
2.6666666666666665,9
2.75,9
2.8333333333333335,8
2.9166666666666665,9
3,7
3.0833333333333335,9
3.1666666666666665,9
3.25,8
3.3333333333333335,8
3.4166666666666665,9
3.5,8
3.5833333333333335,10
3.6666666666666665,9
3.75,9
3.8333333333333335,10
3.9166666666666665,9
4,8
4.083333333333333,9
4.166666666666667,10
4.25,9
4.333333333333333,9
4.416666666666667,9
4.5,11
4.583333333333333,10
4.666666666666667,11
4.75,11
4.833333333333333,9
4.916666666666667,12
5,11
5.083333333333333,11
5.166666666666667,10
5.25,11
5.333333333333333,10
5.416666666666667,11
5.5,13
5.583333333333333,10
5.666666666666667,13
5.75,10
5.833333333333333,12
5.916666666666667,12
6,13
6.083333333333333,11
6.166666666666667,15
6.25,12
6.333333333333333,14
6.416666666666667,11
6.5,13
6.583333333333333,14
6.666666666666667,12
6.75,13
6.833333333333333,12
6.916666666666667,14
7,10
7.083333333333333,13
7.166666666666667,11
7.25,13
7.333333333333333,12
7.416666666666667,12
7.5,11
7.583333333333333,11
7.666666666666667,10
7.75,11
7.833333333333333,11
7.916666666666667,13
8,11
8.083333333333334,12
8.166666666666666,12
8.25,14
8.333333333333334,14
8.416666666666666,14
8.5,14
8.583333333333334,12
8.666666666666666,13
8.75,13
8.833333333333334,13
8.916666666666666,13
9,11
9.083333333333334,14
9.166666666666666,13
9.25,14
9.333333333333334,14
9.416666666666666,12
9.5,14
9.583333333333334,12
9.666666666666666,14
9.75,16
9.833333333333334,15
9.916666666666666,16
10,14
10.083333333333334,14
10.166666666666666,16
10.25,18
10.333333333333334,16
10.416666666666666,16
10.5,16
10.583333333333334,16
10.666666666666666,16
10.75,16
10.833333333333334,17
10.916666666666666,17
11,16
11.083333333333334,14
11.166666666666666,18
11.25,17
11.333333333333334,16
11.416666666666666,16
11.5,15
11.583333333333334,15
11.666666666666666,16
11.75,15
11.833333333333334,15
11.916666666666666,16
12,16
12.083333333333334,15
12.166666666666666,15
12.25,17
12.333333333333334,17
12.416666666666666,16
12.5,14
12.583333333333334,16
12.666666666666666,17
12.75,15
12.833333333333334,17
12.916666666666666,17
13,14
13.083333333333334,18
13.166666666666666,16
13.25,15
13.333333333333334,15
13.416666666666666,16
13.5,14
13.583333333333334,18
13.666666666666666,18
13.75,17
13.833333333333334,16
13.916666666666666,16
14,16
14.083333333333334,14
14.166666666666666,15
14.25,14
14.333333333333334,17
14.416666666666666,14
14.5,16
14.583333333333334,17
14.666666666666666,18
14.75,18
14.833333333333334,18
14.916666666666666,17
15,16
15.083333333333334,17
15.166666666666666,18
15.25,18
15.333333333333334,15
15.416666666666666,17
15.5,18
15.583333333333334,18
15.666666666666666,18
15.75,17
15.833333333333334,17
15.916666666666666,17
16,16
16.083333333333332,15
16.166666666666668,17
16.25,15
16.333333333333332,16
16.416666666666668,19
16.5,17
16.583333333333332,18
16.666666666666668,16
16.75,18
16.833333333333332,19
16.916666666666668,17
17,18
17.083333333333332,19
17.166666666666668,19
17.25,17
17.333333333333332,19
17.416666666666668,17
17.5,17
17.583333333333332,17
17.666666666666668,17
17.75,17
17.833333333333332,17
17.916666666666668,19
18,16
18.083333333333332,19
18.166666666666668,18
18.25,19
18.333333333333332,16
18.416666666666668,17
18.5,20
18.583333333333332,16
18.666666666666668,17
18.75,19
18.833333333333332,16
18.916666666666668,16
19,20
19.083333333333332,17
19.166666666666668,17
19.25,19
19.333333333333332,19
19.416666666666668,19
19.5,16
19.583333333333332,21
19.666666666666668,21
19.75,20
19.833333333333332,19
19.916666666666668,21
20,22
20.083333333333332,20
20.166666666666668,21
20.25,21
20.333333333333332,19
20.416666666666668,21
20.5,22
20.583333333333332,18
20.666666666666668,19
20.75,20
20.833333333333332,21
20.916666666666668,19
21,20
21.083333333333332,20
21.166666666666668,20
21.25,19
21.333333333333332,21
21.416666666666668,22
21.5,21
21.583333333333332,21
21.666666666666668,19
21.75,21
21.833333333333332,21
21.916666666666668,20
22,20
22.083333333333332,21
22.166666666666668,21
22.25,20
22.333333333333332,18
22.416666666666668,20
22.5,19
22.583333333333332,18
22.666666666666668,21
22.75,21
22.833333333333332,18
22.916666666666668,22
23,20
23.083333333333332,19
23.166666666666668,19
23.25,20
23.333333333333332,18
23.416666666666668,20
23.5,20
23.583333333333332,19
23.666666666666668,20
23.75,22
23.833333333333332,19
23.916666666666668,20
24,22
24.083333333333332,21
24.166666666666668,21
24.25,21
24.333333333333332,19
24.416666666666668,19
24.5,20
24.583333333333332,20
24.666666666666668,20
24.75,21
24.833333333333332,21
24.916666666666668,19
25,18
25.083333333333332,20
25.166666666666668,22
25.25,22
25.333333333333332,20
25.416666666666668,20
25.5,18
25.583333333333332,18
25.666666666666668,19
25.75,21
25.833333333333332,19
25.916666666666668,20
26,19
26.083333333333332,20
26.166666666666668,19
26.25,21
26.333333333333332,21
26.416666666666668,20
26.5,19
26.583333333333332,20
26.666666666666668,18
26.75,21
26.833333333333332,20
26.916666666666668,19
27,21
27.083333333333332,20
27.166666666666668,19
27.25,20
27.333333333333332,22
27.416666666666668,19
27.5,21
27.583333333333332,20
27.666666666666668,19
27.75,21
27.833333333333332,20
27.916666666666668,21
28,22
28.083333333333332,20
28.166666666666668,20
28.25,21
28.333333333333332,22
28.416666666666668,22
28.5,19
28.583333333333332,22
28.666666666666668,20
28.75,18
28.833333333333332,22
28.916666666666668,19
29,20
29.083333333333332,20
29.166666666666668,20
29.25,19
29.333333333333332,20
29.416666666666668,20
29.5,22
29.583333333333332,18
29.666666666666668,21
29.75,20
29.833333333333332,19
29.916666666666668,21
30,19
30.083333333333332,20
30.166666666666668,21
30.25,18
30.333333333333332,18
30.416666666666668,18
30.5,20
30.583333333333332,19
30.666666666666668,20
30.75,19
30.833333333333332,20
30.916666666666668,21
31,20
31.083333333333332,20
31.166666666666668,19
31.25,21
31.333333333333332,21
31.416666666666668,18
31.5,20
31.583333333333332,22
31.666666666666668,22
31.75,18
31.833333333333332,18
31.916666666666668,18
32,19
32.083333333333336,21
32.166666666666664,21
32.25,21
32.333333333333336,21
32.416666666666664,20
32.5,18
32.583333333333336,20
32.666666666666664,21
32.75,20
32.833333333333336,20
32.916666666666664,20
33,21
33.083333333333336,19
33.166666666666664,19
33.25,20
33.333333333333336,22
33.416666666666664,22
33.5,22
33.583333333333336,20
33.666666666666664,19
33.75,20
33.833333333333336,21
33.916666666666664,20
34,20
34.083333333333336,20
34.166666666666664,20
34.25,18
34.333333333333336,18
34.416666666666664,19
34.5,20
34.583333333333336,20
34.666666666666664,20
34.75,19
34.833333333333336,19
34.916666666666664,20
35,19
35.083333333333336,20
35.166666666666664,22
35.25,21
35.333333333333336,21
35.416666666666664,21
35.5,20
35.583333333333336,19
35.666666666666664,22
35.75,20
35.833333333333336,19
35.916666666666664,19
36,19
36.083333333333336,19
36.166666666666664,21
36.25,21
36.333333333333336,20
36.416666666666664,20
36.5,22
36.583333333333336,19
36.666666666666664,20
36.75,19
36.833333333333336,21
37,20
37.083333333333336,22
37.166666666666664,19
37.25,19
37.333333333333336,20
37.416666666666664,21
37.5,19
37.583333333333336,21
37.666666666666664,21
37.75,22
37.833333333333336,18
37.916666666666664,19
38,21
38.083333333333336,20
38.166666666666664,19
38.25,20
38.333333333333336,20
38.416666666666664,18
38.5,20
38.583333333333336,20
38.666666666666664,21
38.75,20
38.833333333333336,20
38.916666666666664,21
39,21
39.083333333333336,19
39.166666666666664,20
39.25,20
