"Hours since thread went live","Blue Archive The Animation - Episode 7 discussion"
39.166666666666664,136
39.25,134
39.333333333333336,133
39.416666666666664,133
39.5,135
39.583333333333336,131
39.666666666666664,133
39.75,131
39.833333333333336,135
39.916666666666664,135
40,136
40.083333333333336,134
40.166666666666664,137
40.25,133
40.333333333333336,134
40.416666666666664,134
40.5,132
40.583333333333336,136
40.666666666666664,137
40.75,139
40.833333333333336,132
40.916666666666664,135
41,137
41.083333333333336,133
41.166666666666664,140
41.25,134
41.333333333333336,137
41.416666666666664,136
41.5,133
41.583333333333336,140
41.666666666666664,135
41.75,133
41.833333333333336,135
41.916666666666664,135
42,136
42.083333333333336,134
42.166666666666664,138
42.25,134
42.333333333333336,136
42.416666666666664,139
42.5,134
42.583333333333336,135
42.666666666666664,136
42.75,137
42.833333333333336,138
42.916666666666664,137
43,135
43.083333333333336,136
43.166666666666664,138
43.25,136
43.333333333333336,136
43.416666666666664,139
43.5,134
43.583333333333336,138
43.666666666666664,134
43.75,134
43.833333333333336,135
43.916666666666664,139
44,135
44.083333333333336,137
44.166666666666664,137
44.25,135
44.333333333333336,134
44.416666666666664,136
44.5,133
44.583333333333336,137
44.666666666666664,135
44.75,133
44.833333333333336,134
44.916666666666664,132
45,137
45.083333333333336,135
45.166666666666664,136
45.25,135
45.333333333333336,133
45.416666666666664,138
45.5,135
45.583333333333336,133
45.666666666666664,137
45.75,136
45.833333333333336,138
45.916666666666664,135
46,135
46.083333333333336,139
46.166666666666664,139
46.25,138
46.333333333333336,141
46.416666666666664,137
46.5,138
46.583333333333336,135
46.666666666666664,137
46.75,137
46.833333333333336,139
46.916666666666664,136
47,137
47.083333333333336,138
47.166666666666664,138
47.25,140
47.333333333333336,142
47.416666666666664,138
47.5,137
47.583333333333336,137
47.666666666666664,140
47.75,141
47.833333333333336,138
47.916666666666664,140
