"Hours since thread went live","Mushoku Tensei: Isekai Ittara Honki Dasu Season 2 Part 2 • Mushoku Tensei: Jobless Reincarnation Season 2 Part 2 - Episode 4 discussion"
27.916666666666668,3435
28,3443
28.083333333333332,3435
28.166666666666668,3441
28.25,3444
28.333333333333332,3439
28.416666666666668,3441
28.5,3453
28.583333333333332,3454
28.666666666666668,3452
28.75,3453
28.833333333333332,3451
28.916666666666668,3459
29,3457
29.083333333333332,3459
29.166666666666668,3462
29.25,3467
29.333333333333332,3459
29.416666666666668,3463
29.5,3471
29.583333333333332,3459
29.666666666666668,3466
29.75,3465
29.833333333333332,3470
29.916666666666668,3471
30,3469
30.083333333333332,3470
30.166666666666668,3474
30.25,3471
30.333333333333332,3477
30.416666666666668,3481
30.5,3478
30.583333333333332,3479
30.666666666666668,3476
30.75,3480
30.833333333333332,3486
30.916666666666668,3489
31,3486
31.083333333333332,3488
31.166666666666668,3494
31.25,3488
31.333333333333332,3493
31.416666666666668,3495
31.5,3494
31.583333333333332,3491
31.666666666666668,3498
31.75,3496
31.833333333333332,3491
31.916666666666668,3496
32,3495
32.083333333333336,3497
32.166666666666664,3490
32.25,3491
32.333333333333336,3495
32.416666666666664,3494
32.5,3499
32.583333333333336,3494
32.666666666666664,3504
32.75,3498
32.833333333333336,3503
32.916666666666664,3497
33,3498
33.083333333333336,3503
33.166666666666664,3506
33.25,3505
33.333333333333336,3502
33.416666666666664,3502
33.5,3509
33.583333333333336,3508
33.666666666666664,3506
33.75,3509
33.833333333333336,3516
33.916666666666664,3512
34,3511
34.083333333333336,3512
34.166666666666664,3511
34.25,3514
34.333333333333336,3519
34.416666666666664,3510
34.5,3514
34.583333333333336,3520
34.666666666666664,3513
34.75,3521
34.833333333333336,3521
34.916666666666664,3520
35,3529
35.083333333333336,3522
35.166666666666664,3521
35.25,3522
35.333333333333336,3521
35.416666666666664,3526
35.5,3530
35.583333333333336,3522
35.666666666666664,3527
35.75,3529
35.833333333333336,3529
35.916666666666664,3528
36,3525
36.083333333333336,3526
36.166666666666664,3528
36.25,3529
36.333333333333336,3532
36.416666666666664,3536
36.5,3535
36.583333333333336,3526
36.666666666666664,3531
36.75,3529
36.833333333333336,3541
36.916666666666664,3538
37,3544
37.083333333333336,3542
37.166666666666664,3542
37.25,3539
37.333333333333336,3543
37.416666666666664,3543
37.5,3542
37.583333333333336,3543
37.666666666666664,3543
37.75,3543
37.833333333333336,3547
37.916666666666664,3536
38,3548
38.083333333333336,3546
38.166666666666664,3546
38.25,3546
38.333333333333336,3541
38.416666666666664,3551
38.5,3549
38.583333333333336,3539
38.666666666666664,3556
38.75,3551
38.833333333333336,3556
38.916666666666664,3547
39,3545
39.083333333333336,3552
39.166666666666664,3548
39.25,3551
39.333333333333336,3552
39.416666666666664,3549
39.5,3559
39.583333333333336,3554
39.666666666666664,3554
39.75,3551
39.833333333333336,3556
39.916666666666664,3556
40,3558
40.083333333333336,3559
40.166666666666664,3559
40.25,3564
40.333333333333336,3558
40.416666666666664,3569
40.5,3566
40.583333333333336,3562
40.666666666666664,3561
40.75,3566
40.833333333333336,3558
40.916666666666664,3561
41,3569
41.083333333333336,3565
41.166666666666664,3560
41.25,3572
41.333333333333336,3564
41.416666666666664,3563
41.5,3568
41.583333333333336,3566
41.666666666666664,3577
41.75,3568
41.833333333333336,3576
41.916666666666664,3577
42,3571
42.083333333333336,3574
42.166666666666664,3570
42.25,3576
42.333333333333336,3580
42.416666666666664,3576
42.5,3573
42.583333333333336,3573
42.666666666666664,3576
42.75,3579
42.833333333333336,3580
42.916666666666664,3574
43,3579
43.083333333333336,3578
43.166666666666664,3575
43.25,3569
43.333333333333336,3571
43.416666666666664,3573
43.5,3575
43.583333333333336,3576
43.666666666666664,3575
43.75,3581
43.833333333333336,3576
43.916666666666664,3576
44,3573
44.083333333333336,3581
44.166666666666664,3575
44.25,3573
44.333333333333336,3578
44.416666666666664,3578
44.5,3577
44.583333333333336,3576
44.666666666666664,3582
44.75,3585
44.833333333333336,3579
44.916666666666664,3581
45,3575
45.083333333333336,3586
45.166666666666664,3586
45.25,3586
45.333333333333336,3583
45.416666666666664,3583
45.5,3582
45.583333333333336,3588
45.666666666666664,3588
45.75,3586
45.833333333333336,3588
45.916666666666664,3588
46,3588
46.083333333333336,3585
46.166666666666664,3585
46.25,3583
46.333333333333336,3590
46.416666666666664,3587
46.5,3588
46.583333333333336,3594
46.666666666666664,3590
46.75,3591
46.833333333333336,3597
46.916666666666664,3592
47,3592
47.083333333333336,3592
47.166666666666664,3586
47.25,3591
47.333333333333336,3596
47.416666666666664,3595
47.5,3594
47.583333333333336,3597
47.666666666666664,3595
47.75,3584
47.833333333333336,3598
47.916666666666664,3587
