"Hours since thread went live","Shingeki no Kyojin: The Final Season - Episode 73 discussion"
33,12566
33.083333333333336,12570
33.166666666666664,12571
33.25,12575
33.333333333333336,12576
33.416666666666664,12580
33.5,12585
33.583333333333336,12595
33.666666666666664,12591
33.75,12587
33.833333333333336,12592
33.916666666666664,12590
34,12595
34.083333333333336,12601
34.166666666666664,12599
34.25,12597
34.333333333333336,12608
34.416666666666664,12606
34.5,12609
34.583333333333336,12610
34.666666666666664,12606
34.75,12607
34.833333333333336,12612
34.916666666666664,12614
35,12613
35.083333333333336,12618
35.166666666666664,12616
35.25,12627
35.333333333333336,12622
35.416666666666664,12627
35.5,12630
35.583333333333336,12628
35.666666666666664,12639
35.75,12641
35.833333333333336,12645
35.916666666666664,12640
36,12635
36.083333333333336,12645
36.166666666666664,12644
36.25,12646
36.333333333333336,12643
36.416666666666664,12653
36.5,12647
36.583333333333336,12651
36.666666666666664,12656
36.75,12660
36.833333333333336,12661
36.916666666666664,12661
37,12663
37.083333333333336,12661
37.166666666666664,12660
37.25,12659
37.333333333333336,12661
37.416666666666664,12673
37.5,12662
37.583333333333336,12668
37.666666666666664,12672
37.75,12676
37.833333333333336,12664
37.916666666666664,12671
38,12668
38.083333333333336,12668
38.166666666666664,12675
38.25,12682
38.333333333333336,12679
38.416666666666664,12674
38.5,12677
38.583333333333336,12675
38.666666666666664,12677
38.75,12688
38.833333333333336,12683
38.916666666666664,12689
39,12683
39.083333333333336,12680
39.166666666666664,12688
39.25,12691
39.333333333333336,12690
39.416666666666664,12684
39.5,12692
39.583333333333336,12684
39.666666666666664,12688
39.75,12692
39.833333333333336,12697
39.916666666666664,12687
40,12692
40.083333333333336,12696
40.166666666666664,12691
40.25,12689
40.333333333333336,12702
40.416666666666664,12698
40.5,12697
40.583333333333336,12699
40.666666666666664,12696
40.75,12703
40.833333333333336,12699
40.916666666666664,12709
41,12708
41.083333333333336,12707
41.166666666666664,12704
41.25,12711
41.333333333333336,12704
41.416666666666664,12714
41.5,12711
41.583333333333336,12713
41.666666666666664,12721
41.75,12719
41.833333333333336,12716
41.916666666666664,12718
42,12722
42.083333333333336,12718
42.166666666666664,12725
42.25,12729
42.333333333333336,12724
42.416666666666664,12721
42.5,12727
42.583333333333336,12732
42.666666666666664,12731
42.75,12729
42.833333333333336,12731
42.916666666666664,12730
43,12728
43.083333333333336,12727
43.166666666666664,12735
43.25,12735
43.333333333333336,12733
43.416666666666664,12738
43.5,12734
43.583333333333336,12737
43.666666666666664,12740
43.75,12744
43.833333333333336,12746
43.916666666666664,12741
44,12740
44.083333333333336,12742
44.166666666666664,12743
44.25,12745
44.333333333333336,12741
44.416666666666664,12748
44.5,12749
44.583333333333336,12750
44.666666666666664,12749
44.75,12744
44.833333333333336,12751
44.916666666666664,12754
45,12755
45.083333333333336,12763
45.166666666666664,12758
45.25,12765
45.333333333333336,12756
45.416666666666664,12760
45.5,12760
45.583333333333336,12764
45.666666666666664,12760
45.75,12760
45.833333333333336,12764
45.916666666666664,12758
46,12763
46.083333333333336,12769
46.166666666666664,12756
46.25,12761
46.333333333333336,12765
46.416666666666664,12762
46.5,12766
46.583333333333336,12764
46.666666666666664,12765
46.75,12769
46.833333333333336,12766
46.916666666666664,12762
47,12765
47.083333333333336,12770
47.166666666666664,12760
47.25,12768
47.333333333333336,12769
47.416666666666664,12766
47.5,12771
47.583333333333336,12767
47.666666666666664,12771
47.75,12768
47.833333333333336,12770
47.916666666666664,12772
