"Hours since thread went live","Shinkalion: Change the World - Episode 8 discussion"
21.916666666666668,2
22,4
22.083333333333332,1
22.166666666666668,3
22.25,3
22.333333333333332,2
22.416666666666668,5
22.5,4
22.583333333333332,1
22.666666666666668,5
22.75,2
22.833333333333332,3
22.916666666666668,4
23,2
23.083333333333332,5
23.166666666666668,2
23.25,3
23.25,2
23.416666666666668,2
23.5,2
23.583333333333332,3
23.583333333333332,4
23.75,4
23.833333333333332,4
23.916666666666668,4
23.916666666666668,4
24.083333333333332,4
24.166666666666668,2
24.25,2
24.25,3
24.416666666666668,5
24.5,5
24.583333333333332,5
24.666666666666668,3
24.75,3
24.833333333333332,2
24.916666666666668,2
24.916666666666668,2
25.083333333333332,5
25.083333333333332,4
25.25,4
25.333333333333332,5
25.416666666666668,1
25.5,3
25.583333333333332,3
25.583333333333332,3
25.75,4
25.833333333333332,3
25.916666666666668,3
26,2
26.083333333333332,2
26.166666666666668,2
26.25,5
26.333333333333332,2
26.416666666666668,3
26.5,4
26.583333333333332,1
26.666666666666668,3
26.75,5
26.75,4
26.916666666666668,5
27,3
27.083333333333332,5
27.166666666666668,3
27.25,4
27.333333333333332,2
27.416666666666668,4
27.5,3
27.583333333333332,4
27.666666666666668,3
27.75,4
27.75,3
27.916666666666668,3
27.916666666666668,5
28.083333333333332,3
28.083333333333332,3
28.25,4
28.333333333333332,3
28.416666666666668,1
28.5,3
28.583333333333332,3
28.666666666666668,3
28.75,4
28.833333333333332,4
28.916666666666668,3
28.916666666666668,3
29.083333333333332,5
29.166666666666668,4
29.25,2
29.25,3
29.416666666666668,1
29.5,3
29.583333333333332,3
29.666666666666668,5
29.75,4
29.75,3
29.916666666666668,3
30,1
30.083333333333332,3
30.083333333333332,5
30.25,4
30.333333333333332,2
30.416666666666668,2
30.5,2
30.583333333333332,4
30.666666666666668,1
30.75,2
30.833333333333332,4
30.916666666666668,2
31,5
31.083333333333332,3
31.083333333333332,2
31.25,3
31.25,1
31.416666666666668,1
31.416666666666668,3
31.583333333333332,3
31.666666666666668,2
31.75,4
31.75,2
31.916666666666668,2
31.916666666666668,2
32.083333333333336,5
32.166666666666664,3
32.25,2
32.333333333333336,3
32.416666666666664,4
32.5,1
32.583333333333336,3
32.666666666666664,2
32.75,5
32.833333333333336,2
32.916666666666664,4
32.916666666666664,2
33.083333333333336,2
33.083333333333336,2
33.25,2
33.25,5
33.416666666666664,3
33.416666666666664,3
33.583333333333336,3
33.666666666666664,4
33.75,5
33.75,3
33.916666666666664,3
33.916666666666664,4
34.083333333333336,2
34.083333333333336,3
34.25,1
34.333333333333336,3
34.416666666666664,3
34.5,4
34.583333333333336,4
34.666666666666664,4
34.75,3
34.75,4
34.916666666666664,2
35,4
35.083333333333336,4
35.166666666666664,2
35.25,3
35.25,2
35.416666666666664,3
35.416666666666664,4
35.583333333333336,1
35.583333333333336,3
35.75,4
35.833333333333336,3
35.916666666666664,4
35.916666666666664,3
36.083333333333336,2
36.166666666666664,1
36.25,4
36.25,2
36.416666666666664,2
36.5,1
36.583333333333336,4
36.583333333333336,3
36.75,1
36.833333333333336,4
36.916666666666664,2
36.916666666666664,3
37.083333333333336,4
37.166666666666664,4
37.25,4
37.333333333333336,4
37.416666666666664,3
37.5,4
37.583333333333336,5
37.666666666666664,6
37.75,2
37.833333333333336,6
37.916666666666664,4
38,3
38.083333333333336,5
38.166666666666664,2
38.25,4
38.333333333333336,5
38.416666666666664,4
38.5,6
38.583333333333336,5
38.666666666666664,5
38.75,3
38.75,4
38.916666666666664,5
39,2
39.083333333333336,4
39.083333333333336,5
39.25,4
39.333333333333336,6
39.416666666666664,6
39.5,3
39.583333333333336,2
39.666666666666664,3
39.75,4
39.75,4
39.916666666666664,4
39.916666666666664,6
40.083333333333336,4
40.166666666666664,4
40.25,5
40.25,4
40.416666666666664,4
40.5,6
40.583333333333336,3
40.666666666666664,3
40.75,3
40.75,4
40.916666666666664,3
41,4
41.083333333333336,4
41.083333333333336,3
41.25,4
41.25,2
41.416666666666664,5
41.416666666666664,6
41.583333333333336,4
41.583333333333336,6
41.75,4
41.75,6
41.916666666666664,6
42,4
42.083333333333336,2
42.166666666666664,4
42.25,3
42.25,3
42.416666666666664,2
42.5,4
42.583333333333336,4
42.666666666666664,4
42.75,4
42.75,3
42.916666666666664,3
42.916666666666664,5
43.083333333333336,5
43.083333333333336,4
43.25,4
43.25,3
43.416666666666664,5
43.5,4
43.583333333333336,3
43.666666666666664,6
43.75,5
43.833333333333336,4
43.916666666666664,3
43.916666666666664,3
44.083333333333336,5
44.166666666666664,4
44.25,3
44.25,5
44.416666666666664,5
44.5,3
44.583333333333336,2
44.666666666666664,3
44.75,4
44.75,5
44.916666666666664,5
45,4
45.083333333333336,4
45.083333333333336,2
45.25,4
45.25,6
45.416666666666664,6
45.416666666666664,4
45.583333333333336,4
45.583333333333336,6
45.75,5
45.75,5
45.916666666666664,4
45.916666666666664,5
46.083333333333336,2
46.166666666666664,4
46.25,3
46.25,4
46.416666666666664,2
46.416666666666664,4
46.583333333333336,5
46.666666666666664,3
46.75,4
46.75,5
46.916666666666664,5
46.916666666666664,2
47.083333333333336,2
47.166666666666664,2
47.25,4
47.333333333333336,4
47.416666666666664,3
47.5,4
47.583333333333336,3
47.666666666666664,4
47.75,6
47.833333333333336,4
47.916666666666664,3
47.916666666666664,4
