"Hours since thread went live","Karasu wa Aruji wo Erabanai • Yatagarasu: The Raven Does Not Choose Its Master - Episode 1 discussion"
21.583333333333332,105
21.666666666666668,102
21.75,105
21.833333333333332,103
21.916666666666668,102
22,106
22.083333333333332,104
22.166666666666668,107
22.25,104
22.333333333333332,103
22.416666666666668,105
22.5,107
22.583333333333332,105
22.666666666666668,106
22.75,108
22.833333333333332,102
22.916666666666668,105
23,107
23.083333333333332,107
23.166666666666668,104
23.25,105
23.333333333333332,104
23.416666666666668,108
23.5,108
23.583333333333332,107
23.666666666666668,105
23.75,103
23.833333333333332,102
23.916666666666668,109
24,109
24.083333333333332,109
24.166666666666668,103
24.25,110
24.333333333333332,105
24.416666666666668,104
24.5,102
24.583333333333332,106
24.666666666666668,105
24.75,107
24.833333333333332,106
24.916666666666668,108
25,103
25.083333333333332,111
25.166666666666668,106
25.25,105
25.333333333333332,108
25.416666666666668,109
25.5,113
25.583333333333332,111
25.666666666666668,110
25.75,107
25.833333333333332,109
25.916666666666668,111
26,112
26.083333333333332,108
26.166666666666668,109
26.25,111
26.333333333333332,108
26.416666666666668,111
26.5,109
26.583333333333332,110
26.666666666666668,111
26.75,106
26.833333333333332,111
26.916666666666668,113
27,105
27.083333333333332,108
27.166666666666668,109
27.25,107
27.333333333333332,112
27.416666666666668,113
27.5,113
27.583333333333332,111
27.666666666666668,108
27.75,111
27.833333333333332,112
27.916666666666668,111
28,110
28.083333333333332,107
28.166666666666668,111
28.25,113
28.333333333333332,112
28.416666666666668,114
28.5,111
28.583333333333332,111
28.666666666666668,110
28.75,112
28.833333333333332,112
28.916666666666668,110
29,113
29.083333333333332,114
29.166666666666668,115
29.25,115
29.333333333333332,110
29.416666666666668,114
29.5,113
29.583333333333332,117
29.666666666666668,117
29.75,116
29.833333333333332,114
29.916666666666668,116
30,116
30.083333333333332,116
30.166666666666668,111
30.25,117
30.333333333333332,114
30.416666666666668,113
30.5,117
30.583333333333332,118
30.666666666666668,116
30.75,118
30.833333333333332,111
30.916666666666668,113
31,114
31.083333333333332,115
31.166666666666668,115
31.25,118
31.333333333333332,118
31.416666666666668,115
31.5,118
31.583333333333332,115
31.666666666666668,114
31.75,116
31.833333333333332,114
31.916666666666668,115
32,116
32.083333333333336,118
32.166666666666664,116
32.25,117
32.333333333333336,116
32.416666666666664,117
32.5,113
32.583333333333336,116
32.666666666666664,115
32.75,111
32.833333333333336,113
32.916666666666664,114
33,113
33.083333333333336,117
33.166666666666664,116
33.25,113
33.333333333333336,115
33.416666666666664,112
33.5,117
33.583333333333336,114
33.666666666666664,117
33.75,115
33.833333333333336,117
33.916666666666664,111
34,117
34.083333333333336,113
34.166666666666664,119
34.25,114
34.333333333333336,111
34.416666666666664,116
34.5,116
34.583333333333336,113
34.666666666666664,115
34.75,119
34.833333333333336,116
34.916666666666664,115
35,112
35.083333333333336,117
35.166666666666664,115
35.25,118
35.333333333333336,112
35.416666666666664,120
35.5,119
35.583333333333336,114
35.666666666666664,120
35.75,116
35.833333333333336,119
35.916666666666664,118
36,116
36.083333333333336,117
36.166666666666664,115
36.25,113
36.333333333333336,116
36.416666666666664,118
36.5,116
36.583333333333336,116
36.666666666666664,118
36.75,117
36.833333333333336,120
36.916666666666664,122
37,116
37.083333333333336,121
37.166666666666664,120
37.25,121
37.333333333333336,118
37.416666666666664,117
37.5,118
37.583333333333336,120
37.666666666666664,121
37.75,121
37.833333333333336,118
37.916666666666664,116
38,122
38.083333333333336,118
38.166666666666664,115
38.25,117
38.333333333333336,120
38.416666666666664,117
38.5,115
38.583333333333336,116
38.666666666666664,118
38.75,122
38.833333333333336,119
38.916666666666664,122
39,116
39.083333333333336,119
39.166666666666664,118
39.25,124
39.333333333333336,121
39.416666666666664,118
39.5,118
39.583333333333336,118
39.666666666666664,117
39.75,124
39.833333333333336,120
39.916666666666664,121
40,119
40.083333333333336,122
40.166666666666664,120
40.25,120
40.333333333333336,118
40.416666666666664,121
40.5,119
40.583333333333336,120
40.666666666666664,122
40.75,121
40.833333333333336,124
40.916666666666664,121
41,122
41.083333333333336,122
41.166666666666664,118
41.25,123
41.333333333333336,121
41.416666666666664,121
41.5,124
41.583333333333336,125
41.666666666666664,120
41.75,120
41.833333333333336,121
41.916666666666664,122
42,120
42.083333333333336,120
42.166666666666664,120
42.25,120
42.333333333333336,123
42.416666666666664,119
42.5,119
42.583333333333336,122
42.666666666666664,123
42.75,124
42.833333333333336,125
42.916666666666664,127
43,127
43.083333333333336,123
43.166666666666664,121
43.25,121
43.333333333333336,123
43.416666666666664,121
43.5,125
43.583333333333336,126
43.666666666666664,124
43.75,123
43.833333333333336,123
43.916666666666664,126
44,124
44.083333333333336,122
44.166666666666664,121
44.25,121
44.333333333333336,121
44.416666666666664,126
44.5,120
44.583333333333336,122
44.666666666666664,125
44.75,124
44.833333333333336,126
44.916666666666664,124
45,124
45.083333333333336,120
45.166666666666664,121
45.25,120
45.333333333333336,123
45.416666666666664,127
45.5,124
45.583333333333336,126
45.666666666666664,125
45.75,124
45.833333333333336,121
45.916666666666664,123
46,120
46.083333333333336,124
46.166666666666664,125
46.25,124
46.333333333333336,122
46.416666666666664,119
46.5,123
46.583333333333336,125
46.666666666666664,122
46.75,123
46.833333333333336,126
46.916666666666664,123
47,126
47.083333333333336,125
47.166666666666664,124
47.25,124
47.333333333333336,125
47.416666666666664,124
47.5,122
47.583333333333336,123
47.666666666666664,127
47.75,123
47.833333333333336,123
47.916666666666664,124
