"Hours since thread went live","Yozakura-san Chi no Daisakusen • Mission: Yozakura Family - Episode 6 discussion"
35.416666666666664,340
35.5,335
35.583333333333336,333
35.666666666666664,344
35.75,337
35.833333333333336,337
35.916666666666664,341
36,335
36.083333333333336,339
36.166666666666664,338
36.25,340
36.333333333333336,339
36.416666666666664,340
36.5,340
36.583333333333336,340
36.666666666666664,341
36.75,341
36.833333333333336,338
36.916666666666664,340
37,339
37.083333333333336,337
37.166666666666664,339
37.25,338
37.333333333333336,342
37.416666666666664,342
37.5,346
37.583333333333336,340
37.666666666666664,343
37.75,347
37.833333333333336,347
37.916666666666664,337
38,348
38.083333333333336,342
38.166666666666664,343
38.25,339
38.333333333333336,349
38.416666666666664,345
38.5,345
38.583333333333336,351
38.666666666666664,340
38.75,344
38.833333333333336,348
38.916666666666664,343
39,347
39.083333333333336,345
39.166666666666664,352
39.25,348
39.333333333333336,342
39.416666666666664,347
39.5,350
39.583333333333336,341
39.666666666666664,347
39.75,346
39.833333333333336,345
39.916666666666664,348
40,350
40.083333333333336,342
40.166666666666664,350
40.25,349
40.333333333333336,346
40.416666666666664,343
40.5,343
40.583333333333336,341
40.666666666666664,348
40.75,343
40.833333333333336,344
40.916666666666664,346
41,348
41.083333333333336,349
41.166666666666664,349
41.25,352
41.333333333333336,347
41.416666666666664,347
41.5,350
41.583333333333336,353
41.666666666666664,349
41.75,347
41.833333333333336,346
41.916666666666664,348
42,346
42.083333333333336,343
42.166666666666664,349
42.25,349
42.333333333333336,346
42.416666666666664,346
42.5,350
42.583333333333336,351
42.666666666666664,342
42.75,345
42.833333333333336,349
42.916666666666664,353
43,347
43.083333333333336,346
43.166666666666664,348
43.25,346
43.333333333333336,350
43.416666666666664,354
43.5,347
43.583333333333336,347
43.666666666666664,350
43.75,351
43.833333333333336,352
43.916666666666664,349
44,353
44.083333333333336,346
44.166666666666664,351
44.25,344
44.333333333333336,349
44.416666666666664,350
44.5,344
44.583333333333336,351
44.666666666666664,350
44.75,353
44.833333333333336,351
44.916666666666664,350
45,349
45.083333333333336,349
45.166666666666664,349
45.25,349
45.333333333333336,350
45.416666666666664,354
45.5,347
45.583333333333336,354
45.666666666666664,348
45.75,357
45.833333333333336,352
45.916666666666664,354
46,349
46.083333333333336,353
46.166666666666664,351
46.25,351
46.333333333333336,356
46.416666666666664,347
46.5,345
46.583333333333336,353
46.666666666666664,350
46.75,352
46.833333333333336,350
46.916666666666664,346
47,351
47.083333333333336,352
47.166666666666664,347
47.25,356
47.333333333333336,354
47.416666666666664,352
47.5,353
47.583333333333336,353
47.666666666666664,358
47.75,353
47.833333333333336,353
47.916666666666664,350
