"Hours since thread went live","Ninja Kamui - Episode 8 discussion"
39.333333333333336,132
39.416666666666664,136
39.5,133
39.583333333333336,137
39.666666666666664,136
39.75,134
39.833333333333336,138
39.916666666666664,141
40,138
40.083333333333336,137
40.166666666666664,141
40.25,137
40.333333333333336,137
40.416666666666664,137
40.5,141
40.583333333333336,136
40.666666666666664,135
40.75,138
40.833333333333336,139
40.916666666666664,136
41,138
41.083333333333336,141
41.166666666666664,138
41.25,136
41.333333333333336,139
41.416666666666664,141
41.5,137
41.583333333333336,137
41.666666666666664,140
41.75,140
41.833333333333336,139
41.916666666666664,134
42,141
42.083333333333336,139
42.166666666666664,136
42.25,136
42.333333333333336,136
42.416666666666664,141
42.5,139
42.583333333333336,139
42.666666666666664,136
42.75,140
42.833333333333336,140
42.916666666666664,139
43,142
43.083333333333336,141
43.166666666666664,139
43.25,135
43.333333333333336,142
43.416666666666664,138
43.5,140
43.583333333333336,138
43.666666666666664,140
43.75,136
43.833333333333336,139
43.916666666666664,138
44,136
44.083333333333336,137
44.166666666666664,141
44.25,139
44.333333333333336,139
44.416666666666664,136
44.5,136
44.583333333333336,141
44.666666666666664,136
44.75,139
44.833333333333336,138
44.916666666666664,136
45,137
45.083333333333336,138
45.166666666666664,141
45.25,136
45.333333333333336,139
45.416666666666664,141
45.5,137
45.583333333333336,140
45.666666666666664,138
45.75,142
45.833333333333336,137
45.916666666666664,141
46,138
46.083333333333336,142
46.166666666666664,138
46.25,139
46.333333333333336,135
46.416666666666664,137
46.5,137
46.583333333333336,140
46.666666666666664,138
46.75,139
46.833333333333336,139
46.916666666666664,136
47,142
47.083333333333336,138
47.166666666666664,140
47.25,140
47.333333333333336,140
47.416666666666664,143
47.5,139
47.583333333333336,138
47.666666666666664,138
47.75,138
47.833333333333336,138
47.916666666666664,142
