"Hours since thread went live","Kuroshitsuji: Kishuku Gakkou-hen • Black Butler: Public School Arc - Episode 6 discussion"
38.916666666666664,104
39,100
39.083333333333336,102
39.166666666666664,100
39.25,105
39.333333333333336,97
39.416666666666664,105
39.5,100
39.583333333333336,101
39.666666666666664,98
39.75,104
39.833333333333336,102
39.916666666666664,102
40,98
40.083333333333336,101
40.166666666666664,101
40.25,103
40.333333333333336,103
40.416666666666664,101
40.5,102
40.583333333333336,100
40.666666666666664,99
40.75,104
40.833333333333336,102
40.916666666666664,102
41,101
41.083333333333336,103
41.166666666666664,106
41.25,102
41.333333333333336,101
41.416666666666664,103
41.5,103
41.583333333333336,103
41.666666666666664,102
41.75,104
41.833333333333336,102
41.916666666666664,104
42,103
42.083333333333336,106
42.166666666666664,101
42.25,102
42.333333333333336,104
42.416666666666664,100
42.5,102
42.583333333333336,101
42.666666666666664,101
42.75,100
42.833333333333336,103
42.916666666666664,103
43,103
43.083333333333336,105
43.166666666666664,104
43.25,104
43.333333333333336,98
43.416666666666664,101
43.5,101
43.583333333333336,101
43.666666666666664,102
43.75,103
43.833333333333336,105
43.916666666666664,100
44,102
44.083333333333336,103
44.166666666666664,99
44.25,104
44.333333333333336,99
44.416666666666664,100
44.5,102
44.583333333333336,100
44.666666666666664,102
44.75,102
44.833333333333336,104
44.916666666666664,103
45,104
45.083333333333336,102
45.166666666666664,98
45.25,102
45.333333333333336,106
45.416666666666664,102
45.5,98
45.583333333333336,103
45.666666666666664,100
45.75,101
45.833333333333336,101
45.916666666666664,101
46,103
46.083333333333336,98
46.166666666666664,98
46.25,106
46.333333333333336,100
46.416666666666664,101
46.5,104
46.583333333333336,102
46.666666666666664,103
46.75,99
46.833333333333336,106
46.916666666666664,101
47,105
47.083333333333336,107
47.166666666666664,99
47.25,102
47.333333333333336,104
47.416666666666664,102
47.5,100
47.583333333333336,103
47.666666666666664,104
47.75,106
47.833333333333336,106
47.916666666666664,106
