"Hours since thread went live","Girls Band Cry - Episode 6 discussion"
0,5
0,10
0.08333333333333333,14
0.16666666666666666,19
0.25,19
0.3333333333333333,25
0.4166666666666667,26
0.5,33
0.5833333333333334,36
0.6666666666666666,38
0.75,43
0.8333333333333334,44
0.9166666666666666,51
1,51
1.0833333333333333,54
1.1666666666666667,52
1.25,58
1.3333333333333333,61
1.4166666666666667,64
1.5,71
1.5833333333333333,75
1.6666666666666667,80
1.75,82
1.8333333333333333,89
1.9166666666666667,92
2,94
2.0833333333333335,103
2.1666666666666665,103
2.25,107
2.3333333333333335,110
2.4166666666666665,115
2.5,116
2.5833333333333335,121
2.6666666666666665,127
2.75,134
2.8333333333333335,137
2.9166666666666665,139
3,145
3.0833333333333335,148
3.1666666666666665,150
3.25,155
3.3333333333333335,164
3.4166666666666665,167
3.5,173
3.5833333333333335,176
3.6666666666666665,176
3.75,180
3.8333333333333335,180
3.9166666666666665,184
4,187
4.083333333333333,188
4.166666666666667,197
4.25,198
4.333333333333333,205
4.416666666666667,210
4.5,209
4.583333333333333,212
4.666666666666667,217
4.75,219
4.833333333333333,221
4.916666666666667,226
5,230
5.083333333333333,233
5.166666666666667,235
5.25,239
5.333333333333333,245
5.416666666666667,247
5.5,246
5.583333333333333,259
5.666666666666667,257
5.75,259
5.833333333333333,264
5.916666666666667,270
6,273
6.083333333333333,275
6.166666666666667,279
6.25,284
6.333333333333333,286
6.416666666666667,286
6.5,291
6.583333333333333,291
6.666666666666667,297
6.75,298
6.833333333333333,300
6.916666666666667,305
7,308
7.083333333333333,309
7.166666666666667,319
7.25,321
7.333333333333333,322
7.416666666666667,325
7.5,327
7.583333333333333,330
7.666666666666667,332
7.75,332
7.833333333333333,340
7.916666666666667,339
8,342
8.083333333333334,344
8.166666666666666,347
8.25,348
8.333333333333334,348
8.416666666666666,358
8.5,352
8.583333333333334,361
8.666666666666666,362
8.75,357
8.833333333333334,360
8.916666666666666,361
9,371
9.083333333333334,368
9.166666666666666,374
9.25,376
9.333333333333334,375
9.416666666666666,374
9.5,381
9.583333333333334,382
9.666666666666666,381
9.75,386
9.833333333333334,389
9.916666666666666,389
10,392
10.083333333333334,393
10.166666666666666,400
10.25,404
10.333333333333334,402
10.416666666666666,405
10.5,404
10.583333333333334,406
10.666666666666666,411
10.75,411
10.833333333333334,415
10.916666666666666,413
11,422
11.083333333333334,421
11.166666666666666,424
11.25,421
11.333333333333334,431
11.416666666666666,430
11.5,434
11.583333333333334,433
11.666666666666666,446
11.75,444
11.833333333333334,450
11.916666666666666,449
12,447
12.083333333333334,450
12.166666666666666,452
12.25,456
12.333333333333334,457
12.416666666666666,463
12.5,467
12.583333333333334,464
12.666666666666666,460
12.75,467
12.833333333333334,463
12.916666666666666,473
13,467
13.083333333333334,465
13.166666666666666,473
13.25,470
13.333333333333334,468
13.416666666666666,468
13.5,471
13.583333333333334,471
13.666666666666666,472
13.75,471
13.833333333333334,475
13.916666666666666,473
14,476
14.083333333333334,479
14.166666666666666,470
14.25,471
14.333333333333334,473
14.416666666666666,479
14.5,481
14.583333333333334,478
14.666666666666666,488
14.75,484
14.833333333333334,478
14.916666666666666,482
15,483
15.083333333333334,485
15.166666666666666,492
15.25,487
15.333333333333334,487
15.416666666666666,498
15.5,494
15.583333333333334,496
15.666666666666666,495
15.75,500
15.833333333333334,503
15.916666666666666,499
16,505
16.083333333333332,504
16.166666666666668,515
16.25,507
16.333333333333332,508
16.416666666666668,516
16.5,513
16.583333333333332,510
16.666666666666668,511
16.75,513
16.833333333333332,521
16.916666666666668,524
17,521
17.083333333333332,522
17.166666666666668,521
17.25,524
17.333333333333332,521
17.416666666666668,525
17.5,529
17.583333333333332,527
17.666666666666668,533
17.75,536
17.833333333333332,539
17.916666666666668,540
18,544
18.083333333333332,541
18.166666666666668,546
18.25,544
18.333333333333332,545
18.416666666666668,548
18.5,549
18.583333333333332,554
18.666666666666668,546
18.75,552
18.833333333333332,555
18.916666666666668,554
19,558
19.083333333333332,556
19.166666666666668,559
19.25,559
19.333333333333332,562
19.416666666666668,564
19.5,564
19.583333333333332,563
19.666666666666668,556
19.75,559
19.833333333333332,568
19.916666666666668,556
20,561
20.083333333333332,563
20.166666666666668,562
20.25,563
20.333333333333332,562
20.416666666666668,565
20.5,566
20.583333333333332,570
20.666666666666668,572
20.75,572
20.833333333333332,572
20.916666666666668,563
21,566
21.083333333333332,571
21.166666666666668,568
21.25,574
21.333333333333332,576
21.416666666666668,568
21.5,574
21.583333333333332,572
21.666666666666668,573
21.75,575
21.833333333333332,576
21.916666666666668,580
22,576
22.083333333333332,576
22.166666666666668,572
22.25,574
22.333333333333332,574
22.416666666666668,577
22.5,577
22.583333333333332,573
22.666666666666668,575
22.75,583
22.833333333333332,581
22.916666666666668,585
23,582
23.083333333333332,585
23.166666666666668,587
23.25,586
23.333333333333332,591
23.416666666666668,587
23.5,590
23.583333333333332,585
23.666666666666668,591
23.75,589
23.833333333333332,589
23.916666666666668,587
24,586
24.083333333333332,589
24.166666666666668,592
24.25,593
24.333333333333332,592
24.416666666666668,591
24.5,593
24.583333333333332,594
24.666666666666668,585
24.75,592
24.833333333333332,587
24.916666666666668,590
25,590
25.083333333333332,592
25.166666666666668,592
25.25,590
25.333333333333332,591
25.416666666666668,592
25.5,592
25.583333333333332,593
25.666666666666668,591
25.75,595
25.833333333333332,597
25.916666666666668,596
26,594
26.083333333333332,597
26.166666666666668,598
26.25,596
26.333333333333332,600
26.416666666666668,595
26.5,599
26.583333333333332,604
26.666666666666668,604
26.75,600
26.833333333333332,598
26.916666666666668,598
27,602
27.083333333333332,604
27.166666666666668,601
27.25,602
27.333333333333332,605
27.416666666666668,603
27.5,603
27.583333333333332,602
27.666666666666668,603
27.75,601
27.833333333333332,601
27.916666666666668,608
28,607
28.083333333333332,606
28.166666666666668,600
28.25,606
28.333333333333332,613
28.416666666666668,609
28.5,610
28.583333333333332,607
28.666666666666668,604
28.75,614
28.833333333333332,612
28.916666666666668,612
29,610
29.083333333333332,614
29.166666666666668,612
29.25,617
29.333333333333332,614
29.416666666666668,613
29.5,620
29.583333333333332,613
29.666666666666668,620
29.75,616
29.833333333333332,613
29.916666666666668,618
30,619
