"Hours since thread went live","Unnamed Memory - Episode 1 discussion"
35.666666666666664,273
35.75,269
35.833333333333336,270
35.916666666666664,265
36,271
36.083333333333336,270
36.166666666666664,269
36.25,271
36.333333333333336,272
36.416666666666664,267
36.5,273
36.583333333333336,267
36.666666666666664,267
36.75,269
36.833333333333336,267
36.916666666666664,271
37,267
37.083333333333336,269
37.166666666666664,272
37.25,272
37.333333333333336,271
37.416666666666664,274
37.5,268
37.583333333333336,267
37.666666666666664,273
37.75,268
37.833333333333336,272
37.916666666666664,274
38,272
38.083333333333336,270
38.166666666666664,274
38.25,273
38.333333333333336,270
38.416666666666664,273
38.5,269
38.583333333333336,269
38.666666666666664,273
38.75,269
38.833333333333336,267
38.916666666666664,268
39,271
39.083333333333336,268
39.166666666666664,271
39.25,272
39.333333333333336,267
39.416666666666664,273
39.5,273
39.583333333333336,272
39.666666666666664,273
39.75,272
39.833333333333336,276
39.916666666666664,272
40,271
40.083333333333336,276
40.166666666666664,274
40.25,271
40.333333333333336,273
40.416666666666664,270
40.5,272
40.583333333333336,274
40.666666666666664,270
40.75,271
40.833333333333336,273
40.916666666666664,273
41,271
41.083333333333336,272
41.166666666666664,273
41.25,275
41.333333333333336,275
41.416666666666664,277
41.5,273
41.583333333333336,274
41.666666666666664,272
41.75,273
41.833333333333336,271
41.916666666666664,277
42,274
42.083333333333336,276
42.166666666666664,277
42.25,277
42.333333333333336,272
42.416666666666664,275
42.5,274
42.583333333333336,277
42.666666666666664,276
42.75,279
42.833333333333336,275
42.916666666666664,275
43,276
43.083333333333336,277
43.166666666666664,276
43.25,276
43.333333333333336,278
43.416666666666664,278
43.5,276
43.583333333333336,279
43.666666666666664,278
43.75,274
43.833333333333336,280
43.916666666666664,277
44,276
44.083333333333336,279
44.166666666666664,277
44.25,278
44.333333333333336,276
44.416666666666664,281
44.5,276
44.583333333333336,277
44.666666666666664,278
44.75,277
44.833333333333336,274
44.916666666666664,278
45,281
45.083333333333336,277
45.166666666666664,275
45.25,273
45.333333333333336,275
45.416666666666664,278
45.5,273
45.583333333333336,279
45.666666666666664,279
45.75,273
45.833333333333336,273
45.916666666666664,277
46,278
46.083333333333336,275
46.166666666666664,281
46.25,277
46.333333333333336,277
46.416666666666664,278
46.5,276
46.583333333333336,275
46.666666666666664,280
46.75,276
46.833333333333336,275
46.916666666666664,279
47,276
47.083333333333336,274
47.166666666666664,278
47.25,279
47.333333333333336,278
47.416666666666664,280
47.5,277
47.583333333333336,278
47.666666666666664,280
47.75,277
47.833333333333336,277
47.916666666666664,278
