"Hours since thread went live","Yoru no Kurage wa Oyogenai • Jellyfish Can't Swim in the Night - Episode 8 discussion"
45.416666666666664,1365
45.5,1362
45.583333333333336,1358
45.666666666666664,1358
45.75,1358
45.833333333333336,1360
45.916666666666664,1355
46,1361
46.083333333333336,1364
46.166666666666664,1363
46.25,1364
46.333333333333336,1366
46.416666666666664,1363
46.5,1369
46.583333333333336,1359
46.666666666666664,1367
46.75,1361
46.833333333333336,1363
46.916666666666664,1363
47,1366
47.083333333333336,1361
47.166666666666664,1362
47.25,1368
47.333333333333336,1361
47.416666666666664,1362
47.5,1365
47.583333333333336,1359
47.666666666666664,1363
47.75,1367
47.833333333333336,1364
47.916666666666664,1366
