"Hours since thread went live","Shadowverse Flame: Arc-hen - Episode 1 discussion"
35.583333333333336,9
35.666666666666664,11
35.75,13
35.833333333333336,10
35.916666666666664,12
36,12
36.083333333333336,10
36.166666666666664,11
36.25,10
36.333333333333336,13
36.416666666666664,9
36.5,10
36.583333333333336,12
36.666666666666664,13
36.75,12
36.833333333333336,12
36.916666666666664,11
37,11
37.083333333333336,12
37.166666666666664,12
37.25,11
37.333333333333336,12
37.416666666666664,11
37.5,11
37.583333333333336,12
37.666666666666664,11
37.75,11
37.833333333333336,9
37.916666666666664,11
38,10
38.083333333333336,11
38.166666666666664,10
38.25,12
38.333333333333336,11
38.416666666666664,9
38.5,11
38.583333333333336,10
38.666666666666664,12
38.75,12
38.833333333333336,13
38.916666666666664,12
39,10
39.083333333333336,10
39.166666666666664,11
39.25,10
39.333333333333336,14
39.416666666666664,11
39.5,11
39.583333333333336,13
39.666666666666664,10
39.75,13
39.833333333333336,10
39.916666666666664,11
40,11
40.083333333333336,12
40.166666666666664,13
40.25,13
40.333333333333336,12
40.416666666666664,11
40.5,11
40.583333333333336,12
40.666666666666664,12
40.75,11
40.833333333333336,12
40.916666666666664,11
41,12
41.083333333333336,11
41.166666666666664,12
41.25,13
41.333333333333336,11
41.416666666666664,11
41.5,12
41.583333333333336,11
41.666666666666664,14
41.75,11
41.833333333333336,14
41.916666666666664,12
42,12
42.083333333333336,12
42.166666666666664,11
42.25,13
42.333333333333336,11
42.416666666666664,14
42.5,12
42.583333333333336,14
42.666666666666664,11
42.75,13
42.833333333333336,11
42.916666666666664,13
43,12
43.083333333333336,13
43.166666666666664,10
43.25,14
43.333333333333336,12
43.416666666666664,12
43.5,11
43.583333333333336,11
43.666666666666664,11
43.75,11
43.833333333333336,14
43.916666666666664,13
44,11
44.083333333333336,12
44.166666666666664,11
44.25,13
44.333333333333336,14
44.416666666666664,14
44.5,13
44.583333333333336,11
44.666666666666664,12
44.75,12
44.833333333333336,10
44.916666666666664,12
45,14
45.083333333333336,12
45.166666666666664,10
45.25,13
45.333333333333336,11
45.416666666666664,12
45.5,10
45.583333333333336,13
45.666666666666664,10
45.75,10
45.833333333333336,14
45.916666666666664,14
46,11
46.083333333333336,11
46.166666666666664,14
46.25,11
46.333333333333336,11
46.416666666666664,12
46.5,10
46.583333333333336,12
46.666666666666664,11
46.75,11
46.833333333333336,11
46.916666666666664,12
47,14
47.083333333333336,11
47.166666666666664,14
47.25,12
47.333333333333336,11
47.416666666666664,12
47.5,11
47.583333333333336,13
47.666666666666664,13
47.75,13
47.833333333333336,12
47.916666666666664,12
