"Hours since thread went live","Oi! Tonbo • Tonbo! - Episode 8 discussion"
0,1
0.08333333333333333,1
0.16666666666666666,1
0.25,1
0.3333333333333333,1
0.4166666666666667,1
0.5,2
0.5833333333333334,2
0.6666666666666666,2
0.75,2
0.8333333333333334,3
0.9166666666666666,5
1,6
1.0833333333333333,7
1.1666666666666667,8
1.25,9
1.3333333333333333,10
1.4166666666666667,10
1.5,11
1.5833333333333333,9
1.6666666666666667,10
1.75,11
1.8333333333333333,11
1.9166666666666667,11
2,13
2.0833333333333335,14
2.1666666666666665,15
2.25,15
2.3333333333333335,15
2.4166666666666665,15
2.5,16
2.5833333333333335,16
2.6666666666666665,15
2.75,16
2.8333333333333335,17
2.9166666666666665,16
3,17
3.0833333333333335,18
3.1666666666666665,18
3.25,20
3.3333333333333335,21
3.4166666666666665,21
3.5,21
3.5833333333333335,20
3.6666666666666665,22
3.75,22
3.8333333333333335,22
3.9166666666666665,23
4,24
4.083333333333333,26
4.166666666666667,26
4.25,25
4.333333333333333,25
4.416666666666667,27
4.5,28
4.583333333333333,25
4.666666666666667,26
4.75,26
4.833333333333333,27
4.916666666666667,25
5,26
5.083333333333333,26
5.166666666666667,25
5.25,26
5.333333333333333,25
5.416666666666667,24
5.5,25
5.583333333333333,25
5.666666666666667,25
5.75,24
5.833333333333333,25
5.916666666666667,26
6,27
6.083333333333333,26
6.166666666666667,25
6.25,29
6.333333333333333,31
6.416666666666667,30
6.5,29
6.583333333333333,28
6.666666666666667,32
6.75,31
6.833333333333333,32
6.916666666666667,30
7,33
7.083333333333333,31
7.166666666666667,30
7.25,34
7.333333333333333,34
7.416666666666667,35
7.5,35
7.583333333333333,29
7.666666666666667,30
7.75,31
7.833333333333333,29
7.916666666666667,29
8,33
8.083333333333334,33
8.166666666666666,33
8.25,30
8.333333333333334,33
8.416666666666666,33
8.5,34
8.583333333333334,34
8.666666666666666,33
8.75,35
8.833333333333334,33
8.916666666666666,36
9,32
9.083333333333334,36
9.166666666666666,35
9.25,33
9.333333333333334,34
9.416666666666666,37
9.5,34
9.583333333333334,35
9.666666666666666,35
9.75,37
9.833333333333334,36
9.916666666666666,37
10,37
10.083333333333334,36
10.166666666666666,36
10.25,38
10.333333333333334,37
10.416666666666666,36
10.5,35
10.583333333333334,37
10.666666666666666,38
10.75,36
10.833333333333334,38
10.916666666666666,39
11,39
11.083333333333334,39
11.166666666666666,35
11.25,40
11.333333333333334,41
11.416666666666666,43
11.5,36
11.583333333333334,40
11.666666666666666,37
11.75,40
11.833333333333334,41
11.916666666666666,40
12,42
12.083333333333334,41
12.166666666666666,37
12.25,38
12.333333333333334,43
12.416666666666666,40
12.5,42
12.583333333333334,45
12.666666666666666,46
12.75,41
12.833333333333334,41
12.916666666666666,45
13,45
13.083333333333334,43
13.166666666666666,45
13.25,45
13.333333333333334,44
13.416666666666666,45
13.5,44
13.583333333333334,43
13.666666666666666,43
13.75,46
13.833333333333334,46
13.916666666666666,47
14,49
14.083333333333334,48
14.166666666666666,46
14.25,50
14.333333333333334,45
14.416666666666666,49
14.5,46
14.583333333333334,54
14.666666666666666,51
14.75,49
14.833333333333334,50
14.916666666666666,49
15,53
15.083333333333334,50
15.166666666666666,50
15.25,55
15.333333333333334,54
15.416666666666666,51
15.5,53
15.583333333333334,54
15.666666666666666,54
15.75,54
15.833333333333334,54
15.916666666666666,56
16,51
16.083333333333332,52
16.166666666666668,56
16.25,52
16.333333333333332,53
16.416666666666668,58
16.5,57
16.583333333333332,57
16.666666666666668,55
16.75,55
16.833333333333332,56
16.916666666666668,54
17,62
17.083333333333332,58
17.166666666666668,58
17.25,58
17.333333333333332,59
17.416666666666668,60
17.5,61
17.583333333333332,56
17.666666666666668,60
17.75,61
17.833333333333332,59
17.916666666666668,64
18,56
18.083333333333332,61
18.166666666666668,61
18.25,61
18.333333333333332,61
18.416666666666668,59
18.5,65
18.583333333333332,63
18.666666666666668,60
18.75,62
18.833333333333332,65
18.916666666666668,59
19,60
19.083333333333332,65
19.166666666666668,63
19.25,61
19.333333333333332,66
19.416666666666668,63
19.5,64
19.583333333333332,60
19.666666666666668,62
19.75,61
19.833333333333332,66
19.916666666666668,62
20,63
20.083333333333332,67
20.166666666666668,64
20.25,64
20.333333333333332,66
20.416666666666668,64
20.5,67
20.583333333333332,66
20.666666666666668,62
20.75,64
20.833333333333332,65
20.916666666666668,65
21,68
21.083333333333332,68
21.166666666666668,69
21.25,62
21.333333333333332,64
21.416666666666668,64
21.5,65
21.583333333333332,67
21.666666666666668,64
21.75,68
21.833333333333332,66
21.916666666666668,64
22,63
22.083333333333332,65
22.166666666666668,63
22.25,62
22.333333333333332,64
22.416666666666668,63
22.5,61
22.583333333333332,62
22.666666666666668,65
22.75,69
22.833333333333332,65
22.916666666666668,63
23,66
23.083333333333332,67
23.166666666666668,67
23.25,66
23.333333333333332,64
23.416666666666668,65
23.5,65
23.583333333333332,64
23.666666666666668,66
23.75,69
23.833333333333332,70
23.916666666666668,68
24,66
24.083333333333332,68
24.166666666666668,65
24.25,64
24.333333333333332,68
24.416666666666668,67
24.5,70
24.583333333333332,65
24.666666666666668,67
24.75,68
24.833333333333332,68
24.916666666666668,68
25,69
25.083333333333332,67
25.166666666666668,69
25.25,66
25.333333333333332,67
25.416666666666668,69
25.5,69
25.583333333333332,71
25.666666666666668,68
25.75,65
25.833333333333332,68
25.916666666666668,70
26,69
26.083333333333332,70
26.166666666666668,66
26.25,70
26.333333333333332,71
26.416666666666668,68
26.5,70
26.583333333333332,70
26.666666666666668,70
26.75,69
26.833333333333332,67
26.916666666666668,71
27,70
27.083333333333332,72
27.166666666666668,72
27.25,72
27.333333333333332,70
27.416666666666668,72
27.5,70
27.583333333333332,73
27.666666666666668,72
27.75,72
27.833333333333332,68
27.916666666666668,70
28,68
28.083333333333332,70
28.166666666666668,71
28.25,73
28.333333333333332,69
28.416666666666668,68
28.5,67
28.583333333333332,72
28.666666666666668,73
28.75,71
28.833333333333332,69
28.916666666666668,70
29,70
29.083333333333332,72
29.166666666666668,67
29.25,67
29.333333333333332,72
29.416666666666668,72
29.5,68
29.583333333333332,71
29.666666666666668,69
29.75,71
29.833333333333332,70
29.916666666666668,70
30,69
30.083333333333332,69
30.166666666666668,72
30.25,70
30.333333333333332,67
30.416666666666668,67
30.5,66
30.583333333333332,69
30.666666666666668,71
30.75,73
30.833333333333332,70
30.916666666666668,70
31,67
31.083333333333332,67
31.166666666666668,68
31.25,74
31.333333333333332,72
31.416666666666668,72
31.5,76
31.583333333333332,68
31.666666666666668,74
31.75,75
31.833333333333332,72
31.916666666666668,72
32,71
32.083333333333336,72
32.166666666666664,71
32.25,69
32.333333333333336,74
32.416666666666664,75
32.5,74
32.583333333333336,69
32.666666666666664,74
32.75,73
32.833333333333336,70
32.916666666666664,72
33,72
33.083333333333336,69
33.166666666666664,73
33.25,74
33.333333333333336,68
33.416666666666664,68
33.5,75
33.583333333333336,70
33.666666666666664,72
33.75,74
33.833333333333336,75
33.916666666666664,74
34,73
34.083333333333336,75
34.166666666666664,73
34.25,73
34.333333333333336,74
34.416666666666664,73
34.5,71
34.583333333333336,74
34.666666666666664,73
34.75,71
34.833333333333336,72
34.916666666666664,73
35,75
35.083333333333336,71
35.166666666666664,71
35.25,69
35.333333333333336,72
35.416666666666664,72
35.5,71
