"Hours since thread went live","Yami Shibai 12 • Theatre of Darkness: Yamishibai 12 - Episode 11 discussion"
38.916666666666664,4
39,4
39.083333333333336,4
39.166666666666664,4
39.25,4
39.333333333333336,4
39.416666666666664,4
39.5,4
39.583333333333336,4
39.666666666666664,4
39.75,4
39.833333333333336,4
39.916666666666664,4
40,4
40.083333333333336,4
40.166666666666664,4
40.25,4
40.333333333333336,4
40.416666666666664,4
40.5,4
40.583333333333336,4
40.666666666666664,4
40.75,4
40.833333333333336,4
40.916666666666664,4
41,4
41.083333333333336,4
41.166666666666664,4
41.25,4
41.333333333333336,4
41.416666666666664,4
41.5,4
41.583333333333336,4
41.666666666666664,4
41.75,4
41.833333333333336,4
41.916666666666664,4
42,4
42.083333333333336,4
42.166666666666664,4
42.25,4
42.333333333333336,4
42.416666666666664,4
42.5,4
42.583333333333336,4
42.666666666666664,4
42.75,4
42.833333333333336,4
42.916666666666664,4
43,4
43.083333333333336,4
43.166666666666664,4
43.25,4
43.333333333333336,4
43.416666666666664,4
43.5,4
43.583333333333336,4
43.666666666666664,4
43.75,4
43.833333333333336,4
43.916666666666664,4
44,4
44.083333333333336,4
44.166666666666664,4
44.25,4
44.333333333333336,4
44.416666666666664,4
44.5,4
44.583333333333336,4
44.666666666666664,4
44.75,4
44.833333333333336,4
44.916666666666664,4
45,4
45.083333333333336,4
45.166666666666664,4
45.25,4
45.333333333333336,4
45.416666666666664,4
45.5,4
45.583333333333336,4
45.666666666666664,4
45.75,4
45.833333333333336,4
45.916666666666664,4
46,4
46.083333333333336,4
46.166666666666664,4
46.25,4
46.333333333333336,4
46.416666666666664,4
46.5,4
46.583333333333336,4
46.666666666666664,4
46.75,4
46.833333333333336,4
46.916666666666664,4
47,4
47.083333333333336,4
47.166666666666664,4
47.25,4
47.333333333333336,4
47.416666666666664,4
47.5,4
47.583333333333336,4
47.666666666666664,4
47.75,4
47.833333333333336,4
47.916666666666664,4
