"Hours since thread went live","Highspeed Étoile - Episode 8 discussion"
0,2
0.08333333333333333,2
0.16666666666666666,2
0.25,2
0.3333333333333333,2
0.4166666666666667,3
0.5,3
0.5833333333333334,4
0.6666666666666666,4
0.75,5
0.8333333333333334,5
0.9166666666666666,5
1,6
1.0833333333333333,6
1.1666666666666667,7
1.25,7
1.3333333333333333,8
1.4166666666666667,9
1.5,7
1.5833333333333333,8
1.6666666666666667,12
1.75,11
1.8333333333333333,11
1.9166666666666667,13
2,11
2.0833333333333335,10
2.1666666666666665,11
2.25,11
2.3333333333333335,10
2.4166666666666665,11
2.5,11
2.5833333333333335,11
2.6666666666666665,12
2.75,11
2.8333333333333335,12
2.9166666666666665,12
3,12
3.0833333333333335,11
3.1666666666666665,11
3.25,12
3.3333333333333335,13
3.4166666666666665,13
3.5,14
3.5833333333333335,13
3.6666666666666665,13
3.75,15
3.8333333333333335,15
3.9166666666666665,14
4,14
4.083333333333333,14
4.166666666666667,16
4.25,15
4.333333333333333,15
4.416666666666667,14
4.5,15
4.583333333333333,14
4.666666666666667,16
4.75,16
4.833333333333333,16
4.916666666666667,15
5,17
5.083333333333333,17
5.166666666666667,16
5.25,16
5.333333333333333,15
5.416666666666667,15
5.5,14
5.583333333333333,16
5.666666666666667,15
5.75,14
5.833333333333333,14
5.916666666666667,18
6,14
6.083333333333333,17
6.166666666666667,18
6.25,15
6.333333333333333,17
6.416666666666667,15
6.5,17
6.583333333333333,18
6.666666666666667,15
6.75,17
6.833333333333333,17
6.916666666666667,17
7,16
7.083333333333333,15
7.166666666666667,15
7.25,15
7.333333333333333,16
7.416666666666667,15
7.5,15
7.583333333333333,17
7.666666666666667,16
7.75,15
7.833333333333333,15
7.916666666666667,16
8,16
8.083333333333334,17
8.166666666666666,17
8.25,16
8.333333333333334,16
8.416666666666666,18
8.5,15
8.583333333333334,17
8.666666666666666,14
8.75,17
8.833333333333334,15
8.916666666666666,17
9,17
9.083333333333334,18
9.166666666666666,19
9.25,15
9.333333333333334,17
9.416666666666666,19
9.5,17
9.583333333333334,17
9.666666666666666,16
9.75,18
9.833333333333334,15
9.916666666666666,15
10,18
10.083333333333334,19
10.166666666666666,18
10.25,19
10.333333333333334,19
10.416666666666666,20
10.5,20
10.583333333333334,21
10.666666666666666,19
10.75,20
10.833333333333334,19
10.916666666666666,18
11,18
11.083333333333334,19
11.166666666666666,20
11.25,18
11.333333333333334,20
11.416666666666666,22
11.5,21
11.583333333333334,22
11.666666666666666,24
11.75,24
11.833333333333334,23
11.916666666666666,21
12,23
12.083333333333334,23
12.166666666666666,22
12.25,24
12.333333333333334,23
12.416666666666666,21
12.5,23
12.583333333333334,23
12.666666666666666,23
12.75,21
12.833333333333334,22
12.916666666666666,22
13,25
13.083333333333334,25
13.166666666666666,23
13.25,22
13.333333333333334,24
13.416666666666666,23
13.5,24
13.583333333333334,25
13.666666666666666,23
13.75,24
13.833333333333334,25
13.916666666666666,23
14,24
14.083333333333334,26
14.166666666666666,26
14.25,26
14.333333333333334,25
14.416666666666666,23
14.5,22
14.583333333333334,24
14.666666666666666,23
14.75,25
14.833333333333334,23
14.916666666666666,25
15,23
15.083333333333334,22
15.166666666666666,24
15.25,24
15.333333333333334,23
15.416666666666666,22
15.5,24
15.583333333333334,24
15.666666666666666,23
15.75,23
15.833333333333334,23
15.916666666666666,23
16,23
16.083333333333332,21
16.166666666666668,21
16.25,21
16.333333333333332,23
16.416666666666668,24
16.5,25
16.583333333333332,24
16.666666666666668,22
16.75,22
16.833333333333332,21
16.916666666666668,23
17,23
17.083333333333332,24
17.166666666666668,22
17.25,23
17.333333333333332,24
17.416666666666668,22
17.5,22
17.583333333333332,22
17.666666666666668,21
17.75,24
17.833333333333332,22
17.916666666666668,23
18,24
18.083333333333332,25
18.166666666666668,24
18.25,23
18.333333333333332,21
18.416666666666668,22
18.5,22
18.583333333333332,23
18.666666666666668,24
18.75,22
18.833333333333332,24
18.916666666666668,22
19,24
19.083333333333332,26
19.166666666666668,22
19.25,28
19.333333333333332,24
19.416666666666668,25
19.5,21
19.583333333333332,28
19.666666666666668,25
19.75,27
19.833333333333332,26
19.916666666666668,25
20,26
20.083333333333332,26
20.166666666666668,27
20.25,29
20.333333333333332,28
20.416666666666668,31
20.5,28
20.583333333333332,30
20.666666666666668,28
20.75,27
20.833333333333332,31
20.916666666666668,27
21,28
21.083333333333332,31
21.166666666666668,30
21.25,29
21.333333333333332,25
21.416666666666668,25
21.5,27
21.583333333333332,26
21.666666666666668,30
21.75,27
21.833333333333332,30
21.916666666666668,31
22,27
22.083333333333332,25
22.166666666666668,26
22.25,28
22.333333333333332,28
22.416666666666668,27
22.5,27
22.583333333333332,31
22.666666666666668,28
22.75,27
22.833333333333332,31
22.916666666666668,25
23,28
23.083333333333332,28
23.166666666666668,24
23.25,29
23.333333333333332,29
23.416666666666668,29
23.5,28
23.583333333333332,27
23.666666666666668,28
23.75,31
23.833333333333332,29
23.916666666666668,30
24,27
24.083333333333332,29
24.166666666666668,28
24.25,29
