"Hours since thread went live","Mushoku Tensei: Isekai Ittara Honki Dasu Season 2 • Mushoku Tensei: Jobless Reincarnation Season 2 - Episode 1 discussion"
0,16
0,53
0.08333333333333333,133
0.16666666666666666,246
0.25,319
0.3333333333333333,407
0.4166666666666667,496
0.5,574
0.5833333333333334,652
0.6666666666666666,760
0.75,835
0.8333333333333334,920
0.9166666666666666,984
1,1058
1.0833333333333333,1120
1.1666666666666667,1174
1.25,1245
1.3333333333333333,1299
1.4166666666666667,1345
1.5,1423
1.5833333333333333,1480
1.6666666666666667,1544
1.75,1579
1.8333333333333333,1642
1.9166666666666667,1706
2,1747
2.0833333333333335,1804
2.1666666666666665,1857
2.25,1900
2.3333333333333335,1947
2.4166666666666665,1989
2.5,2044
2.5833333333333335,2104
2.6666666666666665,2138
2.75,2178
2.8333333333333335,2234
2.9166666666666665,2282
3,2327
3.0833333333333335,2374
3.1666666666666665,2412
3.25,2455
3.3333333333333335,2505
3.4166666666666665,2555
3.5,2595
3.5833333333333335,2634
3.6666666666666665,2669
3.75,2704
3.8333333333333335,2756
3.9166666666666665,2786
4,2822
4.083333333333333,2853
4.166666666666667,2881
4.25,2915
4.333333333333333,2950
4.416666666666667,2985
4.5,3007
4.583333333333333,3032
4.666666666666667,3054
4.75,3090
4.833333333333333,3118
4.916666666666667,3152
5,3166
5.083333333333333,3194
5.166666666666667,3224
5.25,3265
5.333333333333333,3288
5.416666666666667,3327
5.5,3347
5.583333333333333,3364
5.666666666666667,3401
5.75,3419
5.833333333333333,3450
5.916666666666667,3468
6,3508
6.083333333333333,3526
6.166666666666667,3545
6.25,3568
6.333333333333333,3591
6.416666666666667,3614
6.5,3642
6.583333333333333,3656
6.666666666666667,3675
6.75,3693
6.833333333333333,3706
6.916666666666667,3725
7,3752
7.083333333333333,3788
7.166666666666667,3812
7.25,3836
7.333333333333333,3855
7.416666666666667,3880
7.5,3910
7.583333333333333,3916
7.666666666666667,3938
7.75,3957
7.833333333333333,3975
7.916666666666667,3986
8,4003
8.083333333333334,4015
8.166666666666666,4032
8.25,4051
8.333333333333334,4068
8.416666666666666,4084
8.5,4100
8.583333333333334,4118
8.666666666666666,4137
8.75,4151
8.833333333333334,4168
8.916666666666666,4181
9,4203
9.083333333333334,4225
9.166666666666666,4235
9.25,4243
9.333333333333334,4262
9.416666666666666,4273
9.5,4308
9.583333333333334,4319
9.666666666666666,4337
9.75,4354
9.833333333333334,4374
9.916666666666666,4381
10,4396
10.083333333333334,4414
10.166666666666666,4427
10.25,4452
10.333333333333334,4457
10.416666666666666,4468
10.5,4488
10.583333333333334,4499
10.666666666666666,4505
10.75,4529
10.833333333333334,4538
10.916666666666666,4555
11,4582
11.083333333333334,4600
11.166666666666666,4609
11.25,4626
11.333333333333334,4635
11.416666666666666,4639
11.5,4666
11.583333333333334,4676
11.666666666666666,4687
11.75,4691
11.833333333333334,4710
11.916666666666666,4729
12,4729
12.083333333333334,4744
12.166666666666666,4747
12.25,4756
12.333333333333334,4766
12.416666666666666,4775
12.5,4785
12.583333333333334,4792
12.666666666666666,4819
12.75,4829
12.833333333333334,4839
12.916666666666666,4845
13,4855
13.083333333333334,4860
13.166666666666666,4863
13.25,4879
13.333333333333334,4888
13.416666666666666,4893
13.5,4910
13.583333333333334,4923
13.666666666666666,4924
13.75,4942
13.833333333333334,4953
13.916666666666666,4955
14,4975
14.083333333333334,4988
14.166666666666666,4996
14.25,5011
14.333333333333334,5020
14.416666666666666,5030
14.5,5051
14.583333333333334,5060
14.666666666666666,5059
14.75,5072
14.833333333333334,5085
14.916666666666666,5091
15,5100
15.083333333333334,5112
15.166666666666666,5130
15.25,5138
15.333333333333334,5139
15.416666666666666,5138
15.5,5157
15.583333333333334,5151
15.666666666666666,5167
15.75,5171
15.833333333333334,5177
15.916666666666666,5182
16,5199
16.083333333333332,5207
16.166666666666668,5213
16.25,5209
16.333333333333332,5217
16.416666666666668,5214
16.5,5231
16.583333333333332,5232
16.666666666666668,5248
16.75,5259
16.833333333333332,5263
16.916666666666668,5267
17,5275
17.083333333333332,5283
17.166666666666668,5290
17.25,5292
17.333333333333332,5301
17.416666666666668,5300
17.5,5314
17.583333333333332,5314
17.666666666666668,5323
17.75,5324
17.833333333333332,5332
17.916666666666668,5347
18,5356
18.083333333333332,5361
18.166666666666668,5367
18.25,5365
18.333333333333332,5381
18.416666666666668,5383
18.5,5387
18.583333333333332,5395
18.666666666666668,5405
18.75,5417
18.833333333333332,5438
18.916666666666668,5433
19,5439
19.083333333333332,5447
19.166666666666668,5452
19.25,5450
19.333333333333332,5460
19.416666666666668,5463
19.5,5472
19.583333333333332,5464
19.666666666666668,5464
19.75,5483
19.833333333333332,5491
19.916666666666668,5495
20,5499
20.083333333333332,5502
20.166666666666668,5504
20.25,5518
20.333333333333332,5519
20.416666666666668,5528
20.5,5532
20.583333333333332,5534
20.666666666666668,5532
20.75,5537
20.833333333333332,5547
20.916666666666668,5552
21,5549
21.083333333333332,5559
21.166666666666668,5567
21.25,5567
21.333333333333332,5576
21.416666666666668,5583
21.5,5587
21.583333333333332,5587
21.666666666666668,5598
21.75,5605
21.833333333333332,5609
21.916666666666668,5615
22,5617
22.083333333333332,5627
22.166666666666668,5639
22.25,5639
22.333333333333332,5645
22.416666666666668,5648
22.5,5654
22.583333333333332,5653
22.666666666666668,5648
22.75,5661
22.833333333333332,5664
22.916666666666668,5673
23,5680
23.083333333333332,5684
23.166666666666668,5694
23.25,5692
23.333333333333332,5696
23.416666666666668,5699
23.5,5696
23.583333333333332,5709
23.666666666666668,5707
23.75,5714
23.833333333333332,5716
23.916666666666668,5729
24,5738
24.083333333333332,5743
24.166666666666668,5745
24.25,5753
24.333333333333332,5757
24.416666666666668,5758
24.5,5764
24.583333333333332,5773
24.666666666666668,5777
24.75,5772
24.833333333333332,5778
24.916666666666668,5791
25,5798
25.083333333333332,5796
25.166666666666668,5796
25.25,5807
25.333333333333332,5811
25.416666666666668,5819
25.5,5823
25.583333333333332,5822
25.666666666666668,5827
25.75,5829
25.833333333333332,5837
25.916666666666668,5835
26,5853
26.083333333333332,5850
26.166666666666668,5866
26.25,5873
26.333333333333332,5871
26.416666666666668,5872
26.5,5876
26.583333333333332,5886
26.666666666666668,5895
26.75,5896
26.833333333333332,5903
26.916666666666668,5904
27,5903
27.083333333333332,5909
27.166666666666668,5911
27.25,5912
27.333333333333332,5918
27.416666666666668,5921
27.5,5924
27.583333333333332,5918
27.666666666666668,5923
27.75,5931
27.833333333333332,5925
27.916666666666668,5929
28,5931
28.083333333333332,5938
28.166666666666668,5935
28.25,5944
28.333333333333332,5947
28.416666666666668,5954
28.5,5959
28.583333333333332,5952
28.666666666666668,5967
28.75,5969
28.833333333333332,5970
28.916666666666668,5978
29,5978
29.083333333333332,5976
29.166666666666668,5985
29.25,5985
29.333333333333332,5999
29.416666666666668,5999
29.5,5992
29.583333333333332,6003
29.666666666666668,6005
29.75,6011
29.833333333333332,6005
29.916666666666668,6014
30,6012
30.083333333333332,6013
30.166666666666668,6020
30.25,6020
30.333333333333332,6018
30.416666666666668,6031
30.5,6030
30.583333333333332,6037
30.666666666666668,6037
30.75,6045
30.833333333333332,6043
30.916666666666668,6047
31,6052
31.083333333333332,6052
31.166666666666668,6052
31.25,6055
31.333333333333332,6053
31.416666666666668,6059
31.5,6059
31.583333333333332,6060
31.666666666666668,6061
31.75,6067
31.833333333333332,6072
31.916666666666668,6070
32,6070
32.083333333333336,6077
32.166666666666664,6077
32.25,6083
32.333333333333336,6085
32.416666666666664,6078
32.5,6089
32.583333333333336,6080
32.666666666666664,6086
32.75,6090
32.833333333333336,6090
32.916666666666664,6095
33,6088
33.083333333333336,6090
33.166666666666664,6101
33.25,6102
33.333333333333336,6103
33.416666666666664,6096
33.5,6104
33.583333333333336,6110
33.666666666666664,6111
33.75,6115
33.833333333333336,6114
33.916666666666664,6115
34,6116
34.083333333333336,6120
34.166666666666664,6124
34.25,6128
34.333333333333336,6127
34.416666666666664,6123
34.5,6127
34.583333333333336,6134
34.666666666666664,6127
34.75,6137
34.833333333333336,6144
34.916666666666664,6139
35,6141
35.083333333333336,6150
35.166666666666664,6143
35.25,6153
35.333333333333336,6149
35.416666666666664,6153
35.5,6155
35.583333333333336,6155
35.666666666666664,6163
35.75,6156
35.833333333333336,6156
35.916666666666664,6167
36,6155
36.083333333333336,6166
36.166666666666664,6163
36.25,6167
36.333333333333336,6163
36.416666666666664,6168
36.5,6164
36.583333333333336,6169
36.666666666666664,6173
36.75,6175
36.833333333333336,6178
36.916666666666664,6177
37,6178
37.083333333333336,6184
37.166666666666664,6181
37.25,6185
37.333333333333336,6181
37.416666666666664,6186
37.5,6194
37.583333333333336,6191
37.666666666666664,6198
37.75,6192
37.833333333333336,6195
37.916666666666664,6194
38,6196
38.083333333333336,6199
38.166666666666664,6196
38.25,6195
38.333333333333336,6203
38.416666666666664,6209
38.5,6204
38.583333333333336,6203
38.666666666666664,6197
38.75,6206
38.833333333333336,6201
38.916666666666664,6202
39,6204
39.083333333333336,6201
39.166666666666664,6200
39.25,6211
39.333333333333336,6207
39.416666666666664,6205
39.5,6214
39.583333333333336,6215
39.666666666666664,6220
39.75,6215
39.833333333333336,6219
39.916666666666664,6222
40,6228
40.083333333333336,6232
40.166666666666664,6228
40.25,6231
40.333333333333336,6232
40.416666666666664,6228
40.5,6229
40.583333333333336,6234
40.666666666666664,6229
40.75,6234
40.833333333333336,6237
40.916666666666664,6240
41,6233
41.083333333333336,6245
41.166666666666664,6237
41.25,6245
41.333333333333336,6250
41.416666666666664,6245
41.5,6252
41.583333333333336,6244
41.666666666666664,6252
41.75,6253
41.833333333333336,6258
41.916666666666664,6252
42,6257
42.083333333333336,6264
42.166666666666664,6261
42.25,6260
42.333333333333336,6255
42.416666666666664,6268
42.5,6265
42.583333333333336,6264
42.666666666666664,6269
42.75,6261
42.833333333333336,6264
42.916666666666664,6268
43,6266
43.083333333333336,6263
43.166666666666664,6266
43.25,6268
43.333333333333336,6264
43.416666666666664,6275
43.5,6267
43.583333333333336,6271
43.666666666666664,6278
43.75,6269
43.833333333333336,6275
43.916666666666664,6272
44,6282
44.083333333333336,6282
44.166666666666664,6281
44.25,6283
44.333333333333336,6281
44.416666666666664,6287
44.5,6282
44.583333333333336,6278
44.666666666666664,6276
44.75,6287
44.833333333333336,6291
44.916666666666664,6286
45,6287
45.083333333333336,6291
45.166666666666664,6290
45.25,6289
45.333333333333336,6296
45.416666666666664,6293
45.5,6297
45.583333333333336,6292
45.666666666666664,6299
45.75,6293
45.833333333333336,6296
45.916666666666664,6295
46,6300
46.083333333333336,6303
46.166666666666664,6301
46.25,6301
46.333333333333336,6301
46.416666666666664,6299
46.5,6307
46.583333333333336,6300
46.666666666666664,6302
46.75,6306
46.833333333333336,6307
46.916666666666664,6307
47,6307
47.083333333333336,6321
47.166666666666664,6316
47.25,6313
47.333333333333336,6315
47.416666666666664,6315
47.5,6317
47.583333333333336,6313
47.666666666666664,6310
47.75,6317
47.833333333333336,6316
47.916666666666664,6317
