"Hours since thread went live","Blue Archive The Animation - Episode 2 discussion"
15.416666666666666,588
15.5,586
15.583333333333334,594
15.666666666666666,592
15.75,594
15.833333333333334,594
15.916666666666666,592
16,594
16.083333333333332,597
16.166666666666668,593
16.25,601
16.333333333333332,594
16.416666666666668,597
16.5,601
16.583333333333332,598
16.666666666666668,596
16.75,599
16.833333333333332,593
16.916666666666668,603
17,598
17.083333333333332,598
17.166666666666668,595
17.25,601
17.333333333333332,602
17.416666666666668,598
17.5,604
17.583333333333332,607
17.666666666666668,602
17.75,606
17.833333333333332,607
17.916666666666668,609
18,606
18.083333333333332,608
18.166666666666668,607
18.25,612
18.333333333333332,608
18.416666666666668,610
18.5,614
18.583333333333332,609
18.666666666666668,613
18.75,611
18.833333333333332,608
18.916666666666668,615
19,608
19.083333333333332,612
19.166666666666668,610
19.25,612
19.333333333333332,609
19.416666666666668,610
19.5,612
19.583333333333332,612
19.666666666666668,618
19.75,619
19.833333333333332,618
19.916666666666668,625
20,623
20.083333333333332,625
20.166666666666668,623
20.25,627
20.333333333333332,625
20.416666666666668,622
20.5,626
20.583333333333332,630
20.666666666666668,630
20.75,628
20.833333333333332,631
20.916666666666668,626
21,630
21.083333333333332,628
21.166666666666668,630
21.25,632
21.333333333333332,629
21.416666666666668,633
21.5,632
21.583333333333332,637
21.666666666666668,635
21.75,634
21.833333333333332,634
21.916666666666668,637
22,637
22.083333333333332,640
22.166666666666668,645
22.25,639
22.333333333333332,641
22.416666666666668,640
22.5,642
22.583333333333332,640
22.666666666666668,645
22.75,648
22.833333333333332,649
22.916666666666668,646
23,643
23.083333333333332,645
23.166666666666668,641
23.25,646
23.333333333333332,650
23.416666666666668,643
23.5,648
23.583333333333332,649
23.666666666666668,649
23.75,645
23.833333333333332,650
23.916666666666668,651
24,646
24.083333333333332,649
24.166666666666668,653
24.25,648
24.333333333333332,653
24.416666666666668,650
24.5,650
24.583333333333332,652
24.666666666666668,648
24.75,655
24.833333333333332,653
24.916666666666668,650
25,659
25.083333333333332,652
25.166666666666668,653
25.25,652
25.333333333333332,659
25.416666666666668,661
25.5,654
25.583333333333332,653
25.666666666666668,660
25.75,662
25.833333333333332,653
25.916666666666668,656
26,653
26.083333333333332,655
26.166666666666668,656
26.25,658
26.333333333333332,659
26.416666666666668,660
26.5,657
26.583333333333332,664
26.666666666666668,653
26.75,655
26.833333333333332,658
26.916666666666668,654
27,657
27.083333333333332,655
27.166666666666668,656
27.25,653
27.333333333333332,654
27.416666666666668,658
27.5,659
27.583333333333332,658
27.666666666666668,660
27.75,658
27.833333333333332,657
27.916666666666668,661
28,651
28.083333333333332,658
28.166666666666668,657
28.25,660
28.333333333333332,654
28.416666666666668,660
28.5,656
28.583333333333332,656
28.666666666666668,654
28.75,655
28.833333333333332,660
28.916666666666668,659
29,659
29.083333333333332,659
29.166666666666668,660
29.25,658
29.333333333333332,662
29.416666666666668,656
29.5,658
29.583333333333332,663
29.666666666666668,658
29.75,660
29.833333333333332,661
29.916666666666668,655
30,658
30.083333333333332,654
30.166666666666668,659
30.25,658
30.333333333333332,655
30.416666666666668,659
30.5,658
30.583333333333332,659
30.666666666666668,657
30.75,655
30.833333333333332,659
30.916666666666668,656
31,656
31.083333333333332,662
31.166666666666668,661
31.25,661
31.666666666666668,653
31.75,653
31.833333333333332,657
31.916666666666668,655
32,661
32.083333333333336,658
32.166666666666664,665
32.25,660
32.333333333333336,661
32.416666666666664,659
32.5,662
32.583333333333336,659
32.666666666666664,661
32.75,659
32.833333333333336,661
32.916666666666664,661
33,664
33.083333333333336,660
33.166666666666664,665
33.25,660
33.333333333333336,666
33.416666666666664,661
33.5,660
33.583333333333336,666
33.666666666666664,663
33.75,662
33.833333333333336,660
33.916666666666664,660
34,664
34.083333333333336,663
34.166666666666664,659
34.25,662
34.333333333333336,665
34.416666666666664,663
34.5,658
34.583333333333336,662
34.666666666666664,666
34.75,661
34.833333333333336,667
34.916666666666664,659
35,667
35.083333333333336,669
35.166666666666664,663
35.25,663
35.333333333333336,667
35.416666666666664,670
35.5,662
35.583333333333336,660
35.666666666666664,669
35.75,668
35.833333333333336,663
35.916666666666664,667
36,665
36.083333333333336,665
36.166666666666664,665
36.25,663
36.333333333333336,663
36.416666666666664,663
36.5,661
36.583333333333336,663
36.666666666666664,670
36.75,669
36.833333333333336,668
36.916666666666664,665
37,664
37.083333333333336,668
37.166666666666664,666
37.25,666
37.333333333333336,663
37.416666666666664,670
37.5,661
37.583333333333336,673
37.666666666666664,672
37.75,670
37.833333333333336,666
37.916666666666664,667
38,667
38.083333333333336,667
38.166666666666664,671
38.25,667
38.333333333333336,665
38.416666666666664,667
38.5,665
38.583333333333336,668
38.666666666666664,668
38.75,670
38.833333333333336,666
38.916666666666664,661
39,667
39.083333333333336,667
39.166666666666664,669
39.25,668
39.333333333333336,670
39.416666666666664,669
39.5,667
39.583333333333336,664
39.666666666666664,666
39.75,669
39.833333333333336,665
39.916666666666664,665
40,672
40.083333333333336,670
40.166666666666664,670
40.25,669
40.333333333333336,673
40.416666666666664,667
40.5,668
40.583333333333336,673
40.666666666666664,673
40.75,672
40.833333333333336,667
40.916666666666664,674
41,673
41.083333333333336,671
41.166666666666664,675
41.25,671
41.333333333333336,669
41.416666666666664,672
41.5,669
41.583333333333336,673
41.666666666666664,669
41.75,673
41.833333333333336,674
41.916666666666664,673
42,673
42.083333333333336,665
42.166666666666664,669
42.25,668
42.333333333333336,674
42.416666666666664,675
42.5,671
42.583333333333336,666
42.666666666666664,678
42.75,670
42.833333333333336,676
42.916666666666664,676
43,666
43.083333333333336,672
43.166666666666664,673
43.25,673
43.333333333333336,668
43.416666666666664,670
43.5,676
43.583333333333336,675
43.666666666666664,675
43.75,672
43.833333333333336,675
43.916666666666664,669
44,670
44.083333333333336,672
44.166666666666664,673
44.25,675
44.333333333333336,670
44.416666666666664,671
44.5,678
44.583333333333336,675
44.666666666666664,674
44.75,675
44.833333333333336,673
44.916666666666664,675
45,676
45.083333333333336,675
45.166666666666664,673
45.25,672
45.333333333333336,677
45.416666666666664,675
45.5,675
45.583333333333336,675
45.666666666666664,680
45.75,677
45.833333333333336,672
45.916666666666664,671
46,676
46.083333333333336,679
46.166666666666664,674
46.25,676
46.333333333333336,674
46.416666666666664,681
46.5,680
46.583333333333336,677
46.666666666666664,674
46.75,678
46.833333333333336,681
46.916666666666664,670
47,676
47.083333333333336,673
47.166666666666664,671
47.25,674
47.333333333333336,674
47.416666666666664,671
47.5,674
47.583333333333336,677
47.666666666666664,673
47.75,678
47.833333333333336,674
47.916666666666664,674
