"Hours since thread went live","Spy x Family - Episode 3 discussion"
30.166666666666668,11563
30.25,11561
30.333333333333332,11567
30.416666666666668,11569
30.5,11579
30.583333333333332,11571
30.666666666666668,11579
30.75,11586
30.833333333333332,11594
30.916666666666668,11598
31,11604
31.083333333333332,11598
31.166666666666668,11608
31.25,11608
31.333333333333332,11609
31.416666666666668,11617
31.5,11616
31.583333333333332,11622
31.666666666666668,11628
31.75,11628
31.833333333333332,11629
31.916666666666668,11631
32,11631
32.083333333333336,11634
32.166666666666664,11643
32.25,11649
32.333333333333336,11645
32.416666666666664,11647
32.5,11647
32.583333333333336,11649
32.666666666666664,11656
32.75,11671
32.833333333333336,11663
32.916666666666664,11665
33,11684
33.083333333333336,11685
33.166666666666664,11689
33.25,11685
33.333333333333336,11694
33.416666666666664,11700
33.5,11707
33.583333333333336,11712
33.666666666666664,11720
33.75,11719
33.833333333333336,11723
33.916666666666664,11734
34,11731
34.083333333333336,11738
34.166666666666664,11737
34.25,11738
34.333333333333336,11747
34.416666666666664,11752
34.5,11745
34.583333333333336,11752
34.666666666666664,11758
34.75,11760
34.833333333333336,11760
34.916666666666664,11770
35,11771
35.083333333333336,11775
35.166666666666664,11771
35.25,11781
35.333333333333336,11784
35.416666666666664,11782
35.5,11783
35.583333333333336,11790
35.666666666666664,11792
35.75,11791
35.833333333333336,11791
35.916666666666664,11797
36,11800
36.083333333333336,11795
36.166666666666664,11805
36.25,11812
36.333333333333336,11810
36.416666666666664,11814
36.5,11824
36.583333333333336,11823
36.666666666666664,11832
36.75,11828
36.833333333333336,11835
36.916666666666664,11841
37,11836
37.083333333333336,11833
37.166666666666664,11846
37.25,11837
37.333333333333336,11844
37.416666666666664,11853
37.5,11848
37.583333333333336,11855
37.666666666666664,11856
37.75,11861
37.833333333333336,11861
37.916666666666664,11869
38,11863
38.083333333333336,11873
38.166666666666664,11862
38.25,11865
38.333333333333336,11872
38.416666666666664,11878
38.5,11878
38.583333333333336,11884
38.666666666666664,11887
38.75,11890
38.833333333333336,11895
38.916666666666664,11893
39,11890
39.083333333333336,11892
39.166666666666664,11899
39.25,11897
39.333333333333336,11900
39.416666666666664,11905
39.5,11905
39.583333333333336,11907
39.666666666666664,11905
39.75,11919
39.833333333333336,11921
39.916666666666664,11921
40,11919
40.083333333333336,11919
40.166666666666664,11921
40.25,11924
40.333333333333336,11928
40.416666666666664,11932
40.5,11932
40.583333333333336,11932
40.666666666666664,11933
40.75,11931
40.833333333333336,11948
40.916666666666664,11943
41,11945
41.083333333333336,11945
41.166666666666664,11948
41.25,11950
41.333333333333336,11956
41.416666666666664,11949
41.5,11949
41.583333333333336,11946
41.666666666666664,11958
41.75,11954
41.833333333333336,11959
41.916666666666664,11960
42,11955
42.083333333333336,11965
42.166666666666664,11968
42.25,11969
42.333333333333336,11974
42.416666666666664,11975
42.5,11974
42.583333333333336,11982
42.666666666666664,11979
42.75,11973
42.833333333333336,11984
42.916666666666664,11979
43,11979
43.083333333333336,11980
43.166666666666664,11984
43.25,11977
43.333333333333336,11980
43.416666666666664,11985
43.5,11992
43.583333333333336,11994
43.666666666666664,11988
43.75,11996
43.833333333333336,11999
43.916666666666664,11990
44,11995
44.083333333333336,11999
44.166666666666664,11993
44.25,12000
44.333333333333336,12002
44.416666666666664,12009
44.5,12013
44.583333333333336,12010
44.666666666666664,12014
44.75,12018
44.833333333333336,12013
44.916666666666664,12016
45,12013
45.083333333333336,12015
45.166666666666664,12018
45.25,12025
45.333333333333336,12022
45.416666666666664,12027
45.5,12020
45.583333333333336,12028
45.666666666666664,12027
45.75,12021
45.833333333333336,12022
45.916666666666664,12027
46,12026
46.083333333333336,12025
46.166666666666664,12032
46.25,12032
46.333333333333336,12042
46.416666666666664,12033
46.5,12032
46.583333333333336,12037
46.666666666666664,12041
46.75,12037
46.833333333333336,12044
46.916666666666664,12044
47,12040
47.083333333333336,12045
47.166666666666664,12050
47.25,12048
47.333333333333336,12056
47.416666666666664,12054
47.5,12057
47.583333333333336,12054
47.666666666666664,12048
47.75,12046
47.833333333333336,12054
47.916666666666664,12054
