"Hours since thread went live","Henjin no Salad Bowl • A Salad Bowl of Eccentrics - Episode 6 discussion"
25.5,360
25.583333333333332,366
25.666666666666668,363
25.75,364
25.833333333333332,368
25.916666666666668,367
26,371
26.083333333333332,369
26.166666666666668,368
26.25,369
26.333333333333332,367
26.416666666666668,365
26.5,371
26.583333333333332,368
26.666666666666668,366
26.75,369
26.833333333333332,367
26.916666666666668,377
27,367
27.083333333333332,368
27.166666666666668,368
27.25,372
27.333333333333332,368
27.416666666666668,375
27.5,376
27.583333333333332,373
27.666666666666668,375
27.75,378
27.833333333333332,374
27.916666666666668,372
28,371
28.083333333333332,379
28.166666666666668,374
28.25,374
28.333333333333332,369
28.416666666666668,374
28.5,376
28.583333333333332,371
28.666666666666668,376
28.75,373
28.833333333333332,373
28.916666666666668,377
29,374
29.083333333333332,373
29.166666666666668,373
29.25,377
29.333333333333332,368
29.416666666666668,368
29.5,374
29.583333333333332,369
29.666666666666668,373
29.75,381
29.833333333333332,375
29.916666666666668,374
30,375
30.083333333333332,376
30.166666666666668,376
30.25,377
30.333333333333332,376
30.416666666666668,373
30.5,375
30.583333333333332,376
30.666666666666668,382
30.75,371
30.833333333333332,380
30.916666666666668,376
31,374
31.083333333333332,379
31.166666666666668,380
31.25,378
31.333333333333332,382
31.416666666666668,381
31.5,381
31.583333333333332,379
31.666666666666668,376
31.75,379
31.833333333333332,383
31.916666666666668,385
32,379
32.083333333333336,379
32.166666666666664,383
32.25,383
32.333333333333336,380
32.416666666666664,385
32.5,385
32.583333333333336,382
32.666666666666664,382
32.75,380
32.833333333333336,387
32.916666666666664,376
33,381
33.083333333333336,379
33.166666666666664,387
33.25,387
33.333333333333336,387
33.416666666666664,387
33.5,387
33.583333333333336,387
33.666666666666664,386
33.75,383
33.833333333333336,385
33.916666666666664,390
34,383
34.083333333333336,382
34.166666666666664,384
34.25,389
34.333333333333336,386
34.416666666666664,384
34.5,389
34.583333333333336,383
34.666666666666664,388
34.75,381
34.833333333333336,386
34.916666666666664,387
35,385
35.083333333333336,388
35.166666666666664,388
35.25,381
35.333333333333336,385
35.416666666666664,385
35.5,389
35.583333333333336,385
35.666666666666664,381
35.75,390
35.833333333333336,385
35.916666666666664,382
36,385
36.083333333333336,384
36.166666666666664,391
36.25,382
36.333333333333336,388
36.416666666666664,386
36.5,386
36.583333333333336,385
36.666666666666664,382
36.75,387
36.833333333333336,386
36.916666666666664,388
37,386
37.083333333333336,383
37.166666666666664,385
37.25,388
37.333333333333336,390
37.416666666666664,392
37.5,383
37.583333333333336,387
37.666666666666664,391
37.75,383
37.833333333333336,389
37.916666666666664,381
38,384
38.083333333333336,386
38.166666666666664,392
38.25,386
38.333333333333336,388
38.416666666666664,385
38.5,387
38.583333333333336,390
38.666666666666664,386
38.75,385
38.833333333333336,387
38.916666666666664,386
39,386
39.083333333333336,389
39.166666666666664,388
39.25,392
39.333333333333336,391
39.416666666666664,389
39.5,391
39.583333333333336,388
39.666666666666664,391
39.75,391
39.833333333333336,383
39.916666666666664,390
40,388
40.083333333333336,389
40.166666666666664,391
40.25,387
40.333333333333336,387
40.416666666666664,387
40.5,392
40.583333333333336,389
40.666666666666664,383
40.75,387
40.833333333333336,393
40.916666666666664,387
41,388
41.083333333333336,387
41.166666666666664,391
41.25,394
41.333333333333336,391
41.416666666666664,391
41.5,387
41.583333333333336,390
41.666666666666664,384
41.75,389
41.833333333333336,388
41.916666666666664,390
42,391
42.083333333333336,393
42.166666666666664,389
42.25,389
42.333333333333336,388
42.416666666666664,389
42.5,387
42.583333333333336,386
42.666666666666664,390
42.75,394
42.833333333333336,394
42.916666666666664,394
43,394
43.083333333333336,393
43.166666666666664,395
43.25,393
43.333333333333336,388
43.416666666666664,386
43.5,396
43.583333333333336,386
43.666666666666664,393
43.75,394
43.833333333333336,390
43.916666666666664,392
44,395
44.083333333333336,397
44.166666666666664,392
44.25,394
44.333333333333336,393
44.416666666666664,387
44.5,387
44.583333333333336,393
44.666666666666664,393
44.75,393
44.833333333333336,398
44.916666666666664,390
45,390
45.083333333333336,390
45.166666666666664,395
45.25,396
45.333333333333336,395
45.416666666666664,393
45.5,389
45.583333333333336,394
45.666666666666664,396
45.75,393
45.833333333333336,394
45.916666666666664,399
46,391
46.083333333333336,396
46.166666666666664,392
46.25,399
46.333333333333336,390
46.416666666666664,394
46.5,389
46.583333333333336,391
46.666666666666664,392
46.75,394
46.833333333333336,397
46.916666666666664,398
47,395
47.083333333333336,394
47.166666666666664,396
47.25,399
47.333333333333336,393
47.416666666666664,398
47.5,393
47.583333333333336,396
47.666666666666664,391
47.75,391
47.833333333333336,397
47.916666666666664,390
