"Hours since thread went live","Mahouka Koukou no Rettousei Season 3 • The Irregular at Magic High School Season 3 - Episode 2 discussion"
10.916666666666666,342
11,343
11.083333333333334,345
11.166666666666666,355
11.25,355
11.333333333333334,359
11.416666666666666,351
11.5,360
11.583333333333334,358
11.666666666666666,358
11.75,354
11.833333333333334,359
11.916666666666666,359
12,362
12.083333333333334,363
12.166666666666666,362
12.25,359
12.333333333333334,363
12.416666666666666,364
12.5,363
12.583333333333334,368
12.666666666666666,371
12.75,372
12.833333333333334,375
12.916666666666666,377
13,372
13.083333333333334,383
13.166666666666666,382
13.25,378
13.333333333333334,376
13.416666666666666,381
13.5,382
13.583333333333334,379
13.666666666666666,381
13.75,379
13.833333333333334,378
13.916666666666666,383
14,386
14.083333333333334,379
14.166666666666666,386
14.25,389
14.333333333333334,383
14.416666666666666,384
14.5,389
14.583333333333334,388
14.666666666666666,389
14.75,389
14.833333333333334,386
14.916666666666666,394
15,388
15.083333333333334,384
15.166666666666666,390
15.25,385
15.333333333333334,393
15.416666666666666,388
15.5,390
15.583333333333334,390
15.666666666666666,393
15.75,392
15.833333333333334,393
15.916666666666666,390
16,392
16.083333333333332,389
16.166666666666668,391
16.25,396
16.333333333333332,391
16.416666666666668,399
16.5,394
16.583333333333332,398
16.666666666666668,400
16.75,398
16.833333333333332,399
16.916666666666668,401
17,403
17.083333333333332,405
17.166666666666668,400
17.25,400
17.333333333333332,399
17.416666666666668,400
17.5,400
17.583333333333332,398
17.666666666666668,402
17.75,400
17.833333333333332,398
17.916666666666668,404
18,401
18.083333333333332,404
18.166666666666668,408
18.25,407
18.333333333333332,403
18.416666666666668,402
18.5,408
18.583333333333332,406
18.666666666666668,404
18.75,405
18.833333333333332,401
18.916666666666668,408
19,407
19.083333333333332,406
19.166666666666668,410
19.25,405
19.333333333333332,403
19.416666666666668,408
19.5,407
19.583333333333332,405
19.666666666666668,406
19.75,404
19.833333333333332,405
19.916666666666668,408
20,411
20.083333333333332,407
20.166666666666668,412
20.25,406
20.333333333333332,413
20.416666666666668,415
20.5,415
20.583333333333332,415
20.666666666666668,413
20.75,415
20.833333333333332,408
20.916666666666668,413
21,417
21.083333333333332,416
21.166666666666668,416
21.25,418
21.333333333333332,420
21.416666666666668,414
21.5,418
21.583333333333332,420
21.666666666666668,422
21.75,422
21.833333333333332,420
21.916666666666668,419
22,420
22.083333333333332,418
22.166666666666668,415
22.25,422
22.333333333333332,418
22.416666666666668,420
22.5,423
22.583333333333332,418
22.666666666666668,422
22.75,426
22.833333333333332,422
22.916666666666668,419
23,427
23.083333333333332,433
23.166666666666668,428
23.25,425
23.333333333333332,428
23.416666666666668,432
23.5,432
23.583333333333332,423
23.666666666666668,432
23.75,434
23.833333333333332,427
23.916666666666668,427
24,427
24.083333333333332,434
24.166666666666668,431
24.25,428
24.333333333333332,432
24.416666666666668,436
24.5,432
24.583333333333332,439
24.666666666666668,437
24.75,429
24.833333333333332,438
24.916666666666668,436
25,443
25.083333333333332,441
25.166666666666668,442
25.25,445
25.333333333333332,438
25.416666666666668,439
25.5,440
25.583333333333332,443
25.666666666666668,441
25.75,443
25.833333333333332,437
25.916666666666668,445
26,447
26.083333333333332,441
26.166666666666668,443
26.25,438
26.333333333333332,444
26.416666666666668,446
26.5,447
26.583333333333332,440
26.666666666666668,441
26.75,445
26.833333333333332,444
26.916666666666668,450
27,447
27.083333333333332,445
27.166666666666668,447
27.25,439
27.333333333333332,446
27.416666666666668,444
27.5,447
27.583333333333332,445
27.666666666666668,444
27.75,443
27.833333333333332,450
27.916666666666668,449
28,440
28.083333333333332,444
28.166666666666668,448
28.25,451
28.333333333333332,451
28.416666666666668,447
28.5,450
28.583333333333332,452
28.666666666666668,453
28.75,454
28.833333333333332,447
28.916666666666668,448
29,453
29.083333333333332,455
29.166666666666668,450
29.25,452
29.333333333333332,456
29.416666666666668,447
29.5,454
29.583333333333332,451
29.666666666666668,452
29.75,455
29.833333333333332,453
29.916666666666668,458
30,456
30.083333333333332,461
30.166666666666668,456
30.25,457
30.333333333333332,461
30.416666666666668,456
30.5,461
30.583333333333332,453
30.666666666666668,455
30.75,455
30.833333333333332,459
30.916666666666668,452
31,451
31.083333333333332,458
31.166666666666668,457
31.25,456
31.333333333333332,461
31.416666666666668,458
31.5,455
31.583333333333332,456
31.666666666666668,458
31.75,455
31.833333333333332,456
31.916666666666668,458
32,458
32.083333333333336,459
32.166666666666664,457
32.25,460
32.333333333333336,458
32.416666666666664,458
32.5,458
32.583333333333336,459
32.666666666666664,456
32.75,458
32.833333333333336,456
32.916666666666664,456
33,462
33.083333333333336,460
33.166666666666664,456
33.25,459
33.333333333333336,457
33.416666666666664,455
33.5,459
33.583333333333336,458
33.666666666666664,460
33.75,463
33.833333333333336,464
33.916666666666664,458
34,456
34.083333333333336,460
34.166666666666664,462
34.25,463
34.333333333333336,460
34.416666666666664,461
34.5,456
34.583333333333336,456
34.666666666666664,464
34.75,457
34.833333333333336,458
34.916666666666664,464
35,463
35.083333333333336,460
35.166666666666664,463
35.25,456
35.333333333333336,460
35.416666666666664,460
35.5,457
35.583333333333336,463
35.666666666666664,463
35.75,465
35.833333333333336,464
35.916666666666664,460
36,456
36.083333333333336,463
36.166666666666664,457
36.25,457
36.333333333333336,455
36.416666666666664,455
36.5,462
36.583333333333336,458
36.666666666666664,464
36.75,461
36.833333333333336,463
36.916666666666664,466
37,459
37.083333333333336,464
37.166666666666664,464
37.25,463
37.333333333333336,463
37.416666666666664,462
37.5,456
37.583333333333336,465
37.666666666666664,461
37.75,461
37.833333333333336,467
37.916666666666664,468
38,465
38.083333333333336,462
38.166666666666664,461
38.25,462
38.333333333333336,463
38.416666666666664,459
38.5,459
38.583333333333336,461
38.666666666666664,466
38.75,464
38.833333333333336,463
38.916666666666664,460
39,460
39.083333333333336,463
39.166666666666664,466
39.25,469
39.333333333333336,457
39.416666666666664,463
39.5,468
39.583333333333336,466
39.666666666666664,461
39.75,460
39.833333333333336,460
39.916666666666664,464
40,465
40.083333333333336,465
40.166666666666664,462
40.25,467
40.333333333333336,464
40.416666666666664,461
40.5,458
40.583333333333336,468
40.666666666666664,461
40.75,460
40.833333333333336,466
40.916666666666664,466
41,467
41.083333333333336,458
41.166666666666664,461
41.25,462
41.333333333333336,469
41.416666666666664,460
41.5,459
41.583333333333336,465
41.666666666666664,467
41.75,465
41.833333333333336,465
41.916666666666664,462
42,464
42.083333333333336,464
42.166666666666664,465
42.25,465
42.333333333333336,466
42.416666666666664,461
42.5,464
42.583333333333336,465
42.666666666666664,467
42.75,465
42.833333333333336,461
42.916666666666664,465
43,465
43.083333333333336,463
43.166666666666664,467
43.25,466
43.333333333333336,460
43.416666666666664,461
43.5,466
43.583333333333336,461
43.666666666666664,469
43.75,468
43.833333333333336,464
43.916666666666664,466
44,465
44.083333333333336,467
44.166666666666664,467
44.25,463
44.333333333333336,468
44.416666666666664,471
44.5,466
44.583333333333336,466
44.666666666666664,466
44.75,466
44.833333333333336,469
44.916666666666664,465
45,470
45.083333333333336,461
45.166666666666664,465
45.25,472
45.333333333333336,469
45.416666666666664,467
45.5,464
45.583333333333336,463
45.666666666666664,465
45.75,465
45.833333333333336,461
45.916666666666664,468
46,470
46.083333333333336,470
46.166666666666664,468
46.25,469
46.333333333333336,465
46.416666666666664,466
46.5,464
46.583333333333336,472
46.666666666666664,470
46.75,468
46.833333333333336,468
46.916666666666664,466
47,472
47.083333333333336,468
47.166666666666664,465
47.25,472
47.333333333333336,466
47.416666666666664,465
47.5,470
47.583333333333336,470
47.666666666666664,472
47.75,474
47.833333333333336,472
47.916666666666664,466
