"Hours since thread went live","Tadaima, Okaeri - Episode 8 discussion"
0,1
0.08333333333333333,1
0.16666666666666666,0
0.25,0
0.3333333333333333,0
0.4166666666666667,0
0.5,0
0.5833333333333334,0
0.6666666666666666,0
0.75,1
0.8333333333333334,2
0.9166666666666666,1
1,2
1.0833333333333333,2
1.1666666666666667,2
1.25,2
1.3333333333333333,2
1.4166666666666667,3
1.5,6
1.5833333333333333,5
1.6666666666666667,5
1.75,5
1.8333333333333333,6
1.9166666666666667,9
2,8
2.0833333333333335,7
2.1666666666666665,9
2.25,9
2.3333333333333335,9
2.4166666666666665,10
2.5,11
2.5833333333333335,9
2.6666666666666665,8
2.75,10
2.8333333333333335,12
2.9166666666666665,11
3,8
3.0833333333333335,10
3.1666666666666665,9
3.25,11
3.3333333333333335,12
3.4166666666666665,12
3.5,13
3.5833333333333335,13
3.6666666666666665,14
3.75,17
3.8333333333333335,18
3.9166666666666665,14
4,17
4.083333333333333,15
4.166666666666667,15
4.25,16
4.333333333333333,16
4.416666666666667,16
4.5,17
4.583333333333333,17
4.666666666666667,16
4.75,19
4.833333333333333,16
4.916666666666667,17
5,16
5.083333333333333,18
5.166666666666667,19
5.25,21
5.333333333333333,22
5.416666666666667,21
5.5,20
5.583333333333333,23
5.666666666666667,19
5.75,22
5.833333333333333,22
5.916666666666667,22
6,24
6.083333333333333,22
6.166666666666667,25
6.25,25
6.333333333333333,24
6.416666666666667,24
6.5,25
6.583333333333333,25
6.666666666666667,24
6.75,27
6.833333333333333,26
6.916666666666667,25
7,27
7.083333333333333,29
7.166666666666667,28
7.25,30
7.333333333333333,30
7.416666666666667,31
7.5,28
7.583333333333333,30
7.666666666666667,32
7.75,31
7.833333333333333,31
7.916666666666667,30
8,32
8.083333333333334,31
8.166666666666666,32
8.25,30
8.333333333333334,31
8.416666666666666,34
8.5,33
8.583333333333334,33
8.666666666666666,30
8.75,31
8.833333333333334,36
8.916666666666666,36
9,32
9.083333333333334,32
9.166666666666666,37
9.25,31
9.333333333333334,34
9.416666666666666,35
9.5,35
9.583333333333334,33
9.666666666666666,31
9.75,32
9.833333333333334,35
9.916666666666666,34
10,33
10.083333333333334,37
10.166666666666666,35
10.25,37
10.333333333333334,36
10.416666666666666,36
10.5,35
10.583333333333334,36
10.666666666666666,40
10.75,40
10.833333333333334,38
10.916666666666666,36
11,39
11.083333333333334,38
11.166666666666666,37
11.25,37
11.333333333333334,41
11.416666666666666,42
11.5,39
11.583333333333334,38
11.666666666666666,38
11.75,39
11.833333333333334,39
11.916666666666666,42
12,37
12.083333333333334,39
12.166666666666666,42
12.25,36
12.333333333333334,39
12.416666666666666,37
12.5,39
12.583333333333334,40
12.666666666666666,39
12.75,41
12.833333333333334,38
12.916666666666666,39
13,41
13.083333333333334,41
13.166666666666666,38
13.25,37
13.333333333333334,38
13.416666666666666,43
13.5,41
13.583333333333334,38
13.666666666666666,44
13.75,42
13.833333333333334,41
13.916666666666666,43
14,41
14.083333333333334,43
14.166666666666666,40
14.25,40
14.333333333333334,40
14.416666666666666,40
14.5,40
14.583333333333334,42
14.666666666666666,39
14.75,41
14.833333333333334,38
14.916666666666666,38
15,40
15.083333333333334,44
15.166666666666666,44
15.25,39
15.333333333333334,40
15.416666666666666,42
15.5,41
15.583333333333334,40
15.666666666666666,42
15.75,37
15.833333333333334,40
15.916666666666666,43
16,38
16.083333333333332,40
16.166666666666668,36
16.25,39
16.333333333333332,38
16.416666666666668,39
16.5,40
16.583333333333332,39
16.666666666666668,39
16.75,41
16.833333333333332,42
16.916666666666668,36
17,39
17.083333333333332,40
17.166666666666668,43
17.25,41
17.333333333333332,41
17.416666666666668,40
17.5,38
17.583333333333332,40
17.666666666666668,40
17.75,40
17.833333333333332,44
17.916666666666668,37
18,41
18.083333333333332,38
18.166666666666668,39
18.25,41
18.333333333333332,42
18.416666666666668,41
18.5,43
18.583333333333332,38
18.666666666666668,41
18.75,40
18.833333333333332,39
18.916666666666668,37
19,39
19.083333333333332,42
19.166666666666668,39
19.25,40
19.333333333333332,37
19.416666666666668,41
19.5,41
19.583333333333332,38
19.666666666666668,43
19.75,39
19.833333333333332,41
19.916666666666668,37
20,38
20.083333333333332,37
20.166666666666668,40
20.25,39
20.333333333333332,44
20.416666666666668,41
20.5,37
20.583333333333332,43
20.666666666666668,40
20.75,40
20.833333333333332,41
20.916666666666668,42
21,41
21.083333333333332,43
21.166666666666668,39
21.25,42
21.333333333333332,42
21.416666666666668,41
21.5,43
21.583333333333332,41
21.666666666666668,42
21.75,40
21.833333333333332,43
21.916666666666668,43
22,41
22.083333333333332,41
22.166666666666668,40
22.25,40
22.333333333333332,37
22.416666666666668,43
22.5,37
22.583333333333332,43
22.666666666666668,38
22.75,42
22.833333333333332,43
22.916666666666668,43
23,37
23.083333333333332,38
23.166666666666668,44
23.25,40
23.333333333333332,42
23.416666666666668,42
23.5,45
23.583333333333332,41
23.666666666666668,42
23.75,41
23.833333333333332,40
23.916666666666668,38
24,42
24.083333333333332,40
24.166666666666668,41
24.25,44
24.333333333333332,41
24.416666666666668,38
24.5,41
24.583333333333332,40
24.666666666666668,40
24.75,39
24.833333333333332,41
24.916666666666668,43
25,39
25.083333333333332,45
25.166666666666668,42
25.25,41
25.333333333333332,45
25.416666666666668,43
25.5,46
25.583333333333332,44
25.666666666666668,45
25.75,42
25.833333333333332,43
25.916666666666668,43
26,46
26.083333333333332,42
26.166666666666668,47
26.25,42
26.333333333333332,40
26.416666666666668,44
26.5,47
26.583333333333332,42
26.666666666666668,46
26.75,49
26.833333333333332,44
26.916666666666668,44
27,47
27.083333333333332,47
27.166666666666668,44
27.25,45
27.333333333333332,44
27.416666666666668,44
27.5,46
27.583333333333332,46
27.666666666666668,49
27.75,48
27.833333333333332,43
27.916666666666668,42
28,46
28.083333333333332,45
28.166666666666668,44
28.25,49
28.333333333333332,48
28.416666666666668,47
28.5,46
28.583333333333332,47
28.666666666666668,46
28.75,47
28.833333333333332,46
28.916666666666668,45
29,42
29.083333333333332,42
29.166666666666668,46
29.25,44
29.333333333333332,42
29.416666666666668,47
29.5,47
29.583333333333332,44
29.666666666666668,47
29.75,46
29.833333333333332,46
29.916666666666668,43
30,48
30.083333333333332,46
30.166666666666668,43
30.25,43
30.333333333333332,43
30.416666666666668,47
30.5,47
30.583333333333332,45
30.666666666666668,43
30.75,44
30.833333333333332,47
30.916666666666668,44
31,45
31.083333333333332,44
31.166666666666668,42
31.25,44
31.333333333333332,43
31.416666666666668,43
31.5,42
31.583333333333332,46
31.666666666666668,44
31.75,46
31.833333333333332,41
31.916666666666668,41
32,42
32.083333333333336,47
32.166666666666664,48
32.25,45
32.333333333333336,43
32.416666666666664,47
32.5,42
32.583333333333336,45
32.666666666666664,45
32.75,44
32.833333333333336,45
32.916666666666664,45
33,44
33.083333333333336,44
33.166666666666664,40
33.25,44
33.333333333333336,42
33.416666666666664,47
33.5,41
33.583333333333336,42
33.666666666666664,42
33.75,45
33.833333333333336,40
33.916666666666664,42
34,41
34.083333333333336,40
34.166666666666664,46
34.25,44
34.333333333333336,41
34.416666666666664,43
34.5,44
34.583333333333336,43
34.666666666666664,45
34.75,45
34.833333333333336,45
34.916666666666664,45
35,43
35.083333333333336,43
35.166666666666664,41
35.25,43
35.333333333333336,44
35.416666666666664,44
35.5,44
