"Hours since thread went live","Kenka Dokugaku • Viral Hit - Episode 4 discussion"
39.166666666666664,128
39.25,129
39.333333333333336,127
39.416666666666664,127
39.5,127
39.583333333333336,125
39.666666666666664,126
39.75,130
39.833333333333336,127
39.916666666666664,126
40,127
40.083333333333336,126
40.166666666666664,127
40.25,126
40.333333333333336,127
40.416666666666664,125
40.5,128
40.583333333333336,127
40.666666666666664,130
40.75,130
40.833333333333336,133
40.916666666666664,129
41,128
41.083333333333336,127
41.166666666666664,129
41.25,128
41.333333333333336,131
41.416666666666664,128
41.5,131
41.583333333333336,129
41.666666666666664,131
41.75,130
41.833333333333336,128
41.916666666666664,128
42,129
42.083333333333336,129
42.166666666666664,129
42.25,128
42.333333333333336,130
42.416666666666664,127
42.5,132
42.583333333333336,128
42.666666666666664,128
42.75,129
42.833333333333336,128
42.916666666666664,129
43,130
43.083333333333336,129
43.166666666666664,134
43.25,129
43.333333333333336,127
43.416666666666664,134
43.5,133
43.583333333333336,133
43.666666666666664,134
43.75,129
43.833333333333336,135
43.916666666666664,132
44,129
44.083333333333336,131
44.166666666666664,129
44.25,128
44.333333333333336,129
44.416666666666664,132
44.5,128
44.583333333333336,132
44.666666666666664,132
44.75,127
44.833333333333336,131
44.916666666666664,132
45,131
45.083333333333336,133
45.166666666666664,131
45.25,130
45.333333333333336,131
45.416666666666664,130
45.5,132
45.583333333333336,134
45.666666666666664,130
45.75,135
45.833333333333336,131
45.916666666666664,131
46,133
46.083333333333336,131
46.166666666666664,133
46.25,135
46.333333333333336,131
46.416666666666664,130
46.5,130
46.583333333333336,132
46.666666666666664,131
46.75,132
46.833333333333336,132
46.916666666666664,134
47,132
47.083333333333336,134
47.166666666666664,131
47.25,132
47.333333333333336,130
47.416666666666664,128
47.5,131
47.583333333333336,133
47.666666666666664,131
47.75,131
47.833333333333336,133
47.916666666666664,129
