"Hours since thread went live","Re:Monster - Episode 2 discussion"
9.833333333333334,281
9.916666666666666,285
10,281
10.083333333333334,293
10.166666666666666,295
10.25,290
10.333333333333334,291
10.416666666666666,295
10.5,300
10.583333333333334,304
10.666666666666666,306
10.75,305
10.833333333333334,304
10.916666666666666,306
11,307
11.083333333333334,307
11.166666666666666,315
11.25,318
11.333333333333334,314
11.416666666666666,320
11.5,317
11.583333333333334,313
11.666666666666666,318
11.75,319
11.833333333333334,317
11.916666666666666,319
12,325
12.083333333333334,324
12.166666666666666,323
12.25,332
12.333333333333334,327
12.416666666666666,325
12.5,330
12.583333333333334,332
12.666666666666666,335
12.75,340
12.833333333333334,338
12.916666666666666,332
13,339
13.083333333333334,340
13.166666666666666,345
13.25,340
13.333333333333334,342
13.416666666666666,336
13.5,340
13.583333333333334,345
13.666666666666666,344
13.75,346
13.833333333333334,344
13.916666666666666,353
14,350
14.083333333333334,348
14.166666666666666,348
14.25,352
14.333333333333334,350
14.416666666666666,358
14.5,355
14.583333333333334,351
14.666666666666666,357
14.75,360
14.833333333333334,357
14.916666666666666,354
15,363
15.083333333333334,355
15.166666666666666,360
15.25,360
15.333333333333334,361
15.416666666666666,363
15.5,362
15.583333333333334,361
15.666666666666666,366
15.75,365
15.833333333333334,364
15.916666666666666,366
16,361
16.083333333333332,363
16.166666666666668,364
16.25,360
16.333333333333332,362
16.416666666666668,365
16.5,369
16.583333333333332,368
16.666666666666668,372
16.75,368
16.833333333333332,364
16.916666666666668,371
17,371
17.083333333333332,373
17.166666666666668,369
17.25,373
17.333333333333332,378
17.416666666666668,378
17.5,376
17.583333333333332,370
17.666666666666668,372
17.75,375
17.833333333333332,380
17.916666666666668,375
18,378
18.083333333333332,375
18.166666666666668,376
18.25,376
18.333333333333332,374
18.416666666666668,375
18.5,375
18.583333333333332,376
18.666666666666668,374
18.75,375
18.833333333333332,373
18.916666666666668,376
19,378
19.083333333333332,378
19.166666666666668,380
19.25,375
19.333333333333332,380
19.416666666666668,377
19.5,379
19.583333333333332,377
19.666666666666668,376
19.75,379
19.833333333333332,373
19.916666666666668,380
20,377
20.083333333333332,375
20.166666666666668,377
20.25,383
20.333333333333332,376
20.416666666666668,381
20.5,373
20.583333333333332,382
20.666666666666668,381
20.75,377
20.833333333333332,377
20.916666666666668,384
21,382
21.083333333333332,384
21.166666666666668,382
21.25,380
21.333333333333332,380
21.416666666666668,386
21.5,377
21.583333333333332,384
21.666666666666668,386
21.75,388
21.833333333333332,384
21.916666666666668,384
22,379
22.083333333333332,384
22.166666666666668,379
22.25,380
22.333333333333332,386
22.416666666666668,384
22.5,389
22.583333333333332,386
22.666666666666668,385
22.75,386
22.833333333333332,389
22.916666666666668,391
23,389
23.083333333333332,390
23.166666666666668,392
23.25,388
23.333333333333332,390
23.416666666666668,389
23.5,391
23.583333333333332,399
23.666666666666668,394
23.75,396
23.833333333333332,390
23.916666666666668,393
24,391
24.083333333333332,393
24.166666666666668,394
24.25,397
24.333333333333332,402
24.416666666666668,398
24.5,398
24.583333333333332,400
24.666666666666668,402
24.75,401
24.833333333333332,402
24.916666666666668,403
25,395
25.083333333333332,400
25.166666666666668,400
25.25,398
25.333333333333332,395
25.416666666666668,393
25.5,400
25.583333333333332,401
25.666666666666668,401
25.75,401
25.833333333333332,404
25.916666666666668,399
26,399
26.083333333333332,405
26.166666666666668,403
26.25,404
26.333333333333332,397
26.416666666666668,396
26.5,400
26.583333333333332,402
26.666666666666668,402
26.75,404
26.833333333333332,400
26.916666666666668,398
27,407
27.083333333333332,403
27.166666666666668,398
27.25,405
27.333333333333332,406
27.416666666666668,406
27.5,407
27.583333333333332,406
27.666666666666668,401
27.75,406
27.833333333333332,404
27.916666666666668,407
28,406
28.083333333333332,406
28.166666666666668,407
28.25,401
28.333333333333332,406
28.416666666666668,404
28.5,405
28.583333333333332,403
28.666666666666668,409
28.75,404
28.833333333333332,407
28.916666666666668,408
29,408
29.083333333333332,408
29.166666666666668,405
29.25,410
29.333333333333332,410
29.416666666666668,406
29.5,409
29.583333333333332,410
29.666666666666668,409
29.75,407
29.833333333333332,405
29.916666666666668,411
30,405
30.083333333333332,405
30.166666666666668,407
30.25,405
30.333333333333332,408
30.416666666666668,409
30.5,408
30.583333333333332,409
30.666666666666668,406
30.75,413
30.833333333333332,407
30.916666666666668,405
31,408
31.083333333333332,408
31.166666666666668,412
31.25,408
31.333333333333332,411
31.416666666666668,410
31.5,406
31.583333333333332,412
31.666666666666668,413
31.75,412
31.833333333333332,411
31.916666666666668,412
32,412
32.083333333333336,414
32.166666666666664,409
32.25,408
32.333333333333336,412
32.416666666666664,416
32.5,414
32.583333333333336,418
32.666666666666664,415
32.75,418
32.833333333333336,416
32.916666666666664,414
33,409
33.083333333333336,414
33.166666666666664,418
33.25,417
33.333333333333336,417
33.416666666666664,414
33.5,415
33.583333333333336,412
33.666666666666664,420
33.75,419
33.833333333333336,411
33.916666666666664,414
34,415
34.083333333333336,420
34.166666666666664,415
34.25,418
34.333333333333336,415
34.416666666666664,418
34.5,415
34.583333333333336,415
34.666666666666664,416
34.75,417
34.833333333333336,420
34.916666666666664,418
35,415
35.083333333333336,416
35.166666666666664,424
35.25,426
35.333333333333336,425
35.416666666666664,416
35.5,416
35.583333333333336,419
35.666666666666664,418
35.75,418
35.833333333333336,421
35.916666666666664,419
36,421
36.083333333333336,424
36.166666666666664,422
36.25,425
36.333333333333336,421
36.416666666666664,426
36.5,424
36.583333333333336,425
36.666666666666664,424
36.75,424
36.833333333333336,421
36.916666666666664,424
37,421
37.083333333333336,424
37.166666666666664,422
37.25,425
37.333333333333336,427
37.416666666666664,431
37.5,428
37.583333333333336,423
37.666666666666664,423
37.75,426
37.833333333333336,425
37.916666666666664,427
38,425
38.083333333333336,424
38.166666666666664,423
38.25,420
38.333333333333336,425
38.416666666666664,428
38.5,426
38.583333333333336,424
38.666666666666664,427
38.75,425
38.833333333333336,425
38.916666666666664,429
39,428
39.083333333333336,423
39.166666666666664,427
39.25,425
39.333333333333336,425
39.416666666666664,429
39.5,426
39.583333333333336,426
39.666666666666664,431
39.75,431
39.833333333333336,430
39.916666666666664,429
40,424
40.083333333333336,426
40.166666666666664,424
40.25,427
40.333333333333336,427
40.416666666666664,433
40.5,433
40.583333333333336,429
40.666666666666664,426
40.75,424
40.833333333333336,427
40.916666666666664,426
41,430
41.083333333333336,430
41.166666666666664,430
41.25,436
41.333333333333336,426
41.416666666666664,429
41.5,426
41.583333333333336,432
41.666666666666664,432
41.75,431
41.833333333333336,434
41.916666666666664,434
42,425
42.083333333333336,427
42.166666666666664,431
42.25,433
42.333333333333336,427
42.416666666666664,430
42.5,428
42.583333333333336,430
42.666666666666664,429
42.75,427
42.833333333333336,431
42.916666666666664,432
43,428
43.083333333333336,435
43.166666666666664,433
43.25,432
43.333333333333336,428
43.416666666666664,428
43.5,437
43.583333333333336,431
43.666666666666664,426
43.75,430
43.833333333333336,428
43.916666666666664,435
44,427
44.083333333333336,435
44.166666666666664,436
44.25,428
44.333333333333336,427
44.416666666666664,428
44.5,437
44.583333333333336,430
44.666666666666664,433
44.75,437
44.833333333333336,432
44.916666666666664,431
45,431
45.083333333333336,431
45.166666666666664,434
45.25,427
45.333333333333336,431
45.416666666666664,432
45.5,431
45.583333333333336,434
45.666666666666664,433
45.75,431
45.833333333333336,434
45.916666666666664,432
46,434
46.083333333333336,433
46.166666666666664,431
46.25,428
46.333333333333336,435
46.416666666666664,432
46.5,437
46.583333333333336,436
46.666666666666664,428
46.75,432
46.833333333333336,432
46.916666666666664,434
47,432
47.083333333333336,433
47.166666666666664,430
47.25,435
47.333333333333336,433
47.416666666666664,434
47.5,433
47.583333333333336,434
47.666666666666664,430
47.75,431
47.833333333333336,430
47.916666666666664,433
