"Hours since thread went live","Kami wa Game ni Ueteiru. • Gods' Game We Play - Episode 8 discussion"
0,1
0.08333333333333333,0
0.16666666666666666,0
0.25,0
0.3333333333333333,0
0.4166666666666667,0
0.5,0
0.5833333333333334,1
0.6666666666666666,1
0.75,1
0.8333333333333334,1
0.9166666666666666,1
1,1
1.0833333333333333,1
1.1666666666666667,1
1.25,3
1.3333333333333333,3
1.4166666666666667,3
1.5,3
1.5833333333333333,3
1.6666666666666667,4
1.75,5
1.8333333333333333,6
1.9166666666666667,7
2,11
2.0833333333333335,11
2.1666666666666665,10
2.25,11
2.3333333333333335,10
2.4166666666666665,10
2.5,10
2.5833333333333335,11
2.6666666666666665,9
2.75,11
2.8333333333333335,12
2.9166666666666665,12
3,13
3.0833333333333335,15
3.1666666666666665,16
3.25,16
3.3333333333333335,15
3.4166666666666665,15
3.5,19
3.5833333333333335,21
3.6666666666666665,19
3.75,19
3.8333333333333335,19
3.9166666666666665,17
4,20
4.083333333333333,19
4.166666666666667,19
4.25,19
4.333333333333333,21
4.416666666666667,19
4.5,20
4.583333333333333,22
4.666666666666667,20
4.75,23
4.833333333333333,23
4.916666666666667,22
5,22
5.083333333333333,22
5.166666666666667,22
5.25,23
5.333333333333333,24
5.416666666666667,24
5.5,23
5.583333333333333,23
5.666666666666667,24
5.75,26
5.833333333333333,28
5.916666666666667,23
6,30
6.083333333333333,25
6.166666666666667,25
6.25,31
6.333333333333333,29
6.416666666666667,33
6.5,30
6.583333333333333,33
6.666666666666667,31
6.75,34
6.833333333333333,33
6.916666666666667,36
7,38
7.083333333333333,33
7.166666666666667,37
7.25,34
7.333333333333333,34
7.416666666666667,35
7.5,38
7.583333333333333,34
7.666666666666667,39
7.75,40
7.833333333333333,39
7.916666666666667,41
8,37
8.083333333333334,43
8.166666666666666,39
8.25,41
8.333333333333334,39
8.416666666666666,40
8.5,37
8.583333333333334,46
8.666666666666666,45
8.75,42
8.833333333333334,46
8.916666666666666,44
9,48
9.083333333333334,48
9.166666666666666,45
9.25,45
9.333333333333334,47
9.416666666666666,48
9.5,47
9.583333333333334,50
9.666666666666666,49
9.75,47
9.833333333333334,43
9.916666666666666,50
10,50
10.083333333333334,48
10.166666666666666,52
10.25,46
10.333333333333334,51
10.416666666666666,50
10.5,49
10.583333333333334,53
10.666666666666666,52
10.75,50
10.833333333333334,53
10.916666666666666,53
11,48
11.083333333333334,49
11.166666666666666,52
11.25,53
11.333333333333334,50
11.416666666666666,53
11.5,54
11.583333333333334,51
11.666666666666666,49
11.75,52
11.833333333333334,48
11.916666666666666,54
12,53
12.083333333333334,51
12.166666666666666,53
12.25,53
12.333333333333334,51
12.416666666666666,55
12.5,55
12.583333333333334,54
12.666666666666666,53
12.75,56
12.833333333333334,56
12.916666666666666,59
13,56
13.083333333333334,59
13.166666666666666,54
13.25,57
13.333333333333334,55
13.416666666666666,56
13.5,53
13.583333333333334,56
13.666666666666666,55
13.75,55
13.833333333333334,56
13.916666666666666,60
14,56
14.083333333333334,56
14.166666666666666,58
14.25,55
14.333333333333334,55
14.416666666666666,52
14.5,54
14.583333333333334,52
14.666666666666666,50
14.75,51
14.833333333333334,50
14.916666666666666,50
15,51
15.083333333333334,50
15.166666666666666,51
15.25,54
15.333333333333334,53
15.416666666666666,51
15.5,51
15.583333333333334,57
15.666666666666666,51
15.75,52
15.833333333333334,53
15.916666666666666,52
16,56
16.083333333333332,56
16.166666666666668,54
16.25,52
16.333333333333332,52
16.416666666666668,52
16.5,53
16.583333333333332,55
16.666666666666668,59
16.75,51
16.833333333333332,53
16.916666666666668,56
17,54
17.083333333333332,52
17.166666666666668,58
17.25,52
17.333333333333332,52
17.416666666666668,58
17.5,56
17.583333333333332,52
17.666666666666668,58
17.75,51
17.833333333333332,57
17.916666666666668,55
18,53
18.083333333333332,56
18.166666666666668,57
18.25,58
18.333333333333332,55
18.416666666666668,55
18.5,55
18.583333333333332,55
18.666666666666668,52
18.75,58
18.833333333333332,53
18.916666666666668,55
19,58
19.083333333333332,59
19.166666666666668,56
19.25,54
19.333333333333332,55
19.416666666666668,59
19.5,56
19.583333333333332,58
19.666666666666668,55
19.75,59
19.833333333333332,59
19.916666666666668,56
20,59
20.083333333333332,60
20.166666666666668,59
20.25,57
20.333333333333332,55
20.416666666666668,56
20.5,57
20.583333333333332,58
20.666666666666668,56
20.75,54
20.833333333333332,59
20.916666666666668,57
21,54
21.083333333333332,59
21.166666666666668,54
21.25,59
21.333333333333332,59
21.416666666666668,59
21.5,60
21.583333333333332,56
21.666666666666668,58
21.75,60
21.833333333333332,59
21.916666666666668,60
22,55
22.083333333333332,60
22.166666666666668,59
22.25,55
22.333333333333332,56
22.416666666666668,56
22.5,54
22.583333333333332,57
22.666666666666668,56
22.75,55
22.833333333333332,58
22.916666666666668,58
23,56
23.083333333333332,56
23.166666666666668,55
23.25,57
23.333333333333332,58
23.416666666666668,61
23.5,61
23.583333333333332,60
23.666666666666668,56
23.75,61
23.833333333333332,56
23.916666666666668,59
24,59
24.083333333333332,55
24.166666666666668,55
24.25,58
24.333333333333332,59
24.416666666666668,56
24.5,58
24.583333333333332,57
24.666666666666668,55
24.75,60
24.833333333333332,59
24.916666666666668,57
25,60
25.083333333333332,58
25.166666666666668,57
25.25,62
25.333333333333332,62
25.416666666666668,62
25.5,54
25.583333333333332,59
25.666666666666668,58
25.75,59
25.833333333333332,58
25.916666666666668,58
26,57
26.083333333333332,60
26.166666666666668,62
26.25,60
26.333333333333332,56
26.416666666666668,60
26.5,56
26.583333333333332,60
26.666666666666668,56
26.75,59
26.833333333333332,59
26.916666666666668,58
27,61
27.083333333333332,55
27.166666666666668,59
27.25,55
27.333333333333332,57
27.416666666666668,58
27.5,55
27.583333333333332,54
27.666666666666668,54
27.75,61
27.833333333333332,58
27.916666666666668,60
28,59
28.083333333333332,60
28.166666666666668,59
28.25,58
28.333333333333332,58
28.416666666666668,58
28.5,58
28.583333333333332,60
28.666666666666668,57
28.75,55
28.833333333333332,57
28.916666666666668,54
29,60
29.083333333333332,57
29.166666666666668,61
29.25,60
29.333333333333332,59
29.416666666666668,60
29.5,57
29.583333333333332,58
29.666666666666668,59
29.75,58
29.833333333333332,62
29.916666666666668,58
30,56
30.083333333333332,58
30.166666666666668,59
30.25,57
30.333333333333332,56
30.416666666666668,58
30.5,59
30.583333333333332,60
30.666666666666668,56
30.75,60
30.833333333333332,61
30.916666666666668,56
31,60
31.083333333333332,61
31.166666666666668,59
31.25,57
31.333333333333332,57
31.416666666666668,59
31.5,57
31.583333333333332,60
31.666666666666668,61
31.75,60
31.833333333333332,60
31.916666666666668,59
32,59
32.083333333333336,57
32.166666666666664,57
32.25,59
32.333333333333336,61
32.416666666666664,59
32.5,60
32.583333333333336,60
32.666666666666664,61
32.75,56
32.833333333333336,57
32.916666666666664,59
33,58
33.083333333333336,57
33.166666666666664,60
33.25,60
33.333333333333336,56
33.416666666666664,61
33.5,58
33.583333333333336,58
33.666666666666664,58
33.75,60
33.833333333333336,59
33.916666666666664,58
34,63
34.083333333333336,60
34.166666666666664,61
34.25,60
34.333333333333336,60
34.416666666666664,58
34.5,62
34.583333333333336,61
34.666666666666664,61
34.75,60
34.833333333333336,57
34.916666666666664,60
35,62
35.083333333333336,62
35.166666666666664,59
35.25,62
35.333333333333336,57
35.416666666666664,63
35.5,59
35.583333333333336,57
35.666666666666664,62
35.75,64
35.833333333333336,63
35.916666666666664,60
36,58
36.083333333333336,62
36.166666666666664,62
36.25,57
36.333333333333336,60
36.416666666666664,60
36.5,61
36.583333333333336,61
36.666666666666664,61
36.75,60
36.833333333333336,58
36.916666666666664,62
37,60
37.083333333333336,62
37.166666666666664,61
37.25,61
37.333333333333336,62
37.416666666666664,60
37.5,61
37.583333333333336,62
37.666666666666664,60
37.75,60
37.833333333333336,60
37.916666666666664,62
38,66
38.083333333333336,65
38.166666666666664,58
38.25,63
38.333333333333336,65
38.416666666666664,64
38.5,66
38.583333333333336,58
38.666666666666664,65
38.75,64
38.833333333333336,62
38.916666666666664,66
39,61
39.083333333333336,64
39.166666666666664,62
39.25,62
39.333333333333336,61
39.416666666666664,62
39.5,64
39.583333333333336,58
39.666666666666664,59
39.75,60
39.833333333333336,61
39.916666666666664,62
40,58
40.083333333333336,62
40.166666666666664,60
40.25,64
40.333333333333336,61
40.416666666666664,63
40.5,60
40.583333333333336,61
40.666666666666664,65
40.75,60
40.833333333333336,62
40.916666666666664,61
41,62
41.083333333333336,66
41.166666666666664,61
41.25,62
41.333333333333336,58
41.416666666666664,66
41.5,63
41.583333333333336,62
41.666666666666664,65
41.75,63
41.833333333333336,64
41.916666666666664,60
42,64
42.083333333333336,62
42.166666666666664,60
42.25,63
42.333333333333336,62
42.416666666666664,65
42.5,64
42.583333333333336,58
42.666666666666664,61
42.75,64
42.833333333333336,58
42.916666666666664,65
43,59
43.083333333333336,60
43.166666666666664,62
43.25,63
43.333333333333336,61
43.416666666666664,62
43.5,62
43.583333333333336,60
43.666666666666664,64
43.75,63
43.833333333333336,60
43.916666666666664,64
44,63
44.083333333333336,61
44.166666666666664,62
44.25,63
44.333333333333336,63
44.416666666666664,61
44.5,62
44.583333333333336,61
44.666666666666664,62
44.75,66
44.833333333333336,60
44.916666666666664,63
45,61
45.083333333333336,58
45.166666666666664,61
45.25,63
45.333333333333336,62
45.416666666666664,63
45.5,62
45.583333333333336,66
45.666666666666664,62
45.75,63
45.833333333333336,64
45.916666666666664,66
46,62
46.083333333333336,65
46.166666666666664,65
46.25,60
46.333333333333336,64
46.416666666666664,61
46.5,59
46.583333333333336,65
46.666666666666664,64
46.75,59
46.833333333333336,62
46.916666666666664,65
47,65
47.083333333333336,61
47.166666666666664,59
47.25,65
47.333333333333336,62
47.416666666666664,64
47.5,62
47.583333333333336,63
47.666666666666664,64
47.75,66
47.833333333333336,59
47.916666666666664,64
