"Hours since thread went live","Sand Land: The Series - Episode 1 discussion"
0,1
0.08333333333333333,1
0.16666666666666666,1
0.25,1
0.3333333333333333,2
0.4166666666666667,2
0.5,2
0.5833333333333334,4
0.6666666666666666,4
0.75,4
0.8333333333333334,4
0.9166666666666666,4
1,6
1.0833333333333333,6
1.1666666666666667,6
1.25,6
1.3333333333333333,8
1.4166666666666667,8
1.5,9
1.5833333333333333,9
1.6666666666666667,8
1.75,8
1.8333333333333333,10
1.9166666666666667,10
2,9
2.0833333333333335,11
2.1666666666666665,13
2.25,13
2.3333333333333335,12
2.4166666666666665,14
2.5,15
2.5833333333333335,16
2.6666666666666665,17
2.75,16
2.8333333333333335,16
2.9166666666666665,17
3,17
3.0833333333333335,17
3.1666666666666665,19
3.25,19
3.3333333333333335,20
3.4166666666666665,19
3.5,21
3.5833333333333335,20
3.6666666666666665,21
3.75,23
3.8333333333333335,23
3.9166666666666665,24
4,23
4.083333333333333,25
4.166666666666667,25
4.25,23
4.333333333333333,25
4.416666666666667,26
4.5,25
4.583333333333333,26
4.666666666666667,23
4.75,25
4.833333333333333,23
4.916666666666667,26
5,25
5.083333333333333,26
5.166666666666667,29
5.25,28
5.333333333333333,26
5.416666666666667,27
5.5,29
5.583333333333333,32
5.666666666666667,32
5.75,31
5.833333333333333,29
5.916666666666667,29
6,29
6.083333333333333,29
6.166666666666667,29
6.25,32
6.333333333333333,30
6.416666666666667,29
6.5,32
6.583333333333333,31
6.666666666666667,30
6.75,36
6.833333333333333,35
6.916666666666667,33
7,34
7.083333333333333,31
7.166666666666667,35
7.25,32
7.333333333333333,37
7.416666666666667,32
7.5,34
7.583333333333333,35
7.666666666666667,38
7.75,32
7.833333333333333,36
7.916666666666667,37
8,38
8.083333333333334,38
8.166666666666666,34
8.25,41
8.333333333333334,34
8.416666666666666,36
8.5,40
8.583333333333334,35
8.666666666666666,37
8.75,40
8.833333333333334,41
8.916666666666666,37
9,35
9.083333333333334,37
9.166666666666666,41
9.25,41
9.333333333333334,41
9.416666666666666,40
9.5,40
9.583333333333334,41
9.666666666666666,43
9.75,40
9.833333333333334,42
9.916666666666666,43
10,41
10.083333333333334,42
10.166666666666666,40
10.25,42
10.333333333333334,43
10.416666666666666,43
10.5,42
10.583333333333334,44
10.666666666666666,44
10.75,43
10.833333333333334,39
10.916666666666666,44
11,45
11.083333333333334,45
11.166666666666666,45
11.25,46
11.333333333333334,45
11.416666666666666,44
11.5,44
11.583333333333334,47
11.666666666666666,42
11.75,46
11.833333333333334,45
11.916666666666666,44
12,44
12.083333333333334,47
12.166666666666666,50
12.25,48
12.333333333333334,49
12.416666666666666,45
12.5,45
12.583333333333334,48
12.666666666666666,49
12.75,50
12.833333333333334,48
12.916666666666666,52
13,49
13.083333333333334,47
13.166666666666666,47
13.25,49
13.333333333333334,48
13.416666666666666,49
13.5,48
13.583333333333334,48
13.666666666666666,49
13.75,48
13.833333333333334,51
13.916666666666666,47
14,49
14.083333333333334,52
14.166666666666666,46
14.25,47
14.333333333333334,49
14.416666666666666,46
14.5,45
14.583333333333334,46
14.666666666666666,47
14.75,47
14.833333333333334,49
14.916666666666666,46
15,50
15.083333333333334,49
15.166666666666666,51
15.25,50
15.333333333333334,49
15.416666666666666,48
15.5,51
15.583333333333334,50
15.666666666666666,51
15.75,55
15.833333333333334,51
15.916666666666666,51
16,54
16.083333333333332,54
16.166666666666668,51
16.25,53
16.333333333333332,51
16.416666666666668,52
16.5,53
16.583333333333332,51
16.666666666666668,54
16.75,52
16.833333333333332,56
16.916666666666668,56
17,55
17.083333333333332,56
17.166666666666668,55
17.25,55
17.333333333333332,56
17.416666666666668,54
17.5,55
17.583333333333332,55
17.666666666666668,57
17.75,55
17.833333333333332,60
17.916666666666668,56
18,56
18.083333333333332,56
18.166666666666668,58
18.25,58
18.333333333333332,55
18.416666666666668,59
18.5,53
18.583333333333332,57
18.666666666666668,54
18.75,56
18.833333333333332,56
18.916666666666668,57
19,58
19.083333333333332,57
19.166666666666668,57
19.25,56
19.333333333333332,58
19.416666666666668,55
19.5,59
19.583333333333332,56
19.666666666666668,57
19.75,57
19.833333333333332,55
19.916666666666668,56
20,54
20.083333333333332,58
20.166666666666668,60
20.25,59
20.333333333333332,59
20.416666666666668,58
20.5,58
20.583333333333332,62
20.666666666666668,61
20.75,62
20.833333333333332,59
20.916666666666668,59
21,60
21.083333333333332,60
21.166666666666668,58
21.25,58
21.333333333333332,59
21.416666666666668,59
21.5,56
21.583333333333332,60
21.666666666666668,58
21.75,62
21.833333333333332,64
21.916666666666668,58
22,63
22.083333333333332,61
22.166666666666668,60
22.25,58
22.333333333333332,57
22.416666666666668,64
22.5,62
22.583333333333332,60
22.666666666666668,61
22.75,59
22.833333333333332,58
22.916666666666668,63
23,59
23.083333333333332,62
23.166666666666668,59
23.25,61
23.333333333333332,60
23.416666666666668,57
23.5,61
23.583333333333332,58
23.666666666666668,60
23.75,60
23.833333333333332,61
23.916666666666668,59
24,61
24.083333333333332,62
24.166666666666668,65
24.25,64
24.333333333333332,63
24.416666666666668,65
24.5,65
24.583333333333332,60
24.666666666666668,65
24.75,67
24.833333333333332,60
24.916666666666668,61
25,68
25.083333333333332,66
25.166666666666668,66
25.25,62
25.333333333333332,64
25.416666666666668,62
25.5,66
25.583333333333332,66
25.666666666666668,62
25.75,65
25.833333333333332,62
25.916666666666668,66
26,64
26.083333333333332,66
26.166666666666668,63
26.25,63
26.333333333333332,63
26.416666666666668,65
26.5,67
26.583333333333332,66
26.666666666666668,62
26.75,65
26.833333333333332,67
26.916666666666668,61
27,65
27.083333333333332,61
27.166666666666668,66
27.25,65
27.333333333333332,65
27.416666666666668,65
27.5,68
27.583333333333332,63
27.666666666666668,65
27.75,64
27.833333333333332,65
27.916666666666668,65
28,61
28.083333333333332,64
28.166666666666668,64
28.25,69
28.333333333333332,64
28.416666666666668,66
28.5,66
28.583333333333332,65
28.666666666666668,64
28.75,67
28.833333333333332,69
28.916666666666668,63
29,69
29.083333333333332,62
29.166666666666668,64
29.25,67
29.333333333333332,64
29.416666666666668,64
29.5,67
29.583333333333332,62
29.666666666666668,61
29.75,65
29.833333333333332,66
29.916666666666668,66
30,61
30.083333333333332,64
30.166666666666668,62
30.25,68
30.333333333333332,65
30.416666666666668,66
30.5,66
30.583333333333332,67
30.666666666666668,64
30.75,65
30.833333333333332,62
30.916666666666668,65
31,63
31.083333333333332,67
31.166666666666668,64
31.25,61
31.333333333333332,66
31.416666666666668,64
31.5,64
31.583333333333332,65
31.666666666666668,66
31.75,67
31.833333333333332,66
31.916666666666668,66
32,66
32.083333333333336,63
32.166666666666664,65
32.25,67
32.333333333333336,69
32.416666666666664,66
32.5,70
32.583333333333336,69
32.666666666666664,67
32.75,66
32.833333333333336,66
32.916666666666664,64
33,66
33.083333333333336,66
33.166666666666664,68
33.25,67
33.333333333333336,67
33.416666666666664,67
33.5,67
33.583333333333336,68
33.666666666666664,69
33.75,68
33.833333333333336,65
33.916666666666664,67
34,67
34.083333333333336,70
34.166666666666664,68
34.25,68
34.333333333333336,71
34.416666666666664,68
34.5,64
34.583333333333336,71
34.75,69
34.833333333333336,68
34.916666666666664,70
35,64
35.083333333333336,66
35.166666666666664,71
35.25,72
35.333333333333336,66
35.416666666666664,70
35.5,69
35.583333333333336,68
