"Hours since thread went live","Tsuki ga Michibiku Isekai Douchuu Season 2 • Tsukimichi -Moonlit Fantasy- Season 2 - Episode 16 discussion"
26.75,751
26.833333333333332,754
26.916666666666668,759
27,752
27.083333333333332,754
27.166666666666668,757
27.25,759
27.333333333333332,757
27.416666666666668,761
27.5,759
27.583333333333332,764
27.666666666666668,763
27.75,763
27.833333333333332,759
27.916666666666668,760
28,767
28.083333333333332,763
28.166666666666668,762
28.25,766
28.333333333333332,768
28.416666666666668,762
28.5,773
28.583333333333332,771
28.666666666666668,767
28.75,767
28.833333333333332,766
28.916666666666668,772
29,772
29.083333333333332,774
29.166666666666668,765
29.25,771
29.333333333333332,768
29.416666666666668,768
29.5,772
29.583333333333332,771
29.666666666666668,770
29.75,774
29.833333333333332,776
29.916666666666668,774
30,771
30.083333333333332,773
30.166666666666668,772
30.25,780
30.333333333333332,773
30.416666666666668,774
30.5,775
30.583333333333332,779
30.666666666666668,775
30.75,776
30.833333333333332,774
30.916666666666668,782
31,779
31.083333333333332,781
31.166666666666668,778
31.25,780
31.333333333333332,780
31.416666666666668,774
31.5,778
31.583333333333332,776
31.666666666666668,784
31.75,787
31.833333333333332,776
31.916666666666668,780
32,784
32.083333333333336,780
32.166666666666664,787
32.25,790
32.333333333333336,786
32.416666666666664,787
32.5,790
32.583333333333336,783
32.666666666666664,786
32.75,786
32.833333333333336,784
32.916666666666664,792
33,789
33.083333333333336,785
33.166666666666664,789
33.25,791
33.333333333333336,790
33.416666666666664,787
33.5,793
33.583333333333336,788
33.666666666666664,794
33.75,794
33.833333333333336,791
33.916666666666664,790
34,796
34.083333333333336,791
34.166666666666664,794
34.25,796
34.333333333333336,794
34.416666666666664,792
34.5,788
34.583333333333336,798
34.666666666666664,798
34.75,796
34.833333333333336,796
34.916666666666664,797
35,794
35.083333333333336,798
35.166666666666664,798
35.25,795
35.333333333333336,797
35.416666666666664,798
35.5,801
35.583333333333336,796
35.666666666666664,794
35.75,799
35.833333333333336,801
35.916666666666664,802
36,794
36.083333333333336,804
36.166666666666664,804
36.25,800
36.333333333333336,794
36.416666666666664,799
36.5,800
36.583333333333336,804
36.666666666666664,806
36.75,799
36.833333333333336,800
36.916666666666664,805
37,798
37.083333333333336,801
37.166666666666664,804
37.25,801
37.333333333333336,799
37.416666666666664,805
37.5,802
37.583333333333336,800
37.666666666666664,806
37.75,806
37.833333333333336,800
37.916666666666664,804
38,798
38.083333333333336,802
38.166666666666664,807
38.25,802
38.333333333333336,800
38.416666666666664,802
38.5,799
38.583333333333336,802
38.666666666666664,806
38.75,808
38.833333333333336,799
38.916666666666664,802
39,803
39.083333333333336,803
39.166666666666664,801
39.25,805
39.333333333333336,803
39.416666666666664,804
39.5,811
39.583333333333336,811
39.666666666666664,805
39.75,808
39.833333333333336,806
39.916666666666664,807
40,810
40.083333333333336,804
40.166666666666664,814
40.25,815
40.333333333333336,810
40.416666666666664,805
40.5,810
40.583333333333336,807
40.666666666666664,803
40.75,811
40.833333333333336,811
40.916666666666664,806
41,806
41.083333333333336,806
41.166666666666664,809
41.25,813
41.333333333333336,811
41.416666666666664,812
41.5,806
41.583333333333336,808
41.666666666666664,811
41.75,809
41.833333333333336,813
41.916666666666664,810
42,810
42.083333333333336,804
42.166666666666664,812
42.25,810
42.333333333333336,811
42.416666666666664,807
42.5,808
42.583333333333336,812
42.666666666666664,814
42.75,808
42.833333333333336,809
42.916666666666664,814
43,809
43.083333333333336,807
43.166666666666664,812
43.25,805
43.333333333333336,812
43.416666666666664,811
43.5,811
43.583333333333336,812
43.666666666666664,810
43.75,811
43.833333333333336,814
43.916666666666664,810
44,808
44.083333333333336,811
44.166666666666664,812
44.25,815
44.333333333333336,816
44.416666666666664,814
44.5,812
44.583333333333336,810
44.666666666666664,806
44.75,806
44.833333333333336,810
44.916666666666664,806
45,810
45.083333333333336,815
45.166666666666664,810
45.25,809
45.333333333333336,809
45.416666666666664,811
45.5,811
45.583333333333336,805
45.666666666666664,807
45.75,805
45.833333333333336,809
45.916666666666664,812
46,810
46.083333333333336,808
46.166666666666664,810
46.25,807
46.333333333333336,809
46.416666666666664,814
46.5,811
46.583333333333336,812
46.666666666666664,811
46.75,815
46.833333333333336,812
46.916666666666664,807
47,811
47.083333333333336,814
47.166666666666664,815
47.25,811
47.333333333333336,807
47.416666666666664,808
47.5,812
47.583333333333336,812
47.666666666666664,806
47.75,811
47.833333333333336,814
47.916666666666664,811
