"Hours since thread went live","Yuru Camp△ Season 3 • Laid-Back Camp Season 3 - Episode 8 discussion"
16.666666666666668,499
16.75,494
16.833333333333332,500
16.916666666666668,499
17,500
17.083333333333332,498
17.166666666666668,500
17.25,504
17.333333333333332,503
17.416666666666668,509
17.5,505
17.583333333333332,505
17.666666666666668,504
17.75,509
17.833333333333332,503
17.916666666666668,506
18,510
18.083333333333332,508
18.166666666666668,516
18.25,514
18.333333333333332,514
18.416666666666668,517
18.5,510
18.583333333333332,510
18.666666666666668,513
18.75,519
18.833333333333332,515
18.916666666666668,519
19,518
19.083333333333332,515
19.166666666666668,515
19.25,520
19.333333333333332,520
19.416666666666668,523
19.5,516
19.583333333333332,517
19.666666666666668,522
19.75,516
19.833333333333332,515
19.916666666666668,518
20,519
20.083333333333332,520
20.166666666666668,518
20.25,515
20.333333333333332,524
20.416666666666668,519
20.5,518
20.583333333333332,518
20.666666666666668,528
20.75,523
20.833333333333332,528
20.916666666666668,524
21,532
21.083333333333332,529
21.166666666666668,531
21.25,529
21.333333333333332,526
21.416666666666668,532
21.5,533
21.583333333333332,532
21.666666666666668,530
21.75,528
21.833333333333332,535
21.916666666666668,538
22,533
22.083333333333332,538
22.166666666666668,530
22.25,536
22.333333333333332,539
22.416666666666668,540
22.5,540
22.583333333333332,534
22.666666666666668,540
22.75,536
22.833333333333332,534
22.916666666666668,538
23,535
23.083333333333332,541
23.166666666666668,536
23.25,542
23.333333333333332,541
23.416666666666668,545
23.5,546
23.583333333333332,544
23.666666666666668,540
23.75,538
23.833333333333332,537
23.916666666666668,545
24,544
24.083333333333332,537
24.166666666666668,545
24.25,548
24.333333333333332,539
24.416666666666668,549
24.5,543
24.583333333333332,544
24.666666666666668,549
24.75,546
24.833333333333332,552
24.916666666666668,544
25,548
25.083333333333332,546
25.166666666666668,550
25.25,554
25.333333333333332,551
25.416666666666668,550
25.5,552
25.583333333333332,553
25.666666666666668,553
25.75,556
25.833333333333332,560
25.916666666666668,557
26,562
26.083333333333332,557
26.166666666666668,556
26.25,557
26.333333333333332,560
26.416666666666668,553
26.5,555
26.583333333333332,557
26.666666666666668,559
26.75,559
26.833333333333332,559
26.916666666666668,561
27,564
27.083333333333332,559
27.166666666666668,561
27.25,559
27.333333333333332,563
27.416666666666668,566
27.5,567
27.583333333333332,567
27.666666666666668,563
27.75,560
27.833333333333332,567
27.916666666666668,571
28,571
28.083333333333332,567
28.166666666666668,569
28.25,572
28.333333333333332,571
28.416666666666668,567
28.5,566
28.583333333333332,568
28.666666666666668,563
28.75,568
28.833333333333332,566
28.916666666666668,561
29,566
29.083333333333332,571
29.166666666666668,564
29.25,568
29.333333333333332,568
29.416666666666668,570
29.5,566
29.583333333333332,570
29.666666666666668,568
29.75,566
29.833333333333332,575
29.916666666666668,570
30,566
30.083333333333332,575
30.166666666666668,573
30.25,568
30.333333333333332,564
30.416666666666668,568
30.5,566
30.583333333333332,567
30.666666666666668,569
30.75,569
30.833333333333332,569
30.916666666666668,571
31,568
31.083333333333332,570
31.166666666666668,576
31.25,570
31.333333333333332,570
31.416666666666668,572
31.5,574
31.583333333333332,580
31.666666666666668,574
31.75,577
31.833333333333332,582
31.916666666666668,578
32,580
32.083333333333336,576
32.166666666666664,576
32.25,577
32.333333333333336,577
32.416666666666664,576
32.5,572
32.583333333333336,580
32.666666666666664,577
32.75,577
32.833333333333336,577
32.916666666666664,576
33,577
33.083333333333336,575
33.166666666666664,576
33.25,576
33.333333333333336,577
33.416666666666664,577
33.5,571
33.583333333333336,578
33.666666666666664,572
33.75,577
33.833333333333336,573
33.916666666666664,579
34,575
34.083333333333336,579
34.166666666666664,577
34.25,575
34.333333333333336,576
34.416666666666664,575
34.5,576
34.583333333333336,578
34.666666666666664,577
34.75,573
34.833333333333336,577
34.916666666666664,572
35,577
35.083333333333336,579
35.166666666666664,578
35.25,576
35.333333333333336,573
35.416666666666664,579
35.5,577
35.583333333333336,575
35.666666666666664,579
35.75,575
35.833333333333336,579
35.916666666666664,581
36,579
36.083333333333336,582
36.166666666666664,576
36.25,573
36.333333333333336,581
36.416666666666664,578
36.5,581
36.583333333333336,577
36.666666666666664,575
36.75,580
36.833333333333336,574
36.916666666666664,577
37,583
37.083333333333336,577
37.166666666666664,579
37.25,581
37.333333333333336,586
37.416666666666664,578
37.5,579
37.583333333333336,581
37.666666666666664,581
37.75,577
37.833333333333336,578
37.916666666666664,576
38,582
38.083333333333336,584
38.166666666666664,583
38.25,581
38.333333333333336,581
38.416666666666664,576
38.5,584
38.583333333333336,576
38.666666666666664,585
38.75,583
38.833333333333336,577
38.916666666666664,580
39,583
39.083333333333336,580
39.166666666666664,582
39.25,580
39.333333333333336,587
39.416666666666664,586
39.5,586
39.583333333333336,584
39.666666666666664,587
39.75,576
39.833333333333336,583
39.916666666666664,589
40,581
40.083333333333336,583
40.166666666666664,583
40.25,586
40.333333333333336,587
40.416666666666664,585
40.5,584
40.583333333333336,579
40.666666666666664,582
40.75,587
40.833333333333336,581
40.916666666666664,582
41,582
41.083333333333336,584
41.166666666666664,589
41.25,583
41.333333333333336,586
41.416666666666664,585
41.5,589
41.583333333333336,590
41.666666666666664,586
41.75,586
41.833333333333336,585
41.916666666666664,589
42,588
42.083333333333336,583
42.166666666666664,589
42.25,588
42.333333333333336,585
42.416666666666664,589
42.5,584
42.583333333333336,590
42.666666666666664,579
42.75,588
42.833333333333336,587
42.916666666666664,582
43,586
43.083333333333336,585
43.166666666666664,591
43.25,588
43.333333333333336,582
43.416666666666664,585
43.5,585
43.583333333333336,582
43.666666666666664,582
43.75,579
43.833333333333336,586
43.916666666666664,586
44,590
44.083333333333336,586
44.166666666666664,588
44.25,581
44.333333333333336,587
44.416666666666664,585
44.5,585
44.583333333333336,587
44.666666666666664,586
44.75,590
44.833333333333336,590
44.916666666666664,590
45,588
45.083333333333336,585
45.166666666666664,584
45.25,588
45.333333333333336,589
45.416666666666664,591
45.5,589
45.583333333333336,593
45.666666666666664,589
45.75,582
45.833333333333336,593
45.916666666666664,588
46,589
46.083333333333336,588
46.166666666666664,591
46.25,592
46.333333333333336,587
46.416666666666664,588
46.5,586
46.583333333333336,586
46.666666666666664,591
46.75,591
46.833333333333336,589
46.916666666666664,586
47,590
47.083333333333336,589
47.166666666666664,591
47.25,584
47.333333333333336,585
47.416666666666664,591
47.5,589
47.583333333333336,587
47.666666666666664,588
47.75,586
47.833333333333336,587
47.916666666666664,589
