"Hours since thread went live","Astro Note - Episode 3 discussion"
26.583333333333332,188
26.666666666666668,193
26.75,188
26.833333333333332,192
26.916666666666668,192
27,194
27.083333333333332,190
27.166666666666668,187
27.25,194
27.333333333333332,190
27.416666666666668,187
27.5,189
27.583333333333332,189
27.666666666666668,187
27.75,189
27.833333333333332,190
27.916666666666668,187
28,189
28.083333333333332,193
28.166666666666668,192
28.25,192
28.333333333333332,189
28.416666666666668,189
28.5,192
28.583333333333332,190
28.666666666666668,193
28.75,191
28.833333333333332,191
28.916666666666668,189
29,192
29.083333333333332,194
29.166666666666668,191
29.25,191
29.333333333333332,193
29.416666666666668,194
29.5,191
29.583333333333332,194
29.666666666666668,191
29.75,195
29.833333333333332,195
29.916666666666668,193
30,193
30.083333333333332,194
30.166666666666668,188
30.25,192
30.333333333333332,194
30.416666666666668,190
30.5,194
30.583333333333332,192
30.666666666666668,191
30.75,191
30.833333333333332,192
30.916666666666668,194
31,189
31.083333333333332,194
31.166666666666668,190
31.25,189
31.333333333333332,191
31.416666666666668,193
31.5,195
31.583333333333332,189
31.666666666666668,188
31.75,192
31.833333333333332,192
31.916666666666668,191
32,196
32.083333333333336,196
32.166666666666664,192
32.25,190
32.333333333333336,195
32.416666666666664,195
32.5,194
32.583333333333336,191
32.666666666666664,193
32.75,190
32.833333333333336,188
32.916666666666664,190
33,188
33.083333333333336,193
33.166666666666664,191
33.25,189
33.333333333333336,191
33.416666666666664,195
33.5,191
33.583333333333336,190
33.666666666666664,188
33.75,193
33.833333333333336,192
33.916666666666664,197
34,194
34.083333333333336,194
34.166666666666664,192
34.25,194
34.333333333333336,193
34.416666666666664,194
34.5,192
34.583333333333336,197
34.666666666666664,193
34.75,197
34.833333333333336,194
34.916666666666664,191
35,193
35.083333333333336,192
35.166666666666664,196
35.25,194
35.333333333333336,199
35.416666666666664,192
35.5,197
35.583333333333336,194
35.666666666666664,194
35.75,196
35.833333333333336,194
35.916666666666664,198
36,194
36.083333333333336,195
36.166666666666664,197
36.25,195
36.333333333333336,196
36.416666666666664,194
36.5,195
36.583333333333336,198
36.666666666666664,194
36.75,192
36.833333333333336,193
36.916666666666664,192
37,192
37.083333333333336,193
37.166666666666664,194
37.25,198
37.333333333333336,193
37.416666666666664,195
37.5,197
37.583333333333336,195
37.666666666666664,196
37.75,196
37.833333333333336,195
37.916666666666664,199
38,192
38.083333333333336,200
38.166666666666664,199
38.25,200
38.333333333333336,197
38.416666666666664,195
38.5,198
38.583333333333336,196
38.666666666666664,195
38.75,195
38.833333333333336,196
38.916666666666664,196
39,193
39.083333333333336,193
39.166666666666664,194
39.25,197
39.333333333333336,194
39.416666666666664,198
39.5,197
39.583333333333336,193
39.666666666666664,192
39.75,192
39.833333333333336,198
39.916666666666664,194
40,199
40.083333333333336,196
40.166666666666664,195
40.25,196
40.333333333333336,196
40.416666666666664,199
40.5,194
40.583333333333336,195
40.666666666666664,195
40.75,196
40.833333333333336,199
40.916666666666664,193
41,194
41.083333333333336,194
41.166666666666664,199
41.25,198
41.333333333333336,196
41.416666666666664,194
41.5,194
41.583333333333336,195
41.666666666666664,199
41.75,194
41.833333333333336,199
41.916666666666664,195
42,200
42.083333333333336,194
42.166666666666664,198
42.25,195
42.333333333333336,196
42.416666666666664,198
42.5,195
42.583333333333336,196
42.666666666666664,193
42.75,192
42.833333333333336,197
42.916666666666664,192
43,196
43.083333333333336,197
43.166666666666664,199
43.25,196
43.333333333333336,197
43.416666666666664,197
43.5,198
43.583333333333336,196
43.666666666666664,195
43.75,198
43.833333333333336,197
43.916666666666664,193
44,197
44.083333333333336,201
44.166666666666664,199
44.25,200
44.333333333333336,199
44.416666666666664,194
44.5,195
44.583333333333336,199
44.666666666666664,199
44.75,197
44.833333333333336,197
44.916666666666664,201
45,196
45.083333333333336,196
45.166666666666664,198
45.25,200
45.333333333333336,199
45.416666666666664,194
45.5,199
45.583333333333336,196
45.666666666666664,198
45.75,197
45.833333333333336,198
45.916666666666664,200
46,200
46.083333333333336,195
46.166666666666664,196
46.25,194
46.333333333333336,197
46.416666666666664,199
46.5,199
46.583333333333336,201
46.666666666666664,196
46.75,201
46.833333333333336,199
46.916666666666664,200
47,197
47.083333333333336,198
47.166666666666664,203
47.25,202
47.333333333333336,202
47.416666666666664,200
47.5,199
47.583333333333336,201
47.666666666666664,203
47.75,197
47.833333333333336,202
47.916666666666664,203
