"Hours since thread went live","Meitantei Conan • Case Closed - Episode 1116 discussion"
39.166666666666664,13
39.25,12
39.333333333333336,12
39.416666666666664,13
39.5,14
39.583333333333336,14
39.666666666666664,15
39.75,14
39.833333333333336,15
39.916666666666664,12
40,12
40.083333333333336,14
40.166666666666664,14
40.25,15
40.333333333333336,15
40.416666666666664,15
40.5,16
40.583333333333336,14
40.666666666666664,13
40.75,14
40.833333333333336,15
40.916666666666664,14
41,13
41.083333333333336,16
41.166666666666664,15
41.25,13
41.333333333333336,14
41.416666666666664,14
41.5,13
41.583333333333336,15
41.666666666666664,12
41.75,14
41.833333333333336,15
41.916666666666664,15
42,15
42.083333333333336,15
42.166666666666664,13
42.25,15
42.333333333333336,13
42.416666666666664,13
42.5,15
42.583333333333336,16
42.666666666666664,15
42.75,13
42.833333333333336,12
42.916666666666664,14
43,14
43.083333333333336,15
43.166666666666664,14
43.25,14
43.333333333333336,16
43.416666666666664,13
43.5,13
43.583333333333336,15
43.666666666666664,14
43.75,14
43.833333333333336,14
43.916666666666664,14
44,13
44.083333333333336,14
44.166666666666664,13
44.25,12
44.333333333333336,14
44.416666666666664,13
44.5,14
44.583333333333336,12
44.666666666666664,15
44.75,14
44.833333333333336,14
44.916666666666664,14
45,15
45.083333333333336,12
45.166666666666664,15
45.25,16
45.333333333333336,15
45.416666666666664,15
45.5,15
45.583333333333336,15
45.666666666666664,15
45.75,12
45.833333333333336,14
45.916666666666664,15
46,12
46.083333333333336,15
46.166666666666664,13
46.25,15
46.333333333333336,12
46.416666666666664,15
46.5,14
46.583333333333336,14
46.666666666666664,14
46.75,15
46.833333333333336,13
46.916666666666664,15
47,15
47.083333333333336,16
47.166666666666664,15
47.25,15
47.333333333333336,14
47.416666666666664,16
47.5,15
47.583333333333336,15
47.666666666666664,13
47.75,14
47.833333333333336,16
47.916666666666664,15
