"Hours since thread went live","Shinkalion: Change the World - Episode 1 discussion"
33.666666666666664,33
33.75,33
33.833333333333336,37
33.916666666666664,33
34,35
34.083333333333336,35
34.166666666666664,36
34.25,33
34.333333333333336,33
34.416666666666664,35
34.5,38
34.583333333333336,33
34.666666666666664,36
34.75,34
34.833333333333336,36
34.916666666666664,35
35,35
35.083333333333336,35
35.166666666666664,33
35.25,34
35.333333333333336,38
35.416666666666664,31
35.5,34
35.583333333333336,35
35.666666666666664,32
35.75,34
35.833333333333336,35
35.916666666666664,33
36,35
36.083333333333336,30
36.166666666666664,34
36.25,35
36.333333333333336,34
36.416666666666664,35
36.5,35
36.583333333333336,33
36.666666666666664,31
36.75,36
36.833333333333336,31
36.916666666666664,37
37,33
37.083333333333336,33
37.166666666666664,31
37.25,36
37.333333333333336,35
37.416666666666664,34
37.5,36
37.583333333333336,34
37.666666666666664,34
37.75,36
37.833333333333336,34
37.916666666666664,35
38,31
38.083333333333336,36
38.166666666666664,35
38.333333333333336,35
38.416666666666664,35
38.5,33
38.583333333333336,37
38.666666666666664,35
38.75,34
38.833333333333336,36
38.916666666666664,32
39,37
39.083333333333336,35
39.166666666666664,39
39.25,37
39.333333333333336,32
39.416666666666664,34
39.5,33
39.583333333333336,32
39.666666666666664,31
39.75,37
39.833333333333336,31
39.916666666666664,37
40,35
40.083333333333336,33
40.166666666666664,36
40.25,35
40.333333333333336,33
40.416666666666664,38
40.5,36
40.583333333333336,36
40.666666666666664,33
40.75,36
40.833333333333336,32
40.916666666666664,32
41,33
41.083333333333336,35
41.166666666666664,33
41.25,34
41.333333333333336,35
41.416666666666664,34
41.5,35
41.583333333333336,36
41.666666666666664,35
41.75,36
41.833333333333336,33
41.916666666666664,35
42,39
42.083333333333336,34
42.166666666666664,36
42.25,34
42.333333333333336,36
42.416666666666664,33
42.5,35
42.583333333333336,36
42.666666666666664,37
42.75,34
42.833333333333336,33
42.916666666666664,35
43,35
43.083333333333336,34
43.166666666666664,37
43.25,34
43.333333333333336,34
43.416666666666664,35
43.5,37
43.583333333333336,36
43.666666666666664,37
43.75,36
43.833333333333336,38
43.916666666666664,36
44,33
44.083333333333336,37
44.166666666666664,34
44.25,36
44.333333333333336,36
44.416666666666664,34
44.5,32
44.583333333333336,36
44.666666666666664,32
44.75,36
44.833333333333336,32
44.916666666666664,33
45,37
45.083333333333336,39
45.166666666666664,35
45.25,38
45.333333333333336,34
45.416666666666664,33
45.5,38
45.583333333333336,33
45.666666666666664,38
45.75,36
45.833333333333336,36
45.916666666666664,32
46,33
46.083333333333336,36
46.166666666666664,35
46.25,38
46.333333333333336,36
46.416666666666664,36
46.5,36
46.583333333333336,38
46.666666666666664,35
46.75,32
46.833333333333336,34
46.916666666666664,37
47,38
47.083333333333336,36
47.166666666666664,38
47.25,35
47.333333333333336,38
47.416666666666664,34
47.5,34
47.583333333333336,33
47.666666666666664,35
47.75,34
47.833333333333336,32
47.916666666666664,31
