"Hours since thread went live","Odekake Kozame - Episode 58 discussion"
0,1
0,2
0.08333333333333333,3
0.16666666666666666,3
0.25,3
0.3333333333333333,3
0.4166666666666667,3
0.5,3
0.5833333333333334,2
0.6666666666666666,2
0.75,2
0.8333333333333334,2
0.9166666666666666,2
1,2
1.0833333333333333,2
1.1666666666666667,2
1.25,2
1.3333333333333333,2
1.4166666666666667,2
1.5,3
1.5833333333333333,2
1.6666666666666667,3
1.75,2
1.8333333333333333,3
1.9166666666666667,3
2,3
2.0833333333333335,3
2.1666666666666665,3
2.25,5
2.3333333333333335,6
2.4166666666666665,5
2.5,5
2.5833333333333335,5
2.6666666666666665,5
2.75,4
2.8333333333333335,5
2.9166666666666665,6
3,6
3.0833333333333335,7
3.1666666666666665,6
3.25,7
3.3333333333333335,6
3.4166666666666665,6
3.5,7
3.5833333333333335,7
3.6666666666666665,8
3.75,7
3.8333333333333335,6
3.9166666666666665,6
4,7
4.083333333333333,7
4.166666666666667,8
4.25,7
4.333333333333333,5
4.416666666666667,7
4.5,8
4.583333333333333,8
4.666666666666667,7
4.75,10
4.833333333333333,10
4.916666666666667,7
5,9
5.083333333333333,8
5.166666666666667,6
5.25,10
5.333333333333333,9
5.416666666666667,9
5.5,12
5.583333333333333,8
5.666666666666667,8
5.75,9
5.833333333333333,10
5.916666666666667,11
6,9
6.083333333333333,10
6.166666666666667,12
6.25,12
6.333333333333333,12
6.416666666666667,10
6.5,11
6.583333333333333,10
6.666666666666667,11
6.75,10
6.833333333333333,12
6.916666666666667,11
7,10
7.083333333333333,9
7.166666666666667,10
7.25,12
7.333333333333333,9
7.416666666666667,9
7.5,11
7.583333333333333,10
7.666666666666667,9
7.75,10
7.833333333333333,11
7.916666666666667,10
8,11
8.083333333333334,10
8.166666666666666,9
8.25,12
8.333333333333334,12
8.416666666666666,10
8.833333333333334,11
8.916666666666666,10
9,10
9.083333333333334,13
9.166666666666666,10
9.25,13
9.333333333333334,10
9.416666666666666,12
9.5,10
9.583333333333334,10
9.666666666666666,10
9.75,12
9.833333333333334,11
9.916666666666666,10
10,9
10.083333333333334,12
10.166666666666666,12
10.25,12
10.333333333333334,11
10.416666666666666,10
10.5,8
10.583333333333334,12
10.666666666666666,9
10.75,10
10.833333333333334,11
10.916666666666666,9
11,8
11.083333333333334,10
11.166666666666666,9
11.25,10
11.333333333333334,11
11.416666666666666,11
11.5,12
11.583333333333334,8
11.666666666666666,11
11.75,10
11.833333333333334,10
11.916666666666666,9
12,10
12.083333333333334,11
12.166666666666666,8
12.25,9
12.333333333333334,10
12.416666666666666,11
12.5,10
12.583333333333334,8
12.666666666666666,12
12.75,11
12.833333333333334,9
12.916666666666666,9
13,11
13.083333333333334,10
13.166666666666666,11
13.25,8
13.333333333333334,12
13.416666666666666,8
13.5,11
13.583333333333334,9
13.666666666666666,12
13.75,12
13.833333333333334,8
13.916666666666666,12
14,10
14.083333333333334,10
14.166666666666666,9
14.25,12
14.333333333333334,9
14.416666666666666,12
14.5,9
14.583333333333334,13
14.666666666666666,12
14.75,11
14.833333333333334,13
14.916666666666666,11
15,11
15.083333333333334,9
15.166666666666666,10
15.25,11
15.333333333333334,12
15.416666666666666,11
15.5,10
15.583333333333334,13
15.666666666666666,11
15.75,11
15.833333333333334,12
15.916666666666666,9
16,11
16.083333333333332,10
16.166666666666668,11
16.25,13
16.333333333333332,11
16.416666666666668,13
16.5,9
16.583333333333332,13
16.666666666666668,13
16.75,10
16.833333333333332,11
16.916666666666668,11
17,11
17.083333333333332,10
17.166666666666668,12
17.25,10
17.333333333333332,10
17.416666666666668,13
17.5,10
17.583333333333332,9
17.666666666666668,12
17.75,9
17.833333333333332,9
17.916666666666668,13
18,11
18.083333333333332,10
18.166666666666668,11
18.25,12
18.333333333333332,11
18.416666666666668,12
18.5,11
18.583333333333332,13
18.666666666666668,12
18.75,14
18.833333333333332,12
18.916666666666668,12
19,13
19.083333333333332,13
19.166666666666668,11
19.25,13
19.333333333333332,11
19.416666666666668,10
19.5,10
19.583333333333332,10
19.666666666666668,13
19.75,10
19.833333333333332,11
19.916666666666668,10
20,13
20.083333333333332,13
20.166666666666668,14
20.25,11
20.333333333333332,12
20.416666666666668,13
20.5,10
20.583333333333332,14
20.666666666666668,12
20.75,13
20.833333333333332,12
20.916666666666668,11
21,12
21.083333333333332,13
21.166666666666668,13
21.25,11
21.333333333333332,13
21.416666666666668,12
21.5,13
21.583333333333332,15
21.666666666666668,14
21.75,11
21.833333333333332,14
21.916666666666668,13
22,14
22.083333333333332,14
22.166666666666668,13
22.25,14
22.333333333333332,11
22.416666666666668,12
22.5,14
22.583333333333332,14
22.666666666666668,13
22.75,12
22.833333333333332,11
22.916666666666668,14
23,15
23.083333333333332,11
23.166666666666668,13
23.25,11
23.333333333333332,14
23.416666666666668,12
23.5,12
23.583333333333332,14
23.666666666666668,14
23.75,13
23.833333333333332,15
23.916666666666668,14
24,15
24.083333333333332,14
24.166666666666668,14
24.25,13
24.333333333333332,14
24.416666666666668,13
24.5,14
24.583333333333332,14
24.666666666666668,16
24.75,13
24.833333333333332,14
24.916666666666668,14
25,16
25.083333333333332,14
25.166666666666668,13
25.25,13
25.333333333333332,15
25.416666666666668,13
25.5,16
25.583333333333332,15
25.666666666666668,15
25.75,12
25.833333333333332,14
25.916666666666668,12
26,13
26.083333333333332,14
26.166666666666668,13
26.25,16
26.333333333333332,14
26.416666666666668,15
26.5,14
26.583333333333332,14
26.666666666666668,14
26.75,14
26.833333333333332,14
26.916666666666668,14
27,14
27.083333333333332,14
27.166666666666668,12
27.25,15
27.333333333333332,15
27.416666666666668,14
27.5,14
27.583333333333332,14
27.666666666666668,15
27.75,13
27.833333333333332,14
27.916666666666668,13
28,15
28.083333333333332,14
28.166666666666668,14
28.25,13
28.333333333333332,15
28.416666666666668,14
28.5,13
28.583333333333332,14
28.666666666666668,12
28.75,12
28.833333333333332,13
28.916666666666668,14
29,15
29.083333333333332,13
29.166666666666668,14
29.25,15
29.333333333333332,16
29.416666666666668,16
29.5,15
29.583333333333332,13
29.666666666666668,14
29.75,14
29.833333333333332,14
29.916666666666668,15
30,12
30.083333333333332,14
30.166666666666668,15
30.25,14
30.333333333333332,13
30.416666666666668,14
30.5,16
30.583333333333332,14
30.666666666666668,17
30.75,17
30.833333333333332,14
30.916666666666668,16
31,18
31.083333333333332,15
31.166666666666668,16
31.25,15
31.333333333333332,15
31.416666666666668,16
31.5,16
31.583333333333332,14
31.666666666666668,15
31.75,18
31.833333333333332,16
31.916666666666668,16
32,18
32.083333333333336,15
32.166666666666664,15
32.25,18
32.333333333333336,18
32.416666666666664,16
32.5,15
32.583333333333336,17
32.666666666666664,16
32.75,17
32.833333333333336,16
32.916666666666664,15
33,16
33.083333333333336,17
33.166666666666664,16
33.25,16
33.333333333333336,18
33.416666666666664,16
33.5,16
33.583333333333336,15
33.666666666666664,17
33.75,16
33.833333333333336,16
33.916666666666664,16
34,14
