"Hours since thread went live","One Piece - Episode 1099 discussion"
33.833333333333336,85
33.916666666666664,83
34,83
34.083333333333336,84
34.166666666666664,85
34.25,83
34.333333333333336,85
34.416666666666664,87
34.5,80
34.583333333333336,83
34.666666666666664,79
34.75,84
34.833333333333336,79
34.916666666666664,82
35,83
35.083333333333336,84
35.166666666666664,81
35.25,84
35.333333333333336,83
35.416666666666664,83
35.5,83
35.583333333333336,86
35.666666666666664,84
35.75,83
35.833333333333336,83
35.916666666666664,86
36,81
36.083333333333336,85
36.166666666666664,81
36.25,86
36.333333333333336,80
36.416666666666664,84
36.5,82
36.583333333333336,81
36.666666666666664,83
36.75,83
36.833333333333336,85
36.916666666666664,82
37,84
37.083333333333336,80
37.166666666666664,81
37.25,83
37.333333333333336,83
37.416666666666664,84
37.5,82
37.583333333333336,83
37.666666666666664,82
37.75,84
37.833333333333336,83
37.916666666666664,83
38,82
38.083333333333336,86
38.166666666666664,88
38.25,86
38.333333333333336,87
38.416666666666664,86
38.5,88
38.583333333333336,88
38.666666666666664,86
38.75,87
38.833333333333336,82
38.916666666666664,87
39,81
39.083333333333336,85
39.166666666666664,87
39.25,82
39.333333333333336,83
39.416666666666664,82
39.5,87
39.583333333333336,83
39.666666666666664,86
39.75,85
39.833333333333336,88
39.916666666666664,82
40,88
40.083333333333336,89
40.166666666666664,85
40.25,86
40.333333333333336,84
40.416666666666664,87
40.5,86
40.583333333333336,83
40.666666666666664,83
40.75,85
40.833333333333336,85
40.916666666666664,86
41,87
41.083333333333336,85
41.166666666666664,87
41.25,86
41.333333333333336,84
41.416666666666664,86
41.5,88
41.583333333333336,85
41.666666666666664,86
41.75,83
41.833333333333336,86
41.916666666666664,88
42,89
42.083333333333336,84
42.166666666666664,87
42.25,85
42.333333333333336,84
42.416666666666664,84
42.5,83
42.583333333333336,86
42.666666666666664,86
42.75,86
42.833333333333336,87
42.916666666666664,88
43,85
43.083333333333336,86
43.166666666666664,85
43.25,84
43.333333333333336,84
43.416666666666664,82
43.5,88
43.583333333333336,86
43.666666666666664,87
43.75,87
43.833333333333336,88
43.916666666666664,89
44,82
44.083333333333336,83
44.166666666666664,86
44.25,86
44.333333333333336,85
44.416666666666664,84
44.5,88
44.583333333333336,84
44.666666666666664,86
44.75,85
44.833333333333336,84
44.916666666666664,87
45,87
45.083333333333336,83
45.166666666666664,86
45.25,88
45.333333333333336,84
45.416666666666664,84
45.5,89
45.583333333333336,83
45.666666666666664,86
45.75,90
45.833333333333336,84
45.916666666666664,87
46,85
46.083333333333336,84
46.166666666666664,83
46.25,87
46.333333333333336,85
46.416666666666664,83
46.5,87
46.583333333333336,85
46.666666666666664,85
46.75,88
46.833333333333336,86
46.916666666666664,90
47,84
47.083333333333336,88
47.166666666666664,85
47.25,87
47.333333333333336,84
47.416666666666664,86
47.5,86
47.583333333333336,86
47.666666666666664,88
47.75,89
47.833333333333336,82
47.916666666666664,87
