"Hours since thread went live","Kusuriya no Hitorigoto • The Apothecary Diaries - Episode 22 discussion"
24.416666666666668,2451
24.5,2449
24.583333333333332,2447
24.666666666666668,2458
24.75,2453
24.833333333333332,2457
24.916666666666668,2465
25,2460
25.083333333333332,2456
25.166666666666668,2467
25.25,2466
25.333333333333332,2465
25.416666666666668,2478
25.5,2478
25.583333333333332,2479
25.666666666666668,2472
25.75,2475
25.833333333333332,2478
25.916666666666668,2483
26,2489
26.083333333333332,2484
26.166666666666668,2491
26.25,2491
26.333333333333332,2492
26.416666666666668,2496
26.5,2497
26.583333333333332,2504
26.666666666666668,2501
26.75,2510
26.833333333333332,2513
26.916666666666668,2513
27,2513
27.083333333333332,2516
27.166666666666668,2515
27.25,2522
27.333333333333332,2520
27.416666666666668,2519
27.5,2526
27.583333333333332,2527
27.666666666666668,2526
27.75,2530
27.833333333333332,2532
27.916666666666668,2531
28,2530
28.083333333333332,2530
28.166666666666668,2534
28.25,2532
28.333333333333332,2533
28.416666666666668,2534
28.5,2537
28.583333333333332,2536
28.666666666666668,2538
28.75,2537
28.833333333333332,2537
28.916666666666668,2539
29,2538
29.083333333333332,2547
29.166666666666668,2544
29.25,2545
29.333333333333332,2545
29.416666666666668,2542
29.5,2548
29.583333333333332,2554
29.666666666666668,2551
29.75,2553
29.833333333333332,2550
29.916666666666668,2555
30,2557
30.083333333333332,2556
30.166666666666668,2556
30.25,2555
30.333333333333332,2558
30.416666666666668,2560
30.5,2562
30.583333333333332,2562
30.666666666666668,2567
30.75,2564
30.833333333333332,2560
30.916666666666668,2560
31,2566
31.083333333333332,2568
31.166666666666668,2573
31.25,2573
31.333333333333332,2573
31.416666666666668,2571
31.5,2568
31.583333333333332,2571
31.666666666666668,2573
31.75,2578
31.833333333333332,2580
31.916666666666668,2572
32,2579
32.083333333333336,2577
32.166666666666664,2584
32.25,2579
32.333333333333336,2578
32.416666666666664,2577
32.5,2579
32.583333333333336,2586
32.666666666666664,2588
32.75,2584
32.833333333333336,2590
32.916666666666664,2589
33,2587
33.083333333333336,2589
33.166666666666664,2588
33.25,2594
33.333333333333336,2594
33.416666666666664,2592
33.5,2599
33.583333333333336,2595
33.666666666666664,2605
33.75,2605
33.833333333333336,2606
33.916666666666664,2603
34,2603
34.083333333333336,2607
34.166666666666664,2606
34.25,2601
34.333333333333336,2604
34.416666666666664,2610
34.5,2606
34.583333333333336,2611
34.666666666666664,2610
34.75,2608
34.833333333333336,2611
34.916666666666664,2608
35,2610
35.083333333333336,2617
35.166666666666664,2618
35.25,2615
35.333333333333336,2618
35.416666666666664,2620
35.5,2618
35.583333333333336,2619
35.666666666666664,2622
35.75,2624
35.833333333333336,2624
35.916666666666664,2627
36,2626
36.083333333333336,2627
36.166666666666664,2626
36.25,2628
36.333333333333336,2629
36.416666666666664,2626
36.5,2631
36.583333333333336,2630
36.666666666666664,2633
36.75,2635
36.833333333333336,2634
36.916666666666664,2630
37,2632
37.083333333333336,2636
37.166666666666664,2637
37.25,2635
37.333333333333336,2640
37.416666666666664,2645
37.5,2643
37.583333333333336,2646
37.666666666666664,2645
37.75,2642
37.833333333333336,2641
37.916666666666664,2645
38,2639
38.083333333333336,2646
38.166666666666664,2643
38.25,2640
38.333333333333336,2646
38.416666666666664,2646
38.5,2644
38.583333333333336,2649
38.666666666666664,2649
38.75,2648
38.833333333333336,2650
38.916666666666664,2649
39,2648
39.083333333333336,2656
39.166666666666664,2646
39.25,2653
39.333333333333336,2647
39.416666666666664,2649
39.5,2659
39.583333333333336,2647
39.666666666666664,2653
39.75,2652
39.833333333333336,2656
39.916666666666664,2654
40,2651
40.083333333333336,2657
40.166666666666664,2653
40.25,2655
40.333333333333336,2656
40.416666666666664,2652
40.5,2660
40.583333333333336,2654
40.666666666666664,2656
40.75,2658
40.833333333333336,2662
40.916666666666664,2658
41,2656
41.083333333333336,2666
41.166666666666664,2655
41.25,2663
41.333333333333336,2662
41.416666666666664,2665
41.5,2661
41.583333333333336,2659
41.666666666666664,2664
41.75,2667
41.833333333333336,2668
41.916666666666664,2670
42,2663
42.083333333333336,2672
42.166666666666664,2667
42.25,2667
42.333333333333336,2671
42.416666666666664,2664
42.5,2669
42.583333333333336,2669
42.666666666666664,2669
42.75,2669
42.833333333333336,2666
42.916666666666664,2670
43,2671
43.083333333333336,2676
43.166666666666664,2671
43.25,2673
43.333333333333336,2669
43.416666666666664,2666
43.5,2670
43.583333333333336,2668
43.666666666666664,2669
43.75,2674
43.833333333333336,2671
43.916666666666664,2673
44,2673
44.083333333333336,2680
44.166666666666664,2675
44.25,2675
44.333333333333336,2675
44.416666666666664,2679
44.5,2677
44.583333333333336,2672
44.666666666666664,2673
44.75,2674
44.833333333333336,2672
44.916666666666664,2677
45,2676
45.083333333333336,2675
45.166666666666664,2677
45.25,2678
45.333333333333336,2678
45.416666666666664,2683
45.5,2675
45.583333333333336,2680
45.666666666666664,2679
45.75,2678
45.833333333333336,2679
45.916666666666664,2678
46,2684
46.083333333333336,2677
46.166666666666664,2676
46.25,2683
46.333333333333336,2678
46.416666666666664,2682
46.5,2680
46.583333333333336,2681
46.666666666666664,2682
46.75,2689
46.833333333333336,2688
46.916666666666664,2688
47,2678
47.083333333333336,2681
47.166666666666664,2683
47.25,2680
47.333333333333336,2681
47.416666666666664,2680
47.5,2680
47.583333333333336,2691
47.666666666666664,2686
47.75,2686
47.833333333333336,2688
47.916666666666664,2683
