"Hours since thread went live","The New Gate - Episode 2 discussion"
11.666666666666666,191
11.75,196
11.833333333333334,193
11.916666666666666,193
12,192
12.083333333333334,197
12.166666666666666,194
12.25,197
12.333333333333334,195
12.416666666666666,194
12.5,198
12.583333333333334,193
12.666666666666666,193
12.75,196
12.833333333333334,199
12.916666666666666,194
13,194
13.083333333333334,196
13.166666666666666,197
13.25,198
13.333333333333334,198
13.416666666666666,199
13.5,203
13.583333333333334,199
13.666666666666666,198
13.75,201
13.833333333333334,197
13.916666666666666,204
14,199
14.083333333333334,202
14.166666666666666,202
14.25,201
14.333333333333334,206
14.416666666666666,203
14.5,203
14.583333333333334,203
14.666666666666666,206
14.75,211
14.833333333333334,208
14.916666666666666,207
15,212
15.083333333333334,209
15.166666666666666,210
15.25,208
15.333333333333334,209
15.416666666666666,212
15.5,212
15.583333333333334,214
15.666666666666666,215
15.75,216
15.833333333333334,211
15.916666666666666,215
16,211
16.083333333333332,216
16.166666666666668,211
16.25,213
16.333333333333332,219
16.416666666666668,211
16.5,218
16.583333333333332,213
16.666666666666668,213
16.75,215
16.833333333333332,216
16.916666666666668,218
17,219
17.083333333333332,220
17.166666666666668,222
17.25,218
17.333333333333332,221
17.416666666666668,224
17.5,223
17.583333333333332,225
17.666666666666668,226
17.75,228
17.833333333333332,224
17.916666666666668,225
18,229
18.083333333333332,230
18.166666666666668,226
18.25,229
18.333333333333332,227
18.416666666666668,224
18.5,227
18.583333333333332,225
18.666666666666668,230
18.75,229
18.833333333333332,229
18.916666666666668,233
19,233
19.083333333333332,228
19.166666666666668,234
19.25,230
19.333333333333332,228
19.416666666666668,231
19.5,231
19.583333333333332,233
19.666666666666668,234
19.75,231
19.833333333333332,228
19.916666666666668,232
20,231
20.083333333333332,236
20.166666666666668,232
20.25,232
20.333333333333332,232
20.416666666666668,233
20.5,233
20.583333333333332,237
20.666666666666668,236
20.75,236
20.833333333333332,237
20.916666666666668,235
21,236
21.083333333333332,238
21.166666666666668,238
21.25,241
21.333333333333332,244
21.416666666666668,242
21.5,238
21.583333333333332,238
21.666666666666668,243
21.75,243
21.833333333333332,243
21.916666666666668,241
22,242
22.083333333333332,238
22.166666666666668,239
22.25,241
22.333333333333332,241
22.416666666666668,241
22.5,242
22.583333333333332,240
22.666666666666668,241
22.75,243
22.833333333333332,244
22.916666666666668,244
23,243
23.083333333333332,242
23.166666666666668,241
23.25,243
23.333333333333332,241
23.416666666666668,240
23.5,244
23.583333333333332,241
23.666666666666668,246
23.75,241
23.833333333333332,247
23.916666666666668,241
24,239
24.083333333333332,247
24.166666666666668,244
24.25,244
24.333333333333332,245
24.416666666666668,242
24.5,242
24.583333333333332,246
24.666666666666668,246
24.75,242
24.833333333333332,241
24.916666666666668,247
25,247
25.083333333333332,246
25.166666666666668,248
25.25,247
25.333333333333332,248
25.416666666666668,249
25.5,246
25.583333333333332,252
25.666666666666668,250
25.75,249
25.833333333333332,249
25.916666666666668,250
26,250
26.083333333333332,247
26.166666666666668,253
26.25,252
26.333333333333332,250
26.416666666666668,252
26.5,248
26.583333333333332,251
26.666666666666668,251
26.75,248
26.833333333333332,249
26.916666666666668,251
27,250
27.083333333333332,255
27.166666666666668,249
27.25,249
27.333333333333332,252
27.416666666666668,252
27.5,249
27.583333333333332,249
27.666666666666668,250
27.75,256
27.833333333333332,254
27.916666666666668,250
28,250
28.083333333333332,254
28.166666666666668,254
28.333333333333332,253
28.416666666666668,255
28.5,253
28.583333333333332,251
28.666666666666668,251
28.75,252
28.833333333333332,252
28.916666666666668,252
29,251
29.083333333333332,252
29.166666666666668,254
29.25,256
29.333333333333332,253
29.416666666666668,252
29.5,254
29.583333333333332,258
29.666666666666668,259
29.75,257
29.833333333333332,255
29.916666666666668,257
30,252
30.083333333333332,256
30.166666666666668,257
30.25,252
30.333333333333332,255
30.416666666666668,259
30.5,257
30.583333333333332,258
30.666666666666668,255
30.75,259
30.833333333333332,259
30.916666666666668,258
31,259
31.083333333333332,260
31.166666666666668,258
31.25,257
31.333333333333332,258
31.416666666666668,260
31.5,256
31.583333333333332,260
31.666666666666668,259
31.75,260
31.833333333333332,258
31.916666666666668,258
32,258
32.083333333333336,262
32.166666666666664,258
32.25,260
32.333333333333336,258
32.416666666666664,255
32.5,261
32.583333333333336,255
32.666666666666664,256
32.75,258
32.833333333333336,262
32.916666666666664,261
33,257
33.083333333333336,258
33.166666666666664,260
33.25,260
33.333333333333336,259
33.416666666666664,257
33.5,264
33.583333333333336,261
33.666666666666664,256
33.75,259
33.833333333333336,256
33.916666666666664,259
34,262
34.083333333333336,262
34.166666666666664,260
34.25,262
34.333333333333336,260
34.416666666666664,260
34.5,257
34.583333333333336,262
34.666666666666664,262
34.75,258
34.833333333333336,265
34.916666666666664,262
35,262
35.083333333333336,261
35.166666666666664,262
35.25,262
35.333333333333336,262
35.416666666666664,260
35.5,264
35.583333333333336,266
35.666666666666664,258
35.75,260
35.833333333333336,263
35.916666666666664,263
36,260
36.083333333333336,259
36.166666666666664,263
36.25,265
36.333333333333336,266
36.416666666666664,261
36.5,266
36.583333333333336,266
36.666666666666664,262
36.75,260
36.833333333333336,264
36.916666666666664,262
37,262
37.083333333333336,260
37.166666666666664,261
37.25,265
37.333333333333336,263
37.416666666666664,263
37.5,264
37.583333333333336,265
37.666666666666664,258
37.75,262
37.833333333333336,260
37.916666666666664,263
38,262
38.083333333333336,263
38.166666666666664,259
38.25,266
38.333333333333336,261
38.416666666666664,264
38.5,262
38.583333333333336,260
38.666666666666664,261
38.75,261
38.833333333333336,259
38.916666666666664,261
39,264
39.083333333333336,260
39.166666666666664,266
39.25,264
39.333333333333336,259
39.416666666666664,263
39.5,262
39.583333333333336,264
39.666666666666664,262
39.75,261
39.833333333333336,262
39.916666666666664,262
40,260
40.083333333333336,264
40.166666666666664,262
40.25,264
40.333333333333336,264
40.416666666666664,264
40.5,264
40.583333333333336,266
40.666666666666664,265
40.75,266
40.833333333333336,262
40.916666666666664,263
41,265
41.083333333333336,262
41.166666666666664,262
41.25,264
41.333333333333336,265
41.416666666666664,264
41.5,266
41.583333333333336,265
41.666666666666664,267
41.75,265
41.833333333333336,262
41.916666666666664,264
42,264
42.083333333333336,263
42.166666666666664,265
42.25,267
42.333333333333336,264
42.416666666666664,260
42.5,260
42.583333333333336,262
42.666666666666664,265
42.75,262
42.833333333333336,265
42.916666666666664,265
43,262
43.083333333333336,264
43.166666666666664,267
43.25,265
43.333333333333336,265
43.416666666666664,266
43.5,265
43.583333333333336,264
43.666666666666664,267
43.75,266
43.833333333333336,266
43.916666666666664,266
44,263
44.083333333333336,264
44.166666666666664,268
44.25,267
44.333333333333336,265
44.416666666666664,265
44.5,266
44.583333333333336,268
44.666666666666664,268
44.75,266
44.833333333333336,266
44.916666666666664,266
45,265
45.083333333333336,266
45.166666666666664,265
45.25,269
45.333333333333336,262
45.416666666666664,262
45.5,265
45.583333333333336,267
45.666666666666664,264
45.75,264
45.833333333333336,268
45.916666666666664,262
46,265
46.083333333333336,269
46.166666666666664,266
46.25,265
46.333333333333336,265
46.416666666666664,264
46.5,268
46.583333333333336,263
46.666666666666664,265
46.75,264
46.833333333333336,264
46.916666666666664,266
47,266
47.083333333333336,262
47.166666666666664,269
47.25,267
47.333333333333336,268
47.416666666666664,267
47.5,268
47.583333333333336,265
47.666666666666664,266
47.75,269
47.833333333333336,268
47.916666666666664,268
