"Hours since thread went live","Odekake Kozame - Episode 46 discussion"
0,1
0,1
0.08333333333333333,2
0.16666666666666666,2
0.25,3
0.3333333333333333,3
0.4166666666666667,3
0.5,3
0.5833333333333334,3
0.6666666666666666,3
0.75,3
0.8333333333333334,3
0.9166666666666666,3
1,3
1.0833333333333333,3
1.1666666666666667,3
1.25,3
1.3333333333333333,3
1.4166666666666667,3
1.5,3
1.5833333333333333,3
1.6666666666666667,3
1.75,3
1.8333333333333333,4
1.9166666666666667,4
2,4
2.0833333333333335,5
2.1666666666666665,4
2.25,3
2.3333333333333335,4
2.4166666666666665,4
2.5,4
2.5833333333333335,4
2.6666666666666665,5
2.75,4
2.8333333333333335,3
2.9166666666666665,2
3,3
3.0833333333333335,3
3.1666666666666665,2
3.25,2
3.3333333333333335,4
3.4166666666666665,3
3.5,3
3.5833333333333335,3
3.6666666666666665,4
3.75,2
3.8333333333333335,3
3.9166666666666665,3
4,2
4.083333333333333,3
4.166666666666667,3
4.25,3
4.333333333333333,3
4.416666666666667,3
4.5,3
4.583333333333333,4
4.666666666666667,4
4.75,3
4.833333333333333,5
4.916666666666667,4
5,6
5.083333333333333,5
5.166666666666667,3
5.25,7
5.333333333333333,4
5.416666666666667,5
5.5,6
5.583333333333333,8
5.666666666666667,6
5.75,5
5.833333333333333,4
5.916666666666667,7
6,7
6.083333333333333,6
6.166666666666667,8
6.25,6
6.333333333333333,8
6.416666666666667,7
6.5,7
6.583333333333333,8
6.666666666666667,6
6.75,8
6.833333333333333,6
6.916666666666667,6
7,6
7.083333333333333,5
7.166666666666667,6
7.25,5
7.333333333333333,7
7.416666666666667,6
7.5,5
7.583333333333333,9
7.666666666666667,6
7.75,6
7.833333333333333,8
7.916666666666667,9
8,6
8.083333333333334,9
8.166666666666666,9
8.25,10
8.333333333333334,8
8.416666666666666,9
8.5,7
8.583333333333334,7
8.666666666666666,7
8.75,7
8.833333333333334,9
8.916666666666666,6
9,8
9.083333333333334,9
9.166666666666666,7
9.25,10
9.333333333333334,7
9.416666666666666,10
9.5,7
9.583333333333334,8
9.666666666666666,8
9.75,8
9.833333333333334,9
9.916666666666666,6
10,7
10.083333333333334,10
10.166666666666666,10
10.25,7
10.333333333333334,6
10.416666666666666,8
10.5,8
10.583333333333334,9
10.666666666666666,9
10.75,7
10.833333333333334,8
10.916666666666666,8
11,10
11.083333333333334,8
11.166666666666666,9
11.25,11
11.333333333333334,8
11.416666666666666,9
11.5,9
11.583333333333334,8
11.666666666666666,8
11.75,10
11.833333333333334,10
11.916666666666666,8
12,9
12.083333333333334,10
12.166666666666666,8
12.25,11
12.333333333333334,9
12.416666666666666,9
12.5,7
12.583333333333334,9
12.666666666666666,7
12.75,8
12.833333333333334,9
12.916666666666666,11
13,9
13.083333333333334,10
13.166666666666666,9
13.25,10
13.333333333333334,8
13.416666666666666,9
13.5,10
13.583333333333334,9
13.666666666666666,7
13.75,11
13.833333333333334,8
13.916666666666666,9
14,9
14.083333333333334,10
14.166666666666666,9
14.25,10
14.333333333333334,9
14.416666666666666,8
14.5,9
14.583333333333334,10
14.666666666666666,11
14.75,10
14.833333333333334,9
14.916666666666666,10
15,11
15.083333333333334,9
15.166666666666666,9
15.25,11
15.333333333333334,11
15.416666666666666,10
15.5,10
15.583333333333334,10
15.666666666666666,11
15.75,11
15.833333333333334,12
15.916666666666666,11
16,11
16.083333333333332,10
16.166666666666668,11
16.25,10
16.333333333333332,11
16.416666666666668,11
16.5,8
16.583333333333332,10
16.666666666666668,10
16.75,11
16.833333333333332,12
16.916666666666668,9
17,9
17.083333333333332,10
17.166666666666668,10
17.25,12
17.333333333333332,10
17.416666666666668,9
17.5,10
17.583333333333332,10
17.666666666666668,11
17.75,10
17.833333333333332,12
17.916666666666668,9
18,12
18.083333333333332,12
18.166666666666668,10
18.25,13
18.333333333333332,10
18.416666666666668,13
18.5,12
18.583333333333332,10
18.666666666666668,13
18.75,11
18.833333333333332,11
18.916666666666668,13
19,12
19.083333333333332,10
19.166666666666668,11
19.25,12
19.333333333333332,11
19.416666666666668,14
19.5,12
19.583333333333332,12
19.666666666666668,13
19.75,13
19.833333333333332,13
19.916666666666668,12
20,10
20.083333333333332,13
20.166666666666668,13
20.25,12
20.333333333333332,13
20.416666666666668,12
20.5,13
20.583333333333332,12
20.666666666666668,12
20.75,12
20.833333333333332,12
20.916666666666668,12
21,13
21.083333333333332,11
21.166666666666668,12
21.25,11
21.333333333333332,12
21.416666666666668,14
21.5,14
21.583333333333332,11
21.666666666666668,11
21.75,12
21.833333333333332,12
21.916666666666668,12
22,11
22.083333333333332,12
22.166666666666668,12
22.25,12
22.333333333333332,11
22.416666666666668,11
22.5,12
22.583333333333332,12
22.666666666666668,13
22.75,14
22.833333333333332,12
22.916666666666668,13
23,11
23.083333333333332,10
23.166666666666668,12
23.25,12
23.333333333333332,10
23.416666666666668,14
23.5,14
23.583333333333332,10
23.666666666666668,13
23.75,10
23.833333333333332,13
23.916666666666668,13
24,13
24.083333333333332,13
24.166666666666668,13
24.25,12
24.333333333333332,12
24.416666666666668,11
24.5,12
24.583333333333332,12
24.666666666666668,14
24.75,11
24.833333333333332,14
24.916666666666668,11
25,11
25.083333333333332,13
25.166666666666668,10
25.25,13
25.333333333333332,12
25.416666666666668,10
25.5,14
25.583333333333332,12
25.666666666666668,13
25.75,11
25.833333333333332,11
25.916666666666668,12
26,10
26.083333333333332,12
26.166666666666668,12
26.25,12
26.333333333333332,12
26.416666666666668,11
26.5,14
26.583333333333332,12
26.666666666666668,11
26.75,10
26.833333333333332,11
26.916666666666668,13
27,12
27.083333333333332,10
27.166666666666668,11
27.25,11
27.333333333333332,13
27.416666666666668,13
27.5,14
27.583333333333332,13
27.666666666666668,12
27.75,14
27.833333333333332,12
27.916666666666668,13
28,11
28.083333333333332,13
28.166666666666668,10
28.25,11
28.333333333333332,12
28.416666666666668,12
28.5,13
28.583333333333332,13
28.666666666666668,12
28.75,11
28.833333333333332,12
28.916666666666668,11
29,11
29.083333333333332,11
29.166666666666668,13
29.25,10
29.333333333333332,12
29.416666666666668,11
29.5,14
29.583333333333332,13
29.666666666666668,10
29.75,14
29.833333333333332,12
29.916666666666668,12
30,11
30.083333333333332,12
30.166666666666668,12
30.25,12
30.333333333333332,11
30.416666666666668,11
30.5,11
30.583333333333332,12
30.666666666666668,11
30.75,10
30.833333333333332,12
30.916666666666668,13
31,14
31.083333333333332,11
31.166666666666668,12
31.25,13
31.333333333333332,13
31.416666666666668,13
31.5,11
31.583333333333332,13
31.666666666666668,14
31.75,13
31.833333333333332,12
31.916666666666668,11
32,10
32.083333333333336,13
32.166666666666664,14
32.25,13
32.333333333333336,10
32.416666666666664,11
32.5,13
32.583333333333336,13
32.666666666666664,13
32.75,11
32.833333333333336,12
32.916666666666664,12
33,10
33.083333333333336,13
33.166666666666664,14
33.25,11
33.333333333333336,11
33.416666666666664,12
33.5,14
33.583333333333336,10
33.666666666666664,11
33.75,11
33.833333333333336,12
33.916666666666664,13
34,10
34.083333333333336,12
34.166666666666664,12
34.25,10
34.333333333333336,14
34.416666666666664,12
34.5,12
34.583333333333336,12
34.666666666666664,13
34.75,12
34.833333333333336,12
34.916666666666664,11
35,12
35.083333333333336,11
35.166666666666664,10
35.25,12
35.333333333333336,10
35.416666666666664,12
35.5,12
35.583333333333336,12
35.666666666666664,11
35.75,10
35.833333333333336,10
35.916666666666664,12
36,13
36.083333333333336,12
36.166666666666664,11
36.25,13
36.333333333333336,13
36.416666666666664,14
36.5,11
36.583333333333336,11
36.666666666666664,12
36.75,10
36.833333333333336,13
36.916666666666664,11
37,14
37.083333333333336,12
37.166666666666664,14
37.25,11
37.333333333333336,13
37.416666666666664,13
37.5,12
37.583333333333336,14
37.666666666666664,10
37.75,12
37.833333333333336,11
37.916666666666664,12
38,12
38.083333333333336,14
38.166666666666664,12
38.25,11
38.333333333333336,14
38.416666666666664,10
38.5,11
38.583333333333336,10
38.666666666666664,11
38.75,13
38.833333333333336,14
38.916666666666664,14
39,13
39.083333333333336,14
