"Hours since thread went live","Nijiyon Animation Season 2 - Episode 1 discussion"
35.583333333333336,62
35.666666666666664,59
35.75,56
35.833333333333336,57
35.916666666666664,58
36,59
36.083333333333336,63
36.166666666666664,55
36.25,59
36.333333333333336,62
36.416666666666664,58
36.5,57
36.583333333333336,61
36.666666666666664,61
36.75,62
36.833333333333336,57
36.916666666666664,60
37,59
37.083333333333336,62
37.166666666666664,61
37.25,61
37.333333333333336,62
37.416666666666664,63
37.5,64
37.583333333333336,57
37.666666666666664,64
37.75,59
37.833333333333336,58
37.916666666666664,58
38,63
38.083333333333336,60
38.166666666666664,62
38.25,57
38.333333333333336,60
38.416666666666664,59
38.5,57
38.583333333333336,60
38.666666666666664,63
38.75,61
38.833333333333336,61
38.916666666666664,57
39,61
39.083333333333336,61
39.166666666666664,58
39.25,63
39.333333333333336,58
39.416666666666664,62
39.5,60
39.583333333333336,60
39.666666666666664,61
39.75,60
39.833333333333336,59
39.916666666666664,63
40,58
40.083333333333336,62
40.166666666666664,62
40.25,60
40.333333333333336,58
40.416666666666664,62
40.5,60
40.583333333333336,64
40.666666666666664,58
40.75,64
40.833333333333336,64
40.916666666666664,59
41,59
41.083333333333336,59
41.166666666666664,58
41.25,61
41.333333333333336,61
41.416666666666664,62
41.5,60
41.583333333333336,60
41.666666666666664,65
41.75,59
41.833333333333336,63
41.916666666666664,63
42,64
42.083333333333336,63
42.166666666666664,64
42.25,60
42.333333333333336,62
42.416666666666664,64
42.5,63
42.583333333333336,62
42.666666666666664,63
42.75,61
42.833333333333336,61
42.916666666666664,63
43,58
43.083333333333336,65
43.166666666666664,59
43.25,61
43.333333333333336,62
43.416666666666664,62
43.5,64
43.583333333333336,62
43.666666666666664,64
43.75,60
43.833333333333336,63
43.916666666666664,59
44,63
44.083333333333336,58
44.166666666666664,64
44.25,62
44.333333333333336,62
44.416666666666664,63
44.5,58
44.583333333333336,64
44.666666666666664,59
44.75,63
44.833333333333336,64
44.916666666666664,65
45,60
45.083333333333336,63
45.166666666666664,65
45.25,65
45.333333333333336,62
45.416666666666664,64
45.5,64
45.583333333333336,64
45.666666666666664,63
45.75,66
45.833333333333336,65
45.916666666666664,61
46,60
46.083333333333336,62
46.166666666666664,62
46.25,63
46.333333333333336,65
46.416666666666664,62
46.5,65
46.583333333333336,62
46.666666666666664,60
46.75,63
46.833333333333336,64
46.916666666666664,59
47,62
47.083333333333336,62
47.166666666666664,62
47.25,62
47.333333333333336,64
47.416666666666664,63
47.5,62
47.583333333333336,65
47.666666666666664,60
47.75,64
47.833333333333336,66
47.916666666666664,62
