"Hours since thread went live","Henjin no Salad Bowl • A Salad Bowl of Eccentrics - Episode 1 discussion"
26.333333333333332,319
26.416666666666668,316
26.5,318
26.583333333333332,321
26.666666666666668,324
26.75,327
26.833333333333332,326
26.916666666666668,324
27,323
27.083333333333332,320
27.166666666666668,323
27.25,318
27.333333333333332,326
27.416666666666668,320
27.5,327
27.583333333333332,325
27.666666666666668,329
27.75,323
27.833333333333332,325
27.916666666666668,324
28,322
28.083333333333332,327
28.166666666666668,328
28.25,328
28.333333333333332,324
28.416666666666668,322
28.5,329
28.583333333333332,325
28.666666666666668,324
28.75,329
28.833333333333332,329
28.916666666666668,325
29,331
29.083333333333332,330
29.166666666666668,333
29.25,329
29.333333333333332,326
29.416666666666668,331
29.5,332
29.583333333333332,329
29.666666666666668,327
29.75,336
29.833333333333332,329
29.916666666666668,328
30,333
30.083333333333332,334
30.166666666666668,331
30.25,336
30.333333333333332,338
30.416666666666668,338
30.5,338
30.583333333333332,339
30.666666666666668,330
30.75,335
30.833333333333332,334
30.916666666666668,332
31,333
31.083333333333332,339
31.166666666666668,335
31.25,338
31.333333333333332,334
31.416666666666668,335
31.5,337
31.583333333333332,336
31.666666666666668,335
31.75,332
31.833333333333332,335
31.916666666666668,337
32,334
32.083333333333336,336
32.166666666666664,341
32.25,333
32.333333333333336,335
32.416666666666664,331
32.5,337
32.583333333333336,337
32.666666666666664,341
32.75,336
32.833333333333336,338
32.916666666666664,337
33,337
33.083333333333336,341
33.166666666666664,340
33.25,342
33.333333333333336,335
33.416666666666664,344
33.5,332
33.583333333333336,337
33.666666666666664,337
33.75,340
33.833333333333336,337
33.916666666666664,335
34,337
34.083333333333336,338
34.166666666666664,340
34.25,333
34.333333333333336,336
34.416666666666664,340
34.5,344
34.583333333333336,344
34.666666666666664,344
34.75,336
34.833333333333336,337
34.916666666666664,340
35,337
35.083333333333336,344
35.166666666666664,341
35.25,338
35.333333333333336,340
35.416666666666664,340
35.5,342
35.583333333333336,338
35.666666666666664,340
35.75,346
35.833333333333336,336
35.916666666666664,343
36,344
36.083333333333336,345
36.166666666666664,342
36.25,342
36.333333333333336,340
36.416666666666664,345
36.5,345
36.583333333333336,347
36.666666666666664,346
36.75,345
36.833333333333336,347
36.916666666666664,344
37,347
37.083333333333336,340
37.166666666666664,348
37.25,345
37.333333333333336,346
37.416666666666664,345
37.5,344
37.583333333333336,348
37.666666666666664,345
37.75,348
37.833333333333336,349
37.916666666666664,352
38,347
38.083333333333336,348
38.166666666666664,350
38.25,353
38.333333333333336,346
38.416666666666664,346
38.5,349
38.583333333333336,345
38.666666666666664,348
38.75,349
38.833333333333336,348
38.916666666666664,347
39,347
39.083333333333336,348
39.166666666666664,349
39.25,343
39.333333333333336,349
39.416666666666664,351
39.5,345
39.583333333333336,344
39.666666666666664,350
39.75,348
39.833333333333336,344
39.916666666666664,347
40,343
40.083333333333336,347
40.166666666666664,348
40.25,351
40.333333333333336,346
40.416666666666664,354
40.5,350
40.583333333333336,351
40.666666666666664,353
40.75,349
40.833333333333336,349
40.916666666666664,351
41,350
41.083333333333336,354
41.166666666666664,352
41.25,349
41.333333333333336,355
41.416666666666664,351
41.5,350
41.583333333333336,357
41.666666666666664,352
41.75,349
41.833333333333336,351
41.916666666666664,352
42,355
42.083333333333336,354
42.166666666666664,355
42.25,356
42.333333333333336,351
42.416666666666664,351
42.5,346
42.583333333333336,352
42.666666666666664,349
42.75,349
42.833333333333336,348
42.916666666666664,349
43,350
43.083333333333336,352
43.166666666666664,352
43.25,356
43.333333333333336,354
43.416666666666664,352
43.5,347
43.583333333333336,351
43.666666666666664,347
43.75,346
43.833333333333336,353
43.916666666666664,354
44,353
44.083333333333336,351
44.166666666666664,359
44.25,355
44.333333333333336,355
44.416666666666664,355
44.5,355
44.583333333333336,353
44.666666666666664,357
44.75,353
44.833333333333336,351
44.916666666666664,357
45,354
45.083333333333336,350
45.166666666666664,352
45.25,352
45.333333333333336,355
45.416666666666664,355
45.5,357
45.583333333333336,355
45.666666666666664,356
45.75,361
45.833333333333336,352
45.916666666666664,353
46,354
46.083333333333336,361
46.166666666666664,352
46.25,350
46.333333333333336,357
46.416666666666664,354
46.5,351
46.583333333333336,358
46.666666666666664,357
46.75,354
46.833333333333336,361
46.916666666666664,358
47,361
47.083333333333336,356
47.166666666666664,359
47.25,358
47.333333333333336,354
47.416666666666664,364
47.5,357
47.583333333333336,353
47.666666666666664,359
47.75,363
47.833333333333336,364
47.916666666666664,357
