"Hours since thread went live","Sousou no Frieren • Frieren: Beyond Journey's End - Episode 2 discussion"
0,1
0,3
0.08333333333333333,14
0.16666666666666666,30
0.25,45
0.3333333333333333,63
0.4166666666666667,81
0.5,101
0.5833333333333334,117
0.6666666666666666,128
0.75,148
0.8333333333333334,163
0.9166666666666666,182
1,208
1.0833333333333333,225
1.1666666666666667,247
1.25,257
1.3333333333333333,287
1.4166666666666667,301
1.5,319
1.5833333333333333,336
1.6666666666666667,355
1.75,377
1.8333333333333333,403
1.9166666666666667,417
2,439
2.0833333333333335,456
2.1666666666666665,470
2.25,501
2.3333333333333335,520
2.4166666666666665,531
2.5,554
2.5833333333333335,562
2.6666666666666665,575
2.75,586
2.8333333333333335,599
2.9166666666666665,616
3,637
3.0833333333333335,655
3.1666666666666665,675
3.25,694
3.3333333333333335,714
3.4166666666666665,725
3.5,748
3.5833333333333335,773
3.6666666666666665,796
3.75,807
3.8333333333333335,825
3.9166666666666665,842
4,867
4.083333333333333,877
4.166666666666667,883
4.25,899
4.333333333333333,912
4.416666666666667,933
4.5,941
4.583333333333333,963
4.666666666666667,982
4.75,995
4.833333333333333,1010
4.916666666666667,1022
5,1043
5.083333333333333,1056
5.166666666666667,1076
5.25,1086
5.333333333333333,1103
5.416666666666667,1117
5.5,1132
5.583333333333333,1145
5.666666666666667,1163
5.75,1174
5.833333333333333,1191
5.916666666666667,1195
6,1223
6.083333333333333,1230
6.166666666666667,1250
6.25,1258
6.333333333333333,1276
6.416666666666667,1288
6.5,1306
6.583333333333333,1320
6.666666666666667,1335
6.75,1348
6.833333333333333,1363
6.916666666666667,1374
7,1386
7.083333333333333,1394
7.166666666666667,1406
7.25,1422
7.333333333333333,1431
7.416666666666667,1447
7.5,1457
7.583333333333333,1468
7.666666666666667,1468
7.75,1490
7.833333333333333,1500
7.916666666666667,1516
8,1522
8.083333333333334,1520
8.166666666666666,1525
8.25,1542
8.333333333333334,1553
8.416666666666666,1571
8.5,1577
8.583333333333334,1591
8.666666666666666,1604
8.75,1610
8.833333333333334,1623
8.916666666666666,1630
9,1641
9.083333333333334,1645
9.166666666666666,1665
9.25,1675
9.333333333333334,1684
9.416666666666666,1697
9.5,1704
9.583333333333334,1715
9.666666666666666,1718
9.75,1739
9.833333333333334,1749
9.916666666666666,1756
10,1762
10.083333333333334,1773
10.166666666666666,1784
10.25,1801
10.333333333333334,1812
10.416666666666666,1827
10.5,1846
10.583333333333334,1852
10.666666666666666,1857
10.75,1876
10.833333333333334,1880
10.916666666666666,1888
11,1902
11.083333333333334,1911
11.166666666666666,1917
11.25,1927
11.333333333333334,1942
11.416666666666666,1951
11.5,1965
11.583333333333334,1963
11.666666666666666,1972
11.75,1973
11.833333333333334,1988
11.916666666666666,2000
12,2008
12.083333333333334,2018
12.166666666666666,2028
12.25,2037
12.333333333333334,2038
12.416666666666666,2048
12.5,2062
12.583333333333334,2070
12.666666666666666,2079
12.75,2089
12.833333333333334,2098
12.916666666666666,2105
13,2107
13.083333333333334,2119
13.166666666666666,2129
13.25,2134
13.333333333333334,2142
13.416666666666666,2165
13.5,2168
13.583333333333334,2178
13.666666666666666,2188
13.75,2193
13.833333333333334,2198
13.916666666666666,2205
14,2222
14.083333333333334,2230
14.166666666666666,2238
14.25,2242
14.333333333333334,2252
14.416666666666666,2253
14.5,2263
14.583333333333334,2269
14.666666666666666,2280
14.75,2288
14.833333333333334,2293
14.916666666666666,2303
15,2306
15.083333333333334,2310
15.166666666666666,2324
15.25,2333
15.333333333333334,2340
15.416666666666666,2351
15.5,2353
15.583333333333334,2360
15.666666666666666,2365
15.75,2362
15.833333333333334,2371
15.916666666666666,2373
16,2380
16.083333333333332,2389
16.166666666666668,2391
16.25,2390
16.333333333333332,2399
16.416666666666668,2408
16.5,2412
16.583333333333332,2415
16.666666666666668,2423
16.75,2425
16.833333333333332,2431
16.916666666666668,2432
17,2435
17.083333333333332,2437
17.166666666666668,2456
17.25,2459
17.333333333333332,2469
17.416666666666668,2468
17.5,2481
17.583333333333332,2482
17.666666666666668,2482
17.75,2502
17.833333333333332,2497
17.916666666666668,2504
18,2507
18.083333333333332,2511
18.166666666666668,2523
18.25,2531
18.333333333333332,2535
18.416666666666668,2536
18.5,2549
18.583333333333332,2546
18.666666666666668,2551
18.75,2555
18.833333333333332,2562
18.916666666666668,2563
19,2577
19.083333333333332,2576
19.166666666666668,2595
19.25,2598
19.333333333333332,2596
19.416666666666668,2604
19.5,2608
19.583333333333332,2609
19.666666666666668,2619
19.75,2618
19.833333333333332,2621
19.916666666666668,2623
20,2632
20.083333333333332,2630
20.166666666666668,2631
20.25,2637
20.333333333333332,2645
20.416666666666668,2646
20.5,2660
20.583333333333332,2663
20.666666666666668,2668
20.75,2671
20.833333333333332,2675
20.916666666666668,2686
21,2684
21.083333333333332,2695
21.166666666666668,2697
21.25,2698
21.333333333333332,2706
21.416666666666668,2710
21.5,2715
21.583333333333332,2719
21.666666666666668,2721
21.75,2722
21.833333333333332,2724
21.916666666666668,2733
22,2737
22.083333333333332,2742
22.166666666666668,2748
22.25,2750
22.333333333333332,2754
22.416666666666668,2764
22.5,2768
22.583333333333332,2766
22.666666666666668,2774
22.75,2776
22.833333333333332,2777
22.916666666666668,2780
23,2786
23.083333333333332,2794
23.166666666666668,2799
23.25,2803
23.333333333333332,2809
23.416666666666668,2807
23.5,2811
23.583333333333332,2818
23.666666666666668,2816
23.75,2815
23.833333333333332,2823
23.916666666666668,2831
24,2837
