"Hours since thread went live","Dekisokonai to Yobareta Moto Eiyuu wa, Jikka kara Tsuihou Sareta no de Suki Katte ni Ikiru Koto ni Shita • The Banished Former Hero Lives as He Pleases - Episode 4 discussion"
0,1
0.08333333333333333,0
0.16666666666666666,0
0.25,0
0.3333333333333333,0
0.4166666666666667,0
0.5,0
0.5833333333333334,0
0.6666666666666666,0
0.75,0
0.8333333333333334,0
0.9166666666666666,0
1,0
1.0833333333333333,0
1.1666666666666667,0
1.25,0
1.3333333333333333,0
1.4166666666666667,1
1.5,1
1.5833333333333333,2
1.6666666666666667,3
1.75,5
1.8333333333333333,7
1.9166666666666667,8
2,7
2.0833333333333335,5
2.1666666666666665,6
2.25,5
2.3333333333333335,7
2.4166666666666665,9
2.5,11
2.5833333333333335,11
2.6666666666666665,12
2.75,14
2.8333333333333335,15
2.9166666666666665,12
3,14
3.0833333333333335,12
3.1666666666666665,12
3.25,13
3.3333333333333335,13
3.4166666666666665,12
3.5,12
3.5833333333333335,11
3.6666666666666665,11
3.75,12
3.8333333333333335,12
3.9166666666666665,11
4,13
4.083333333333333,12
4.166666666666667,14
4.25,14
4.333333333333333,15
4.416666666666667,15
4.5,16
4.583333333333333,15
4.666666666666667,16
4.75,16
5.166666666666667,14
5.25,18
5.333333333333333,16
5.416666666666667,18
5.5,16
5.583333333333333,19
5.666666666666667,17
5.75,19
5.833333333333333,20
5.916666666666667,20
6,18
6.083333333333333,20
6.166666666666667,22
6.25,26
6.333333333333333,22
6.416666666666667,22
6.5,19
6.583333333333333,20
6.666666666666667,24
6.75,23
6.833333333333333,27
6.916666666666667,23
7,23
7.083333333333333,24
7.166666666666667,26
7.25,25
7.333333333333333,28
7.416666666666667,23
7.5,26
7.583333333333333,26
7.666666666666667,26
7.75,28
7.833333333333333,27
7.916666666666667,25
8,24
8.083333333333334,31
8.166666666666666,30
8.25,27
8.333333333333334,30
8.416666666666666,34
8.5,30
8.583333333333334,32
8.666666666666666,31
8.75,31
8.833333333333334,28
8.916666666666666,30
9,29
9.083333333333334,30
9.166666666666666,33
9.25,36
9.333333333333334,33
9.416666666666666,35
9.5,32
9.583333333333334,34
9.666666666666666,34
9.75,34
9.833333333333334,35
9.916666666666666,35
10,38
10.083333333333334,34
10.166666666666666,34
10.25,34
10.333333333333334,37
10.416666666666666,32
10.5,39
10.583333333333334,38
10.666666666666666,38
10.75,38
10.833333333333334,37
10.916666666666666,36
11,37
11.083333333333334,39
11.166666666666666,36
11.25,36
11.333333333333334,39
11.416666666666666,38
11.5,37
11.583333333333334,33
11.666666666666666,39
11.75,38
11.833333333333334,39
11.916666666666666,38
12,38
12.083333333333334,38
12.166666666666666,37
12.25,41
12.333333333333334,41
12.416666666666666,36
12.5,36
12.583333333333334,39
12.666666666666666,40
12.75,38
12.833333333333334,38
12.916666666666666,42
13,36
13.083333333333334,39
13.166666666666666,36
13.25,38
13.333333333333334,36
13.416666666666666,42
13.5,39
13.583333333333334,41
13.666666666666666,37
13.75,40
13.833333333333334,40
13.916666666666666,40
14,42
14.083333333333334,40
14.166666666666666,43
14.25,45
14.333333333333334,42
14.416666666666666,37
14.5,41
14.583333333333334,41
14.666666666666666,41
14.75,41
14.833333333333334,42
14.916666666666666,44
15,41
15.083333333333334,40
15.166666666666666,39
15.25,39
15.333333333333334,44
15.416666666666666,40
15.5,43
15.583333333333334,37
15.666666666666666,40
15.75,39
15.833333333333334,40
15.916666666666666,40
16,36
16.083333333333332,38
16.166666666666668,36
16.25,38
16.333333333333332,36
16.416666666666668,38
16.5,42
16.583333333333332,39
16.666666666666668,40
16.75,40
16.833333333333332,42
16.916666666666668,42
17,39
17.083333333333332,40
17.166666666666668,36
17.25,43
17.333333333333332,40
17.416666666666668,40
17.5,40
17.583333333333332,39
17.666666666666668,43
17.75,38
17.833333333333332,40
17.916666666666668,39
18,41
18.083333333333332,38
18.166666666666668,41
18.25,37
18.333333333333332,40
18.416666666666668,42
18.5,38
18.583333333333332,41
18.666666666666668,41
18.75,42
18.833333333333332,39
18.916666666666668,37
19,39
19.083333333333332,37
19.166666666666668,37
19.25,40
19.333333333333332,41
19.416666666666668,38
19.5,40
19.583333333333332,42
19.666666666666668,43
19.75,40
19.833333333333332,40
19.916666666666668,39
20,36
20.083333333333332,40
20.166666666666668,40
20.25,38
20.333333333333332,40
20.416666666666668,41
20.5,42
20.583333333333332,45
20.666666666666668,39
20.75,39
20.833333333333332,41
20.916666666666668,39
21,40
21.083333333333332,42
21.166666666666668,43
21.25,42
21.333333333333332,40
21.416666666666668,37
21.5,41
21.583333333333332,42
21.666666666666668,42
21.75,42
21.833333333333332,42
21.916666666666668,43
22,43
22.083333333333332,41
22.166666666666668,40
22.25,42
22.333333333333332,41
22.416666666666668,41
22.5,39
22.583333333333332,40
22.666666666666668,42
22.75,45
22.833333333333332,39
22.916666666666668,40
23,44
23.083333333333332,42
23.166666666666668,40
23.25,41
23.333333333333332,45
23.416666666666668,39
23.5,39
23.583333333333332,39
23.666666666666668,44
23.75,44
23.833333333333332,46
23.916666666666668,46
24,40
24.083333333333332,40
24.166666666666668,43
24.25,43
24.333333333333332,44
24.416666666666668,44
24.5,41
24.583333333333332,42
24.666666666666668,44
24.75,44
24.833333333333332,43
24.916666666666668,44
25,42
25.083333333333332,40
25.166666666666668,43
25.25,38
25.333333333333332,39
25.416666666666668,42
25.5,42
25.583333333333332,40
25.666666666666668,42
25.75,46
25.833333333333332,39
25.916666666666668,40
26,39
26.083333333333332,40
26.166666666666668,43
26.25,45
26.333333333333332,40
26.416666666666668,43
26.5,41
26.583333333333332,44
26.666666666666668,44
26.75,45
26.833333333333332,47
26.916666666666668,42
27,42
27.083333333333332,42
27.166666666666668,39
27.333333333333332,46
27.416666666666668,46
27.5,42
27.583333333333332,41
27.666666666666668,41
27.75,46
27.833333333333332,39
27.916666666666668,46
28,45
28.083333333333332,45
28.166666666666668,45
28.25,41
28.333333333333332,44
28.416666666666668,40
28.5,39
28.583333333333332,43
28.666666666666668,42
28.75,42
28.833333333333332,44
28.916666666666668,43
29,41
29.083333333333332,40
29.166666666666668,44
29.25,39
29.333333333333332,40
29.416666666666668,41
29.5,44
29.583333333333332,38
29.666666666666668,42
29.75,45
29.833333333333332,44
29.916666666666668,42
30,42
30.083333333333332,44
30.166666666666668,44
30.25,39
30.333333333333332,45
30.416666666666668,43
30.5,42
30.583333333333332,38
30.666666666666668,41
30.75,40
30.833333333333332,42
30.916666666666668,44
31,42
31.083333333333332,41
31.166666666666668,44
31.25,40
31.333333333333332,43
31.416666666666668,39
31.5,40
31.583333333333332,41
31.666666666666668,37
31.75,42
31.833333333333332,43
31.916666666666668,44
32,42
32.083333333333336,40
32.166666666666664,44
32.25,41
32.333333333333336,44
32.416666666666664,39
32.5,42
32.583333333333336,39
32.666666666666664,40
32.75,43
32.833333333333336,44
32.916666666666664,42
33,41
33.083333333333336,39
33.166666666666664,40
33.25,43
33.333333333333336,44
33.416666666666664,41
33.5,39
33.583333333333336,42
33.666666666666664,42
33.75,38
33.833333333333336,38
33.916666666666664,41
34,43
34.083333333333336,42
34.166666666666664,42
34.25,44
34.333333333333336,40
34.416666666666664,40
34.5,41
34.583333333333336,43
34.666666666666664,37
34.75,39
34.833333333333336,41
34.916666666666664,42
35,41
35.083333333333336,37
35.166666666666664,43
35.25,38
35.333333333333336,41
35.416666666666664,37
35.5,41
35.583333333333336,45
35.666666666666664,40
35.75,39
35.833333333333336,43
35.916666666666664,42
36,41
36.083333333333336,39
36.166666666666664,44
36.25,39
36.333333333333336,40
36.416666666666664,42
36.5,41
36.583333333333336,38
36.666666666666664,39
36.75,42
36.833333333333336,41
36.916666666666664,42
37,37
37.083333333333336,40
37.166666666666664,45
37.25,40
37.333333333333336,39
37.416666666666664,41
37.5,41
37.583333333333336,40
37.666666666666664,42
37.75,41
37.833333333333336,40
37.916666666666664,42
38,45
38.083333333333336,40
38.166666666666664,38
38.25,43
38.333333333333336,38
38.416666666666664,39
38.5,45
38.583333333333336,42
38.666666666666664,42
38.75,44
38.833333333333336,40
38.916666666666664,41
39,39
39.083333333333336,41
39.166666666666664,42
39.25,38
39.333333333333336,37
39.416666666666664,38
39.5,42
39.583333333333336,41
39.666666666666664,38
39.75,39
39.833333333333336,40
39.916666666666664,41
40,38
40.083333333333336,42
40.166666666666664,37
40.25,42
40.333333333333336,40
40.416666666666664,44
40.5,39
40.583333333333336,42
40.666666666666664,44
40.75,45
40.833333333333336,39
40.916666666666664,40
41,41
41.083333333333336,39
41.166666666666664,41
41.25,41
41.333333333333336,38
41.416666666666664,42
41.5,40
41.583333333333336,44
41.666666666666664,45
41.75,44
41.833333333333336,43
41.916666666666664,41
42,41
42.083333333333336,41
42.166666666666664,38
42.25,41
42.333333333333336,37
42.416666666666664,42
42.5,41
42.583333333333336,45
42.666666666666664,44
42.75,42
42.833333333333336,39
42.916666666666664,41
43,37
43.083333333333336,41
43.166666666666664,39
43.25,40
43.333333333333336,41
43.416666666666664,40
43.5,41
43.583333333333336,45
43.666666666666664,45
43.75,38
43.833333333333336,39
43.916666666666664,40
44,43
44.083333333333336,40
44.166666666666664,41
44.25,40
44.333333333333336,42
44.416666666666664,38
44.5,37
44.583333333333336,39
44.666666666666664,45
44.75,41
44.833333333333336,40
44.916666666666664,42
45,41
45.083333333333336,43
45.166666666666664,41
45.25,39
45.333333333333336,39
45.416666666666664,41
45.5,43
45.583333333333336,43
45.666666666666664,41
45.75,40
45.833333333333336,39
45.916666666666664,39
46,42
46.083333333333336,42
46.166666666666664,44
46.25,44
46.333333333333336,41
46.416666666666664,44
46.5,41
46.583333333333336,40
46.666666666666664,40
46.75,39
46.833333333333336,40
46.916666666666664,37
47,40
47.083333333333336,38
47.166666666666664,42
47.25,38
47.333333333333336,40
47.416666666666664,44
47.5,41
47.583333333333336,40
47.666666666666664,37
47.75,41
47.833333333333336,43
47.916666666666664,37
