"Hours since thread went live","Ninja Kamui - Episode 4 discussion"
0,1
0.08333333333333333,1
0.16666666666666666,1
0.25,0
0.3333333333333333,0
0.4166666666666667,0
0.5,0
0.5833333333333334,0
0.6666666666666666,0
0.75,0
0.8333333333333334,0
0.9166666666666666,0
1,0
1.0833333333333333,0
1.1666666666666667,0
1.25,0
1.3333333333333333,1
1.4166666666666667,0
1.5,2
1.5833333333333333,2
1.6666666666666667,3
1.75,2
1.8333333333333333,3
1.9166666666666667,4
2,4
2.0833333333333335,4
2.1666666666666665,4
2.25,3
2.3333333333333335,4
2.4166666666666665,6
2.5,6
2.5833333333333335,6
2.6666666666666665,9
2.75,10
2.8333333333333335,12
2.9166666666666665,14
3,15
3.0833333333333335,18
3.1666666666666665,18
3.25,17
3.3333333333333335,17
3.4166666666666665,20
3.5,20
3.5833333333333335,21
3.6666666666666665,23
3.75,20
3.8333333333333335,23
3.9166666666666665,21
4,24
4.083333333333333,27
4.166666666666667,25
4.25,24
4.333333333333333,25
4.416666666666667,23
4.5,29
4.583333333333333,30
4.666666666666667,25
4.75,30
4.833333333333333,28
4.916666666666667,29
5,30
5.083333333333333,30
5.166666666666667,28
5.25,30
5.333333333333333,29
5.416666666666667,35
5.5,29
5.583333333333333,33
5.666666666666667,32
5.75,36
5.833333333333333,33
5.916666666666667,36
6,36
6.083333333333333,39
6.166666666666667,43
6.25,43
6.333333333333333,44
6.416666666666667,43
6.5,48
6.583333333333333,51
6.666666666666667,47
6.75,52
6.833333333333333,53
6.916666666666667,53
7,53
7.083333333333333,51
7.166666666666667,53
7.25,55
7.333333333333333,59
7.416666666666667,61
7.5,59
7.583333333333333,67
7.666666666666667,66
7.75,69
7.833333333333333,67
7.916666666666667,67
8,69
8.083333333333334,71
8.166666666666666,69
8.25,66
8.333333333333334,70
8.416666666666666,71
8.5,71
8.583333333333334,67
8.666666666666666,73
8.75,77
8.833333333333334,76
8.916666666666666,75
9,73
9.083333333333334,78
9.166666666666666,80
9.25,75
9.333333333333334,82
9.416666666666666,81
9.5,76
9.583333333333334,81
9.666666666666666,79
9.75,80
9.833333333333334,83
9.916666666666666,84
10,83
10.083333333333334,86
10.166666666666666,88
10.25,90
10.333333333333334,92
10.416666666666666,90
10.5,92
10.583333333333334,93
10.666666666666666,93
10.75,92
10.833333333333334,93
10.916666666666666,94
11,98
11.083333333333334,97
11.166666666666666,97
11.25,100
11.333333333333334,100
11.416666666666666,103
11.5,102
11.583333333333334,103
11.666666666666666,107
11.75,109
11.833333333333334,109
11.916666666666666,109
12,108
12.083333333333334,111
12.166666666666666,109
12.25,111
12.333333333333334,113
12.416666666666666,118
12.5,117
12.583333333333334,119
12.666666666666666,115
12.75,114
12.833333333333334,116
12.916666666666666,117
13,115
13.083333333333334,117
13.166666666666666,120
13.25,118
13.333333333333334,123
13.416666666666666,125
13.5,123
13.583333333333334,126
13.666666666666666,128
13.75,125
13.833333333333334,125
13.916666666666666,128
14,125
14.083333333333334,127
14.166666666666666,130
14.25,134
14.333333333333334,132
14.416666666666666,135
14.5,133
14.583333333333334,132
14.666666666666666,136
14.75,137
14.833333333333334,136
14.916666666666666,139
15,139
15.083333333333334,139
15.166666666666666,141
15.25,142
15.333333333333334,146
15.416666666666666,146
15.5,147
15.583333333333334,147
15.666666666666666,145
15.75,146
15.833333333333334,148
15.916666666666666,148
16,149
16.083333333333332,149
16.166666666666668,148
16.25,147
16.333333333333332,152
16.416666666666668,152
16.5,149
16.583333333333332,151
16.666666666666668,152
16.75,156
16.833333333333332,153
16.916666666666668,155
17,157
17.083333333333332,156
17.166666666666668,155
17.25,152
17.333333333333332,155
17.416666666666668,155
17.5,158
17.583333333333332,157
17.666666666666668,158
17.75,158
17.833333333333332,157
17.916666666666668,158
18,164
18.083333333333332,160
18.166666666666668,159
18.25,158
18.333333333333332,159
18.416666666666668,162
18.5,161
18.583333333333332,166
18.666666666666668,162
18.75,165
18.833333333333332,165
18.916666666666668,160
19,165
19.083333333333332,164
19.166666666666668,165
19.25,168
19.333333333333332,169
19.416666666666668,169
19.5,169
19.583333333333332,169
19.666666666666668,168
19.75,172
19.833333333333332,169
19.916666666666668,173
20,168
20.083333333333332,172
20.166666666666668,174
20.25,174
20.333333333333332,174
20.416666666666668,177
20.5,173
20.583333333333332,173
20.666666666666668,177
20.75,175
20.833333333333332,175
20.916666666666668,173
21,174
21.083333333333332,177
21.166666666666668,181
21.25,177
21.333333333333332,178
21.416666666666668,181
21.5,178
21.583333333333332,178
21.666666666666668,183
21.75,180
21.833333333333332,179
21.916666666666668,178
22,186
22.083333333333332,184
22.166666666666668,181
22.25,181
22.333333333333332,185
22.416666666666668,183
22.5,185
22.583333333333332,187
22.666666666666668,185
22.75,186
22.833333333333332,189
22.916666666666668,185
23,190
23.083333333333332,185
23.166666666666668,188
23.25,191
23.333333333333332,189
23.416666666666668,186
23.5,193
23.583333333333332,191
23.666666666666668,192
23.75,190
23.833333333333332,190
23.916666666666668,195
24,195
24.083333333333332,192
24.166666666666668,195
24.25,194
24.333333333333332,198
24.416666666666668,199
24.5,196
24.583333333333332,199
24.666666666666668,200
24.75,199
24.833333333333332,197
24.916666666666668,198
25,197
25.083333333333332,198
25.166666666666668,195
25.25,197
25.333333333333332,195
25.416666666666668,198
25.5,197
25.583333333333332,196
25.666666666666668,200
25.75,197
25.833333333333332,193
25.916666666666668,197
26,200
26.083333333333332,200
26.166666666666668,203
26.25,200
26.333333333333332,202
26.416666666666668,200
26.5,206
26.583333333333332,201
26.666666666666668,202
26.75,203
26.833333333333332,200
26.916666666666668,203
27,202
27.083333333333332,204
27.166666666666668,206
27.25,205
27.333333333333332,204
27.416666666666668,206
27.5,201
27.583333333333332,203
27.666666666666668,204
27.75,206
27.833333333333332,204
27.916666666666668,204
28,203
28.083333333333332,205
28.166666666666668,203
28.25,203
28.333333333333332,203
28.416666666666668,204
28.5,203
28.583333333333332,207
28.666666666666668,200
28.75,203
28.833333333333332,205
28.916666666666668,203
29,205
29.083333333333332,206
29.166666666666668,201
29.25,201
29.333333333333332,207
29.416666666666668,208
29.5,205
29.583333333333332,202
29.666666666666668,206
29.75,206
29.833333333333332,205
29.916666666666668,204
30,205
30.083333333333332,204
30.166666666666668,209
30.25,203
30.333333333333332,203
30.416666666666668,206
30.5,208
30.583333333333332,207
30.666666666666668,205
30.75,203
30.833333333333332,205
30.916666666666668,206
31,204
31.083333333333332,207
31.166666666666668,204
31.25,205
31.333333333333332,210
31.416666666666668,206
31.5,207
31.583333333333332,204
31.666666666666668,206
31.75,209
31.833333333333332,208
31.916666666666668,206
32,209
32.083333333333336,209
32.166666666666664,210
32.25,208
32.333333333333336,212
32.416666666666664,209
32.5,210
32.583333333333336,206
32.666666666666664,209
32.75,212
32.833333333333336,210
32.916666666666664,209
33,206
33.083333333333336,208
33.166666666666664,210
33.25,208
33.333333333333336,209
33.416666666666664,210
33.5,212
33.583333333333336,206
33.666666666666664,209
33.75,213
33.833333333333336,213
33.916666666666664,213
34,213
34.083333333333336,205
34.166666666666664,211
34.25,210
34.333333333333336,210
34.416666666666664,212
34.5,205
34.583333333333336,214
34.666666666666664,213
34.75,209
34.833333333333336,208
34.916666666666664,210
35,206
35.083333333333336,209
35.166666666666664,208
35.25,210
35.333333333333336,214
35.416666666666664,209
35.5,214
