"Hours since thread went live","Blue Archive The Animation - Episode 4 discussion"
21.916666666666668,257
22,257
22.083333333333332,259
22.166666666666668,255
22.25,259
22.333333333333332,257
22.416666666666668,255
22.5,256
22.583333333333332,256
22.666666666666668,258
22.833333333333332,259
22.833333333333332,259
22.916666666666668,256
23,259
23.083333333333332,261
23.166666666666668,256
23.25,257
23.333333333333332,260
23.416666666666668,260
23.5,256
23.583333333333332,265
23.666666666666668,262
23.75,264
23.833333333333332,262
23.916666666666668,258
24,260
24.083333333333332,260
24.166666666666668,263
24.25,262
24.333333333333332,259
24.416666666666668,263
24.5,258
24.583333333333332,263
24.666666666666668,261
24.75,266
24.833333333333332,262
24.916666666666668,262
25,264
25.083333333333332,266
25.166666666666668,263
25.25,267
25.333333333333332,265
25.416666666666668,263
25.5,262
25.583333333333332,266
25.666666666666668,267
25.75,265
25.833333333333332,266
25.916666666666668,265
26,269
26.083333333333332,266
26.166666666666668,268
26.25,265
26.333333333333332,266
26.416666666666668,269
26.5,266
26.583333333333332,268
26.666666666666668,266
26.75,271
26.833333333333332,265
26.916666666666668,267
27,266
27.083333333333332,269
27.166666666666668,268
27.25,265
27.333333333333332,269
27.416666666666668,268
27.5,266
27.583333333333332,270
27.666666666666668,270
27.75,273
27.833333333333332,268
27.916666666666668,269
28,268
28.083333333333332,268
28.166666666666668,273
28.25,271
28.333333333333332,270
28.416666666666668,270
28.5,271
28.583333333333332,272
28.666666666666668,269
28.75,269
28.833333333333332,268
28.916666666666668,270
29,270
29.083333333333332,273
29.166666666666668,271
29.25,271
29.333333333333332,270
29.416666666666668,270
29.5,269
29.583333333333332,272
29.666666666666668,269
29.75,271
29.833333333333332,272
29.916666666666668,274
30,271
30.083333333333332,271
30.166666666666668,271
30.25,275
30.333333333333332,269
30.416666666666668,273
30.5,271
30.583333333333332,280
30.666666666666668,276
30.75,280
30.833333333333332,276
30.916666666666668,276
31,268
31.083333333333332,272
31.166666666666668,274
31.25,273
31.333333333333332,277
31.416666666666668,278
31.5,271
31.583333333333332,275
31.666666666666668,280
31.75,271
31.833333333333332,280
31.916666666666668,278
32,274
32.083333333333336,270
32.166666666666664,273
32.25,273
32.333333333333336,272
32.416666666666664,278
32.5,275
32.583333333333336,272
32.666666666666664,276
32.75,277
32.833333333333336,278
32.916666666666664,277
33,276
33.083333333333336,272
33.166666666666664,275
33.25,277
33.333333333333336,279
33.416666666666664,276
33.5,278
33.583333333333336,282
33.666666666666664,283
33.75,277
33.833333333333336,283
33.916666666666664,280
34,278
34.083333333333336,280
34.166666666666664,278
34.25,273
34.333333333333336,278
34.416666666666664,279
34.5,279
34.583333333333336,278
34.666666666666664,278
34.75,277
34.833333333333336,277
34.916666666666664,277
35,275
35.083333333333336,277
35.166666666666664,274
35.25,278
35.333333333333336,278
35.416666666666664,275
35.5,282
35.583333333333336,281
35.666666666666664,279
35.75,280
35.833333333333336,283
35.916666666666664,275
36,279
36.083333333333336,276
36.166666666666664,279
36.25,281
36.333333333333336,282
36.416666666666664,283
36.5,282
36.583333333333336,274
36.666666666666664,279
36.75,277
36.833333333333336,284
36.916666666666664,276
37,279
37.083333333333336,278
37.166666666666664,282
37.25,281
37.333333333333336,277
37.416666666666664,277
37.5,280
37.583333333333336,276
37.666666666666664,279
37.75,281
37.833333333333336,281
37.916666666666664,280
38,280
38.083333333333336,281
38.166666666666664,283
38.25,283
38.333333333333336,278
38.416666666666664,282
38.5,285
38.583333333333336,281
38.666666666666664,278
38.75,279
38.833333333333336,284
38.916666666666664,286
39,277
39.083333333333336,286
39.166666666666664,283
39.25,278
39.333333333333336,278
39.416666666666664,278
39.5,280
39.583333333333336,280
39.666666666666664,279
39.75,277
39.833333333333336,281
39.916666666666664,279
40,277
40.083333333333336,280
40.166666666666664,280
40.25,287
40.333333333333336,281
40.416666666666664,277
40.5,278
40.583333333333336,287
40.666666666666664,282
40.75,277
40.833333333333336,286
40.916666666666664,280
41,287
41.083333333333336,281
41.166666666666664,282
41.25,277
41.333333333333336,281
41.416666666666664,280
41.5,282
41.583333333333336,287
41.666666666666664,283
41.75,280
41.833333333333336,279
41.916666666666664,287
42,282
42.083333333333336,282
42.166666666666664,282
42.25,280
42.333333333333336,280
42.416666666666664,282
42.5,282
42.583333333333336,289
42.666666666666664,282
42.75,285
42.833333333333336,280
42.916666666666664,282
43,280
43.083333333333336,285
43.166666666666664,285
43.25,280
43.333333333333336,282
43.416666666666664,285
43.5,279
43.583333333333336,283
43.666666666666664,282
43.75,284
43.833333333333336,278
43.916666666666664,285
44,282
44.083333333333336,287
44.166666666666664,281
44.25,285
44.333333333333336,280
44.416666666666664,285
44.5,282
44.583333333333336,285
44.666666666666664,278
44.75,282
44.833333333333336,278
44.916666666666664,278
45,284
45.083333333333336,285
45.166666666666664,280
45.25,283
45.333333333333336,282
45.416666666666664,284
45.5,288
45.583333333333336,288
45.666666666666664,284
45.75,282
45.833333333333336,282
45.916666666666664,282
46,288
46.083333333333336,282
46.166666666666664,282
46.25,285
46.333333333333336,283
46.416666666666664,281
46.5,277
46.583333333333336,281
46.666666666666664,285
46.75,284
46.833333333333336,283
46.916666666666664,279
47,282
47.083333333333336,285
47.166666666666664,282
47.25,286
47.333333333333336,283
47.416666666666664,289
47.5,288
47.583333333333336,282
47.666666666666664,279
47.75,280
47.833333333333336,283
47.916666666666664,278
