"Hours since thread went live","Nijiyon Animation Season 2 - Episode 5 discussion"
0,1
0.08333333333333333,2
0.16666666666666666,3
0.25,3
0.3333333333333333,3
0.4166666666666667,3
0.5,3
0.5833333333333334,3
0.6666666666666666,3
0.75,3
0.8333333333333334,3
0.9166666666666666,3
1,3
1.0833333333333333,3
1.1666666666666667,3
1.25,4
1.3333333333333333,4
1.4166666666666667,6
1.5,5
1.5833333333333333,3
1.6666666666666667,4
1.75,6
1.8333333333333333,7
1.9166666666666667,6
2,6
2.0833333333333335,7
2.1666666666666665,6
2.25,7
2.3333333333333335,9
2.4166666666666665,7
2.5,9
2.5833333333333335,8
2.6666666666666665,9
2.75,8
2.8333333333333335,7
2.9166666666666665,12
3,10
3.0833333333333335,11
3.1666666666666665,11
3.25,10
3.3333333333333335,9
3.4166666666666665,11
3.5,12
3.5833333333333335,10
3.6666666666666665,13
3.75,12
3.8333333333333335,16
3.9166666666666665,16
4,14
4.083333333333333,14
4.166666666666667,15
4.25,17
4.333333333333333,14
4.416666666666667,16
4.5,16
4.583333333333333,13
4.666666666666667,14
4.75,14
4.833333333333333,15
4.916666666666667,16
5,14
5.083333333333333,16
5.166666666666667,18
5.25,18
5.333333333333333,18
5.416666666666667,14
5.5,16
5.583333333333333,17
5.666666666666667,16
5.75,19
5.833333333333333,15
5.916666666666667,18
6,18
6.083333333333333,16
6.166666666666667,16
6.25,17
6.5,18
6.583333333333333,19
6.666666666666667,19
6.75,19
6.833333333333333,17
6.916666666666667,18
7,19
7.083333333333333,20
7.166666666666667,21
7.25,22
7.333333333333333,18
7.416666666666667,20
7.5,23
7.583333333333333,19
7.666666666666667,23
7.75,22
7.833333333333333,21
7.916666666666667,21
8,22
8.083333333333334,21
8.166666666666666,19
8.25,21
8.333333333333334,22
8.416666666666666,22
8.5,19
8.583333333333334,21
8.666666666666666,21
8.75,20
8.833333333333334,22
8.916666666666666,21
9,22
9.083333333333334,21
9.166666666666666,20
9.25,20
9.333333333333334,23
9.416666666666666,23
9.5,22
9.583333333333334,21
9.666666666666666,21
9.75,22
9.833333333333334,22
9.916666666666666,22
10,23
10.083333333333334,21
10.166666666666666,22
10.25,24
10.333333333333334,22
10.416666666666666,24
10.5,23
10.583333333333334,24
10.666666666666666,24
10.75,23
10.833333333333334,22
10.916666666666666,24
11,23
11.083333333333334,22
11.166666666666666,23
11.25,22
11.333333333333334,23
11.416666666666666,23
11.5,22
11.583333333333334,23
11.666666666666666,25
11.75,25
11.833333333333334,27
11.916666666666666,27
12,23
12.083333333333334,27
12.166666666666666,25
12.25,23
12.333333333333334,26
12.416666666666666,27
12.5,26
12.583333333333334,26
12.666666666666666,26
12.75,27
12.833333333333334,26
12.916666666666666,28
13,27
13.083333333333334,25
13.166666666666666,24
13.25,25
13.333333333333334,28
13.416666666666666,25
13.5,24
13.583333333333334,26
13.666666666666666,27
13.75,24
13.833333333333334,26
13.916666666666666,25
14,28
14.083333333333334,27
14.166666666666666,27
14.25,26
14.333333333333334,24
14.416666666666666,26
14.5,26
14.583333333333334,27
14.666666666666666,26
14.75,25
14.833333333333334,27
14.916666666666666,26
15,26
15.083333333333334,26
15.166666666666666,25
15.25,25
15.333333333333334,26
15.416666666666666,26
15.5,27
15.583333333333334,28
15.666666666666666,26
15.75,27
15.833333333333334,28
15.916666666666666,25
16,27
16.083333333333332,27
16.166666666666668,27
16.25,29
16.333333333333332,29
16.416666666666668,28
16.5,27
16.583333333333332,26
16.666666666666668,27
16.75,27
16.833333333333332,26
16.916666666666668,28
17,28
17.083333333333332,26
17.166666666666668,28
17.25,25
17.333333333333332,27
17.416666666666668,27
17.5,29
17.583333333333332,25
17.666666666666668,27
17.75,26
17.833333333333332,25
17.916666666666668,25
18,27
18.083333333333332,27
18.166666666666668,28
18.25,27
18.333333333333332,27
18.416666666666668,28
18.5,26
18.583333333333332,27
18.666666666666668,26
18.75,25
18.833333333333332,26
18.916666666666668,28
19,26
19.083333333333332,25
19.166666666666668,27
19.25,27
19.333333333333332,27
19.416666666666668,26
19.5,28
19.583333333333332,28
19.666666666666668,27
19.75,26
19.833333333333332,27
19.916666666666668,27
20,26
20.083333333333332,27
20.166666666666668,28
20.25,26
20.333333333333332,26
20.416666666666668,25
20.5,27
20.583333333333332,28
20.666666666666668,25
20.75,29
20.833333333333332,28
20.916666666666668,27
21,26
21.083333333333332,28
21.166666666666668,26
21.25,27
21.333333333333332,28
21.416666666666668,30
21.5,29
21.583333333333332,29
21.666666666666668,29
21.75,30
21.833333333333332,29
21.916666666666668,30
22,28
